Figure: large_5
File Number: 11
Nodes: 300
Edges: 22543
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 176
Runtime: 14.53

Generation,Average Fitness,Best Fitness
0,128.32,98
1,123.51,86
2,121.37,86
3,119.47,86
4,116.61,86
5,116.55,86
6,115.75,86
7,113.38,85
8,109.12,85
9,107.19,85
10,105.59,85
11,105.17,85
12,101.16,82
13,99.36,79
14,97.82,79
15,96.1,77
16,94.53,76
17,90.06,69
18,87.73,67
19,82.67,67
20,80.76,64
21,78.28,64
22,76.5,64
23,75.18,64
24,74.82,64
25,73.89,64
26,72.42,60
27,71.41,60
28,70.64,60
29,68.58,56
30,67.87,56
31,66.97,56
32,65.73,56
33,64.51,56
34,62.97,55
35,62.09,51
36,60.91,51
37,59.66,51
38,59.02,49
39,58.84,48
40,58.14,48
41,57.09,48
42,55.97,45
43,54.95,45
44,54.71,43
45,54.84,43
46,53.57,43
47,53.71,43
48,53.07,43
49,52.46,38
50,51.26,38
51,50.79,38
52,49.6,35
53,49.01,35
54,47.98,35
55,46.76,35
56,46.06,35
57,44.65,33
58,43.71,33
59,42.61,33
60,41.95,32
61,41.77,31
62,41.31,31
63,41.3,31
64,40.82,31
65,40.58,29
66,40.4,29
67,40.38,29
68,39.94,29
69,39.51,29
70,39.97,28
71,38.8,28
72,38.41,28
73,37.64,28
74,37.03,27
75,37.2,26
76,36.91,26
77,36.35,24
78,35.64,24
79,34.64,24
80,34.04,24
81,33.84,24
82,33.41,22
83,33.53,22
84,33.81,22
85,33.3,20
86,33.17,20
87,32.24,20
88,31.17,20
89,31.0,20
90,29.98,20
91,29.63,20
92,29.72,20
93,29.79,20
94,29.98,20
95,29.45,20
96,29.21,20
97,28.99,20
98,28.81,20
99,28.94,20
100,28.44,20
101,28.15,20
102,28.38,20
103,28.91,19
104,29.21,19
105,29.17,19
106,29.58,19
107,29.69,19
108,29.38,19
109,29.56,19
110,28.9,19
111,28.84,19
112,29.01,19
113,28.11,19
114,27.4,19
115,27.58,18
116,27.77,18
117,27.27,18
118,27.55,18
119,27.34,18
120,27.19,16
121,27.57,16
122,27.4,16
123,27.61,16
124,27.17,16
125,26.52,15
126,26.66,15
127,26.36,15
128,25.65,15
129,25.2,15
130,25.23,15
131,25.61,15
132,25.29,13
133,25.57,13
134,25.23,13
135,25.84,13
136,25.25,13
137,25.16,13
138,24.79,13
139,24.8,13
140,24.3,13
141,24.5,13
142,24.58,13
143,23.85,13
144,22.57,13
145,22.35,13
146,23.3,13
147,23.75,13
148,23.76,13
149,24.09,13
150,23.99,13
151,24.72,13
152,24.45,13
153,23.79,13
154,23.43,13
155,23.25,13
156,23.06,13
157,22.51,12
158,22.48,12
159,21.98,12
160,21.62,12
161,22.01,12
162,21.87,12
163,22.62,12
164,23.18,12
165,23.55,12
166,23.44,12
167,23.66,12
168,23.55,12
169,23.31,12
170,24.27,12
171,23.71,12
172,23.6,12
173,23.41,12
174,23.54,12
175,22.82,12
176,22.88,12
177,22.48,12
178,22.54,12
179,22.83,12
180,22.85,12
181,22.94,12
182,22.88,12
183,22.74,12
184,22.42,12
185,21.89,12
186,22.12,12
187,22.21,12
188,22.11,12
189,22.5,12
190,22.31,12
191,22.27,12
192,22.64,12
193,22.75,12
194,23.4,12
195,23.78,12
196,23.33,12
197,23.38,12
198,22.86,12
199,23.15,12
200,23.75,12
201,23.61,12
202,23.15,11
203,23.01,11
204,22.85,11
205,21.94,11
206,21.92,11
207,21.54,11
208,21.31,11
209,21.54,11
210,21.14,11
211,20.8,11
212,21.1,11
213,21.0,11
214,20.41,11
215,20.5,11
216,20.55,11
217,20.28,11
218,20.09,11
219,20.05,11
220,20.48,11
221,21.15,11
222,21.15,11
223,21.74,11
224,21.25,11
225,21.24,11
226,21.09,11
227,20.22,11
228,20.15,11
229,19.72,11
230,20.06,11
231,20.48,11
232,20.46,11
233,20.16,11
234,20.15,11
235,20.22,11
236,20.32,11
237,20.36,11
238,20.18,11
239,20.35,11
240,20.17,11
241,20.54,11
242,21.4,11
243,21.32,11
244,21.3,11
245,21.38,11
246,20.93,11
247,20.97,11
248,20.95,11
249,20.67,11
250,20.41,11
251,20.59,11
252,20.55,9
253,20.23,9
254,20.49,9
255,20.75,9
256,20.71,9
257,21.12,8
258,20.73,8
259,20.49,8
260,19.93,8
261,19.18,8
262,19.16,7
263,18.68,7
264,18.62,7
265,19.34,7
266,19.34,7
267,19.2,7
268,19.09,7
269,18.51,7
270,18.91,7
271,19.39,7
272,19.46,7
273,19.46,7
274,19.02,7
275,19.17,7
276,19.39,7
277,18.63,7
278,18.63,7
279,17.81,7
280,17.97,7
281,17.73,7
282,18.02,7
283,17.45,7
284,16.51,7
285,16.26,7
286,16.92,7
287,17.44,7
288,16.86,7
289,17.23,7
290,17.43,7
291,17.24,7
292,17.55,7
293,17.56,7
294,17.59,7
295,17.87,7
296,18.08,7
297,18.14,7
298,18.12,7
299,18.63,7
300,18.22,7
301,18.18,6
302,17.57,6
303,17.86,6
304,17.64,6
305,17.92,6
306,17.87,6
307,17.61,6
308,17.45,6
309,16.76,6
310,16.21,6
311,17.05,6
312,17.29,6
313,16.4,6
314,16.41,6
315,16.21,6
316,16.26,6
317,16.09,6
318,15.65,6
319,15.28,5
320,15.51,5
321,15.03,5
322,15.15,5
323,15.96,5
324,15.77,5
325,15.86,5
326,16.02,5
327,15.67,5
328,15.18,5
329,15.52,5
330,15.51,5
331,15.9,4
332,16.22,4
333,16.2,4
334,15.5,4
335,16.04,4
336,16.48,4
337,16.33,4
338,15.88,4
339,15.69,4
340,14.73,4
341,13.84,4
342,14.26,4
343,14.14,4
344,13.6,4
345,13.54,4
346,14.06,4
347,14.12,4
348,14.32,4
349,15.44,4
350,15.28,4
351,15.23,4
352,15.37,4
353,15.98,4
354,16.12,4
355,16.04,4
356,16.03,4
357,15.55,4
358,15.97,4
359,16.57,4
360,16.74,4
361,17.08,4
362,18.16,4
363,17.79,4
364,18.33,4
365,18.88,4
366,18.75,4
367,18.2,4
368,18.54,4
369,17.46,4
370,16.49,4
371,16.23,4
372,15.71,4
373,15.75,4
374,16.12,4
375,16.33,4
376,16.58,4
377,17.95,4
378,17.8,4
379,16.73,4
380,16.62,4
381,16.18,4
382,16.01,4
383,15.69,4
384,15.74,4
385,15.68,4
386,15.6,4
387,16.0,4
388,16.01,4
389,16.55,4
390,16.22,4
391,16.17,4
392,15.55,4
393,15.14,4
394,14.79,4
395,14.2,4
396,14.37,4
397,14.49,4
398,14.82,4
399,14.7,4
400,14.76,4
401,14.2,4
402,14.15,4
403,14.05,4
404,14.55,4
405,15.33,4
406,15.2,4
407,14.97,4
408,15.46,4
409,16.48,4
410,16.18,4
411,15.95,4
412,16.43,4
413,16.22,4
414,16.04,4
415,14.98,4
416,14.69,4
417,14.06,4
418,14.02,4
419,14.32,4
420,13.83,4
421,13.8,4
422,14.26,4
423,15.0,4
424,14.88,4
425,14.8,4
426,15.59,4
427,15.57,4
428,15.4,4
429,15.01,4
430,14.91,4
431,14.79,4
432,14.74,4
433,14.64,4
434,14.9,4
435,15.03,4
436,15.95,4
437,15.62,4
438,15.31,4
439,15.56,4
440,16.25,4
441,16.32,4
442,15.86,4
443,15.38,4
444,15.13,4
445,15.11,4
446,14.79,4
447,14.61,4
448,14.73,4
449,14.81,4
450,14.87,4
451,15.55,4
452,15.12,4
453,15.29,4
454,16.08,4
455,15.82,4
456,16.35,4
457,16.98,4
458,17.17,4
459,17.86,4
460,17.02,4
461,17.49,4
462,17.19,4
463,16.58,4
464,16.29,4
465,16.58,4
466,15.86,4
467,15.69,4
468,15.67,4
469,15.78,4
470,15.75,4
471,15.94,4
472,16.45,4
473,16.41,4
474,16.13,4
475,15.55,4
476,14.59,4
477,14.41,4
478,14.41,4
479,14.28,4
480,14.55,4
481,15.06,4
482,14.38,4
483,14.04,4
484,14.66,4
485,14.34,4
486,14.68,4
487,14.57,4
488,14.87,4
489,13.9,4
490,14.68,4
491,14.58,4
492,14.62,4
493,14.44,4
494,14.41,4
495,15.11,4
496,15.67,4
497,16.09,4
498,16.77,4
499,16.58,4
500,17.05,4
501,16.69,4
502,16.44,4
503,15.97,4
504,16.33,4
505,16.18,4
506,16.47,4
507,16.46,4
508,16.04,4
509,15.67,4
510,16.07,4
511,15.73,4
512,15.7,4
513,15.83,4
514,16.44,4
515,16.23,4
516,16.27,4
517,15.8,4
518,15.24,4
519,15.13,4
520,14.61,4
521,14.51,4
522,14.04,4
523,14.53,4
524,14.08,4
525,13.62,4
526,13.61,4
527,13.27,4
528,13.35,4
529,13.59,4
530,13.24,4
531,12.95,4
532,13.27,4
533,13.95,4
534,14.47,4
535,14.68,4
536,14.83,4
537,15.26,4
538,15.31,4
539,15.66,4
540,15.49,4
541,15.58,4
542,15.96,4
543,16.44,4
544,16.54,4
545,16.85,4
546,16.57,4
547,16.35,4
548,16.15,4
549,15.26,4
550,15.25,4
551,15.51,4
552,15.52,4
553,16.34,4
554,16.25,4
555,16.21,4
556,17.24,4
557,17.66,4
558,17.66,4
559,18.38,4
560,18.43,4
561,17.92,4
562,17.05,4
563,16.7,4
564,15.99,4
565,16.3,4
566,16.43,4
567,16.2,4
568,15.45,4
569,16.41,4
570,15.64,4
571,16.1,4
572,15.69,4
573,15.25,4
574,14.69,4
