Figure: large_3
File Number: 15
Nodes: 300
Edges: 22472
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 166
Runtime: 18.69

Generation,Average Fitness,Best Fitness
0,138.84,115
1,132.32,108
2,128.81,98
3,126.39,97
4,124.89,97
5,121.11,96
6,121.05,93
7,118.72,93
8,113.52,93
9,110.77,93
10,109.37,89
11,110.9,89
12,108.53,89
13,107.53,89
14,106.43,89
15,104.39,89
16,102.76,85
17,102.49,85
18,100.58,80
19,97.5,80
20,95.88,79
21,92.95,79
22,91.39,76
23,90.54,73
24,89.58,70
25,87.5,70
26,85.95,70
27,83.84,68
28,82.2,68
29,80.81,66
30,77.84,63
31,75.89,63
32,74.14,63
33,73.59,63
34,72.3,58
35,72.4,58
36,70.96,58
37,69.21,58
38,67.53,58
39,65.96,56
40,64.84,54
41,63.46,54
42,62.69,54
43,62.12,53
44,60.66,52
45,60.63,52
46,60.48,51
47,60.79,48
48,61.04,47
49,59.81,47
50,58.7,46
51,58.26,46
52,57.96,46
53,56.86,45
54,55.62,45
55,54.1,43
56,53.86,43
57,52.59,41
58,51.29,41
59,51.09,41
60,50.48,41
61,49.93,40
62,49.24,40
63,48.93,40
64,48.68,40
65,47.69,39
66,47.73,39
67,47.66,38
68,47.26,36
69,46.77,36
70,45.26,36
71,44.74,34
72,44.0,34
73,44.02,33
74,44.46,33
75,44.0,32
76,43.86,32
77,43.26,32
78,42.8,32
79,42.64,30
80,41.97,28
81,41.45,28
82,40.66,28
83,40.78,28
84,39.68,28
85,39.83,28
86,39.67,27
87,40.14,27
88,39.81,27
89,39.16,27
90,39.25,27
91,38.75,27
92,38.92,27
93,38.77,27
94,37.96,27
95,38.22,27
96,38.49,27
97,37.63,26
98,37.79,26
99,37.42,25
100,37.28,25
101,36.16,25
102,35.55,25
103,34.82,24
104,33.88,24
105,33.78,24
106,33.85,24
107,33.73,24
108,33.32,24
109,33.23,23
110,33.32,23
111,32.53,23
112,32.49,21
113,32.7,21
114,32.63,21
115,31.97,21
116,32.34,20
117,30.73,20
118,30.6,20
119,30.13,20
120,30.2,20
121,29.49,20
122,29.88,20
123,29.86,20
124,29.46,20
125,29.86,20
126,29.53,20
127,29.79,20
128,29.76,19
129,29.73,19
130,29.61,19
131,29.1,18
132,28.95,18
133,28.65,18
134,28.37,18
135,28.84,18
136,27.49,18
137,27.53,18
138,28.27,18
139,27.57,18
140,27.37,18
141,27.72,18
142,27.9,18
143,27.59,18
144,28.23,18
145,28.14,18
146,27.11,17
147,27.11,17
148,27.05,17
149,26.87,17
150,27.46,17
151,26.85,17
152,27.15,14
153,26.2,14
154,26.19,14
155,26.47,14
156,25.79,14
157,25.48,14
158,25.88,14
159,25.86,14
160,25.92,14
161,25.97,14
162,25.63,14
163,24.98,14
164,25.24,14
165,24.9,14
166,24.71,14
167,24.77,14
168,24.75,14
169,24.66,13
170,24.52,13
171,24.54,13
172,24.73,13
173,24.78,13
174,23.95,13
175,23.57,13
176,23.78,13
177,23.76,13
178,23.8,13
179,23.52,13
180,23.92,13
181,24.32,13
182,23.62,13
183,23.32,13
184,23.34,13
185,23.74,13
186,23.55,13
187,23.37,13
188,23.44,13
189,23.56,13
190,23.13,13
191,22.68,13
192,23.06,13
193,22.98,13
194,22.13,13
195,22.48,12
196,22.41,12
197,23.14,12
198,22.62,12
199,22.46,12
200,22.38,12
201,22.34,11
202,22.14,11
203,21.51,11
204,22.61,11
205,22.32,11
206,22.74,11
207,22.39,9
208,21.6,9
209,20.99,9
210,20.66,9
211,20.6,9
212,20.49,9
213,20.31,9
214,20.09,9
215,19.83,9
216,19.99,9
217,20.14,9
218,20.4,9
219,20.02,9
220,19.46,9
221,19.7,9
222,19.62,9
223,19.53,9
224,20.37,9
225,19.97,9
226,20.26,9
227,19.81,9
228,20.84,9
229,21.09,9
230,21.55,9
231,20.81,9
232,19.95,9
233,19.92,9
234,20.02,9
235,20.53,9
236,20.14,9
237,20.65,9
238,21.05,9
239,20.48,9
240,21.15,9
241,21.3,9
242,21.3,9
243,21.8,9
244,21.9,9
245,21.73,9
246,21.34,9
247,21.69,9
248,20.64,9
249,20.4,9
250,20.58,9
251,20.25,9
252,20.61,9
253,20.98,9
254,22.01,9
255,22.39,9
256,22.45,9
257,21.81,9
258,21.68,9
259,20.23,9
260,18.56,9
261,18.26,9
262,18.4,9
263,18.77,9
264,18.18,8
265,18.45,8
266,18.63,8
267,18.93,8
268,19.16,8
269,19.83,8
270,20.03,8
271,20.28,8
272,20.22,8
273,21.6,8
274,21.06,8
275,21.18,8
276,21.1,8
277,21.24,8
278,20.36,8
279,20.18,7
280,20.63,7
281,20.27,7
282,20.22,7
283,19.48,7
284,18.35,7
285,17.96,7
286,17.62,7
287,17.83,7
288,17.88,7
289,18.19,7
290,17.87,7
291,18.5,7
292,18.12,7
293,18.48,7
294,18.18,7
295,17.71,7
296,17.69,7
297,17.39,7
298,17.67,7
299,17.56,7
300,17.06,7
301,17.27,7
302,17.21,7
303,17.48,7
304,18.2,7
305,17.69,7
306,17.91,7
307,18.3,7
308,18.25,7
309,18.23,7
310,17.87,7
311,18.57,7
312,18.96,7
313,19.27,7
314,19.72,7
315,19.7,7
316,19.9,7
317,20.19,7
318,20.64,7
319,19.99,7
320,19.28,7
321,18.93,6
322,19.33,6
323,18.71,6
324,18.81,6
325,19.61,6
326,19.38,6
327,18.7,6
328,18.46,6
329,18.82,6
330,17.9,6
331,17.83,6
332,17.3,6
333,17.32,6
334,17.22,6
335,17.69,6
336,17.99,6
337,18.29,6
338,18.77,6
339,18.56,6
340,18.8,6
341,18.63,6
342,18.63,6
343,18.36,6
344,19.06,6
345,18.96,6
346,18.56,6
347,18.41,6
348,18.43,6
349,19.0,6
350,19.46,6
351,20.19,6
352,20.37,6
353,20.33,6
354,20.44,6
355,20.31,6
356,19.89,6
357,20.29,6
358,19.69,6
359,20.01,6
360,19.78,6
361,19.85,6
362,19.32,6
363,17.96,6
364,18.08,6
365,17.97,6
366,18.14,6
367,18.55,6
368,17.68,6
369,18.1,6
370,19.06,6
371,18.95,6
372,18.1,6
373,19.0,6
374,18.99,6
375,17.58,6
376,17.67,6
377,17.74,6
378,17.22,6
379,16.64,6
380,16.96,6
381,17.83,6
382,17.74,6
383,17.45,6
384,18.07,6
385,17.84,6
386,16.48,6
387,16.42,5
388,15.7,5
389,15.64,5
390,15.48,5
391,16.24,5
392,16.73,5
393,16.41,5
394,16.19,5
395,15.57,5
396,14.92,5
397,15.86,5
398,15.6,5
399,16.23,5
400,16.37,5
401,16.34,5
402,16.03,5
403,16.97,5
404,17.42,5
405,17.43,5
406,17.83,5
407,17.69,5
408,17.86,5
409,17.68,5
410,17.83,5
411,17.11,5
412,17.43,5
413,16.94,5
414,17.2,5
415,17.32,5
416,17.44,5
417,17.74,5
418,17.11,5
419,17.8,5
420,17.74,5
421,17.98,5
422,17.56,4
423,16.65,4
424,16.27,4
425,16.04,4
426,15.38,4
427,14.73,4
428,14.53,4
429,15.27,4
430,15.71,4
431,15.64,4
432,14.88,4
433,15.21,4
434,15.38,4
435,15.45,4
436,16.52,4
437,17.26,4
438,17.43,4
439,17.59,4
440,18.16,4
441,18.46,4
442,18.67,4
443,18.87,4
444,19.67,4
445,19.39,4
446,19.47,4
447,19.01,4
448,19.09,4
449,18.42,4
450,18.41,4
451,18.6,4
452,17.78,4
453,17.29,4
454,16.7,4
455,15.81,4
456,14.92,4
457,14.89,4
458,14.63,4
459,14.71,4
460,13.93,3
461,14.45,3
462,13.92,3
463,14.01,3
464,13.97,2
465,13.72,2
466,13.75,2
467,13.82,2
468,14.75,2
469,15.06,2
470,15.25,2
471,15.77,2
472,16.16,2
473,16.28,2
474,15.07,2
475,15.01,2
476,15.29,2
477,15.38,2
478,14.7,2
479,14.37,2
480,14.23,2
481,14.76,2
482,15.12,2
483,14.75,2
484,14.43,2
485,14.56,2
486,14.65,2
487,14.63,2
488,15.54,2
489,15.75,2
490,16.25,2
491,15.34,2
492,15.17,2
493,15.4,2
494,14.69,2
495,15.07,2
496,14.34,2
497,14.16,2
498,13.96,2
499,13.44,2
500,13.95,2
501,14.82,2
502,15.01,2
503,15.08,2
504,14.76,2
505,15.25,2
506,15.64,2
507,15.82,2
508,16.08,2
509,16.18,2
510,15.81,2
511,16.1,2
512,16.11,2
513,16.71,2
514,16.41,2
515,16.41,2
516,15.0,2
517,13.92,2
518,13.54,2
519,13.5,2
520,13.07,2
521,13.39,2
522,13.62,2
523,13.19,2
524,13.69,2
525,13.85,2
526,13.56,2
527,13.93,2
528,13.56,2
529,13.33,2
530,13.13,2
531,13.71,2
532,13.54,2
533,14.31,2
534,14.87,2
535,15.02,2
536,14.01,2
537,14.02,2
538,13.99,2
539,14.27,2
540,14.1,2
541,13.94,2
542,14.07,2
543,14.1,2
544,14.1,2
545,13.18,2
546,13.0,2
547,13.51,2
548,13.21,2
549,13.31,2
550,13.87,2
551,14.7,2
552,15.44,2
553,14.85,2
554,14.97,2
555,15.46,2
556,15.33,2
557,15.35,2
558,15.29,2
559,15.05,2
560,14.58,2
561,14.66,2
562,15.28,2
563,15.74,2
564,15.04,2
565,15.44,2
566,15.23,2
567,15.98,2
568,16.34,2
569,16.35,2
570,16.66,2
571,16.51,2
572,16.75,2
573,16.25,2
574,15.22,2
575,15.33,2
576,15.21,2
577,15.47,2
578,15.76,2
579,16.09,2
580,15.71,2
581,15.72,2
582,15.43,2
583,15.51,2
584,14.51,2
585,13.93,2
586,13.96,2
587,13.23,2
588,13.32,2
589,13.11,2
590,13.75,2
591,15.17,2
592,15.08,2
593,14.72,2
594,14.25,2
595,14.07,2
596,13.46,2
597,13.73,2
598,13.66,2
599,14.21,2
600,13.35,2
601,13.65,2
602,12.86,2
603,13.27,2
604,14.0,2
605,13.91,2
606,12.82,2
607,13.49,2
608,12.89,2
609,12.83,2
610,13.76,2
611,13.46,2
612,13.73,2
613,14.21,2
614,14.96,2
615,14.72,2
616,14.83,2
617,15.01,2
618,14.57,2
619,14.45,2
620,14.03,2
621,13.7,2
622,13.84,2
623,14.64,2
624,14.76,2
625,15.18,2
626,14.91,2
627,15.32,2
628,14.93,2
629,15.7,2
630,16.16,2
631,15.56,2
632,15.15,2
633,14.37,2
634,13.71,2
635,12.95,2
636,12.88,2
637,13.37,2
638,13.67,2
639,14.22,2
640,14.24,2
641,14.4,2
642,14.2,2
643,14.72,2
644,15.11,2
645,15.69,2
646,15.19,2
647,15.34,2
648,14.89,2
649,15.23,2
650,15.24,2
651,15.74,2
652,15.67,2
653,15.36,2
654,15.47,2
655,15.36,2
656,14.92,2
657,15.25,2
658,15.08,2
659,15.23,2
660,16.18,2
661,14.82,2
662,16.23,2
663,14.78,2
664,14.38,2
665,13.34,2
666,13.34,2
667,14.1,2
668,15.33,2
669,16.28,2
670,15.54,2
671,14.69,2
672,13.97,2
673,12.25,2
674,12.42,2
675,13.1,2
676,12.44,2
677,12.91,2
678,13.57,2
679,13.53,2
680,13.89,2
681,14.01,2
682,14.33,2
683,14.45,2
684,13.34,2
685,13.05,2
686,13.02,2
687,13.07,2
688,12.67,2
689,13.24,2
690,13.81,2
691,13.56,2
692,13.09,2
693,13.85,2
694,13.84,2
695,13.36,2
696,13.59,2
697,13.85,2
698,13.81,2
699,12.67,2
700,13.65,2
701,14.12,2
702,14.6,2
703,14.72,2
704,14.56,2
705,14.96,2
706,16.13,2
707,16.54,2
708,16.51,2
709,16.38,2
710,16.03,2
711,16.63,2
712,16.49,2
713,16.84,2
714,16.74,2
715,16.69,2
716,15.62,2
717,14.87,2
718,14.54,2
719,14.63,2
720,15.35,2
721,15.73,2
722,15.13,2
723,14.94,2
724,14.87,2
725,15.18,2
726,15.25,2
727,15.61,2
728,16.75,2
729,16.46,2
730,17.13,2
731,16.31,2
732,16.16,2
733,16.93,2
734,17.67,2
735,17.69,2
736,18.07,2
737,17.75,2
738,17.65,2
739,17.27,2
740,18.06,2
741,18.89,2
742,18.41,2
743,18.28,2
744,17.7,2
745,17.91,2
746,17.26,2
747,17.28,2
748,16.93,2
749,16.45,2
750,16.88,2
751,17.14,2
752,16.85,2
753,16.47,2
754,16.43,2
755,15.92,2
756,15.94,2
757,15.57,2
758,15.24,2
759,15.47,2
760,15.37,2
761,15.24,2
762,15.34,2
763,15.18,2
764,14.91,2
765,14.34,2
766,14.12,2
767,14.12,2
768,13.82,2
769,13.77,2
770,13.64,2
771,13.97,2
772,13.69,2
773,13.25,2
774,13.55,2
775,14.08,2
776,14.04,2
777,13.95,2
778,13.28,2
779,13.13,2
780,13.75,2
781,14.47,2
782,14.14,2
783,14.49,2
784,14.55,2
785,14.85,2
786,15.74,2
787,16.13,2
788,16.71,2
789,16.8,2
790,16.9,2
791,17.35,2
792,17.72,2
793,17.23,2
794,16.92,2
795,16.49,2
796,16.88,2
797,16.62,2
798,15.99,2
799,15.92,2
800,15.66,2
801,16.66,2
802,16.77,2
803,16.42,2
804,16.82,2
805,16.56,2
806,16.35,2
807,15.4,2
808,15.29,2
809,14.98,2
810,14.96,2
811,15.01,2
812,15.31,2
813,15.48,2
814,15.52,2
815,15.15,2
816,15.55,2
817,15.81,2
818,16.07,2
819,15.3,2
820,15.29,2
821,15.71,2
822,15.36,2
823,15.33,2
824,15.48,2
825,15.51,2
826,15.44,2
827,15.76,2
828,15.82,2
829,15.58,2
830,15.85,2
831,15.73,2
832,15.23,2
833,14.92,2
834,14.09,2
835,13.32,2
836,12.77,2
837,12.77,2
838,12.4,2
839,12.76,2
840,13.78,2
841,14.2,2
842,15.22,2
843,15.21,2
844,15.63,2
845,14.99,2
846,14.63,2
847,14.33,2
848,14.01,2
849,14.9,2
850,14.5,2
851,14.02,2
852,13.09,2
853,13.5,2
854,13.19,2
855,13.68,2
856,12.96,2
857,13.36,2
858,13.56,2
859,13.52,2
860,13.61,2
861,13.08,2
862,13.07,2
863,13.45,2
864,13.57,2
865,14.3,2
866,14.43,2
867,13.76,2
868,13.53,2
869,12.87,2
870,12.67,2
871,12.35,2
872,12.93,2
