Figure: large_3
File Number: 29
Nodes: 300
Edges: 22472
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 170
Runtime: 19.00

Generation,Average Fitness,Best Fitness
0,131.39,103
1,128.67,98
2,125.8,98
3,123.18,91
4,121.87,91
5,118.84,91
6,117.67,91
7,114.33,91
8,110.35,91
9,106.56,86
10,102.76,86
11,100.07,81
12,96.16,81
13,95.15,81
14,93.86,81
15,92.86,81
16,91.66,81
17,90.21,81
18,88.78,79
19,87.19,77
20,87.09,77
21,86.98,76
22,86.91,75
23,84.93,70
24,83.81,70
25,82.49,70
26,80.77,69
27,78.76,62
28,77.34,62
29,76.55,57
30,74.99,57
31,74.18,57
32,72.77,57
33,72.46,55
34,71.87,55
35,69.79,55
36,69.38,55
37,67.98,55
38,66.4,55
39,65.43,52
40,64.2,50
41,62.74,50
42,62.31,50
43,61.26,50
44,61.38,50
45,59.98,48
46,60.07,48
47,59.55,48
48,58.48,48
49,57.73,48
50,57.43,48
51,56.97,48
52,56.56,48
53,56.19,46
54,55.7,46
55,55.52,46
56,55.14,45
57,54.68,45
58,53.32,45
59,52.63,42
60,51.75,42
61,52.15,42
62,51.8,42
63,51.55,42
64,51.01,40
65,51.36,40
66,50.96,40
67,50.87,39
68,49.76,39
69,49.16,38
70,48.71,38
71,48.34,37
72,47.24,37
73,47.75,36
74,47.03,36
75,46.54,35
76,46.61,35
77,46.35,33
78,46.44,33
79,46.46,33
80,46.39,32
81,44.9,32
82,44.05,30
83,42.68,29
84,42.28,28
85,40.76,28
86,39.17,28
87,37.94,28
88,37.2,28
89,36.34,28
90,36.45,28
91,36.31,28
92,37.03,25
93,36.46,25
94,36.59,24
95,36.21,24
96,36.27,24
97,36.0,24
98,35.2,24
99,34.82,23
100,35.28,22
101,34.77,22
102,34.07,22
103,34.08,22
104,33.61,21
105,33.25,21
106,32.95,21
107,32.05,21
108,32.05,21
109,31.31,21
110,31.06,21
111,30.81,21
112,30.7,21
113,30.52,21
114,30.19,21
115,31.18,21
116,30.83,21
117,30.3,21
118,30.35,21
119,30.88,21
120,31.74,21
121,31.9,21
122,31.75,21
123,32.43,21
124,32.65,21
125,33.04,21
126,32.43,21
127,31.84,21
128,31.35,20
129,31.02,20
130,30.99,20
131,31.8,20
132,32.24,20
133,32.16,20
134,31.78,20
135,31.39,20
136,31.04,20
137,30.53,20
138,30.32,20
139,30.58,20
140,30.73,20
141,30.14,20
142,31.02,20
143,30.48,19
144,30.13,19
145,30.4,19
146,30.11,19
147,30.23,19
148,29.86,19
149,29.21,19
150,28.36,18
151,27.61,16
152,27.05,14
153,26.09,14
154,26.59,14
155,26.16,14
156,24.66,14
157,24.12,14
158,24.18,14
159,24.93,14
160,24.16,14
161,24.13,14
162,23.79,14
163,23.79,14
164,24.2,14
165,24.99,14
166,24.76,14
167,24.83,14
168,24.9,14
169,24.87,14
170,24.37,14
171,24.11,14
172,23.9,14
173,23.75,14
174,23.54,14
175,23.02,14
176,23.2,14
177,23.39,14
178,22.56,14
179,23.12,14
180,23.22,14
181,23.24,14
182,22.91,14
183,23.65,14
184,23.38,13
185,23.34,13
186,23.06,13
187,23.14,13
188,23.73,13
189,23.91,13
190,23.32,13
191,23.25,13
192,23.21,13
193,23.02,13
194,22.99,13
195,23.15,13
196,22.82,13
197,22.36,13
198,22.59,13
199,22.62,13
200,22.17,13
201,22.59,13
202,22.45,13
203,22.73,13
204,22.17,13
205,22.13,13
206,22.53,13
207,22.58,13
208,22.61,13
209,22.63,13
210,22.47,13
211,22.44,13
212,21.79,13
213,21.28,12
214,22.09,12
215,21.63,11
216,21.55,11
217,21.56,11
218,22.16,11
219,21.76,10
220,21.29,10
221,21.17,10
222,20.26,10
223,20.93,10
224,20.8,10
225,20.73,10
226,21.02,10
227,20.21,10
228,20.57,10
229,21.11,10
230,21.5,10
231,21.36,10
232,21.55,10
233,22.1,10
234,21.42,10
235,21.41,10
236,20.51,10
237,20.62,10
238,20.18,10
239,21.07,10
240,21.41,10
241,21.53,10
242,22.06,10
243,22.6,10
244,22.42,9
245,22.58,9
246,22.13,9
247,22.43,9
248,22.32,9
249,22.06,9
250,21.51,9
251,21.63,9
252,22.22,9
253,21.82,8
254,20.46,8
255,20.82,8
256,20.48,7
257,19.91,7
258,20.15,7
259,20.35,7
260,19.46,7
261,19.06,7
262,19.42,7
263,19.47,7
264,19.03,7
265,19.59,7
266,20.27,7
267,20.63,7
268,21.1,7
269,20.4,7
270,20.16,7
271,20.51,7
272,19.95,7
273,20.38,7
274,19.87,7
275,20.24,7
276,20.01,7
277,20.55,7
278,20.29,7
279,20.78,7
280,20.9,7
281,20.21,7
282,20.35,7
283,20.6,7
284,21.36,7
285,20.47,7
286,19.95,7
287,19.03,7
288,19.82,7
289,20.66,7
290,20.61,7
291,19.57,7
292,19.73,7
293,19.38,7
294,19.54,7
295,19.94,7
296,20.24,7
297,20.22,7
298,20.41,7
299,20.16,7
300,19.53,7
301,19.33,7
302,17.98,7
303,17.89,7
304,17.9,7
305,17.64,7
306,16.61,7
307,16.44,7
308,16.36,7
309,16.06,7
310,15.25,7
311,15.98,7
312,16.1,7
313,16.69,7
314,16.07,7
315,16.6,7
316,16.45,7
317,15.92,7
318,15.34,7
319,15.46,7
320,16.16,7
321,16.06,7
322,16.9,7
323,17.17,7
324,17.31,7
325,18.12,7
326,17.9,7
327,16.7,7
328,16.61,7
329,16.29,7
330,16.5,7
331,16.67,7
332,16.68,7
333,17.03,7
334,17.51,7
335,17.09,7
336,17.27,7
337,17.48,7
338,16.75,7
339,16.72,7
340,16.04,7
341,16.43,7
342,16.45,7
343,15.86,7
344,15.74,7
345,15.74,7
346,15.64,7
347,16.56,7
348,16.73,7
349,16.5,7
350,16.58,7
351,16.57,7
352,16.58,7
353,16.9,7
354,17.96,7
355,18.13,7
356,18.92,7
357,19.96,7
358,19.86,7
359,19.65,7
360,18.2,7
361,17.76,7
362,17.16,7
363,16.64,7
364,16.8,7
365,16.48,7
366,16.32,7
367,16.09,7
368,16.46,7
369,15.83,7
370,16.03,7
371,16.39,7
372,16.88,7
373,16.64,7
374,15.95,6
375,15.93,6
376,16.52,6
377,16.76,6
378,16.29,6
379,16.54,6
380,17.23,6
381,17.2,6
382,16.89,5
383,16.79,5
384,16.61,5
385,17.29,5
386,17.67,5
387,18.04,5
388,18.5,5
389,19.16,5
390,19.71,5
391,19.6,5
392,20.1,5
393,20.01,5
394,19.36,5
395,19.65,5
396,18.94,5
397,17.94,5
398,17.34,5
399,16.88,5
400,17.0,5
401,17.43,5
402,17.11,5
403,17.04,5
404,17.16,5
405,18.07,5
406,18.05,5
407,17.5,5
408,17.27,5
409,17.25,5
410,16.88,5
411,18.06,5
412,18.15,5
413,18.42,5
414,18.06,5
415,18.27,5
416,19.31,5
417,19.03,5
418,18.99,5
419,19.98,5
420,19.36,5
421,19.45,5
422,19.1,5
423,18.9,5
424,18.25,5
425,17.23,5
426,18.39,5
427,18.82,5
428,18.97,5
429,18.37,5
430,17.43,5
431,17.85,5
432,17.18,5
433,17.32,5
434,18.15,5
435,18.24,5
436,18.94,5
437,19.71,5
438,20.13,5
439,19.96,5
440,19.98,5
441,19.39,5
442,19.27,5
443,19.28,5
444,19.17,5
445,19.05,5
446,19.16,5
447,18.67,5
448,17.77,5
449,17.39,5
450,17.63,5
451,17.89,5
452,17.66,5
453,18.23,5
454,18.6,5
455,18.13,5
456,18.17,5
457,18.97,5
458,18.53,5
459,18.36,5
460,18.21,5
461,17.96,5
462,17.42,5
463,17.21,5
464,17.22,5
465,16.8,5
466,16.45,5
467,16.45,5
468,16.44,5
469,16.18,5
470,16.56,5
471,16.07,5
472,16.17,5
473,15.91,5
474,15.56,5
475,15.5,5
476,15.63,5
477,15.93,5
478,16.65,5
479,17.69,5
480,17.42,5
481,17.35,5
482,16.99,5
483,17.05,5
484,17.02,5
485,17.21,5
486,16.49,5
487,15.94,5
488,16.08,5
489,15.74,5
490,15.59,5
491,15.66,5
492,15.41,5
493,15.34,5
494,16.03,5
495,16.2,5
496,16.55,5
497,16.76,5
498,16.85,5
499,16.68,5
500,16.12,5
501,16.02,5
502,15.97,5
503,17.02,5
504,17.22,5
505,17.04,5
506,17.2,5
507,16.78,5
508,16.97,5
509,17.35,5
510,17.31,5
511,16.9,5
512,17.33,5
513,17.57,5
514,17.64,5
515,17.65,5
516,17.97,5
517,17.12,5
518,17.5,5
519,17.93,5
520,18.25,5
521,18.08,5
522,17.42,5
523,17.65,5
524,16.96,5
525,17.31,5
526,16.84,5
527,17.11,5
528,17.14,5
529,16.81,5
530,15.81,5
531,15.02,5
532,14.67,5
533,14.58,5
534,15.08,5
535,14.6,5
536,15.2,5
537,16.07,5
538,16.21,5
539,15.7,5
540,14.88,5
541,15.26,5
542,15.98,5
543,16.29,5
544,15.88,5
545,15.61,5
546,16.0,5
547,15.42,5
548,15.31,5
549,15.38,5
550,15.12,5
551,16.04,5
552,16.61,5
553,17.18,5
554,17.18,5
555,17.52,5
556,17.41,5
557,17.65,5
558,17.85,5
559,17.88,5
560,17.59,5
561,18.37,5
562,18.61,5
563,16.96,5
564,16.93,5
565,17.68,5
566,17.02,5
567,16.27,5
568,16.88,5
