Figure: large_4
File Number: 18
Nodes: 300
Edges: 22520
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 163
Runtime: 14.05

Generation,Average Fitness,Best Fitness
0,138.93,115
1,134.84,101
2,131.21,101
3,130.74,101
4,129.15,101
5,127.27,101
6,126.65,101
7,124.95,100
8,123.0,100
9,120.88,98
10,119.72,96
11,118.92,96
12,116.5,96
13,114.84,95
14,113.92,92
15,113.04,92
16,111.03,92
17,110.08,92
18,108.96,92
19,108.23,91
20,106.86,90
21,106.25,86
22,104.0,85
23,102.41,85
24,102.09,84
25,100.37,81
26,100.55,81
27,97.74,79
28,95.08,78
29,92.51,78
30,90.14,75
31,87.5,75
32,86.41,69
33,85.47,68
34,84.16,68
35,82.36,68
36,81.23,65
37,79.5,65
38,77.38,65
39,76.45,63
40,75.6,63
41,74.28,63
42,73.58,61
43,71.14,59
44,70.94,58
45,68.64,56
46,68.23,56
47,67.27,56
48,67.19,56
49,66.65,54
50,65.77,54
51,65.32,54
52,64.58,54
53,63.19,54
54,62.6,51
55,61.84,50
56,60.2,49
57,59.5,49
58,57.95,49
59,57.11,47
60,56.74,44
61,56.53,44
62,55.95,44
63,54.98,44
64,54.94,44
65,55.14,44
66,54.36,44
67,53.66,44
68,53.57,44
69,52.66,42
70,51.65,41
71,50.56,41
72,50.51,41
73,50.16,41
74,49.71,41
75,49.85,41
76,49.35,41
77,49.09,40
78,49.08,40
79,49.26,40
80,49.36,39
81,48.08,39
82,47.27,37
83,46.42,37
84,46.58,37
85,46.18,35
86,46.04,35
87,45.18,33
88,43.4,33
89,43.32,33
90,42.26,32
91,42.71,32
92,42.03,32
93,42.24,32
94,42.28,32
95,42.38,31
96,42.55,31
97,41.8,30
98,41.28,30
99,41.4,30
100,41.42,30
101,41.2,30
102,40.84,28
103,40.02,28
104,39.16,28
105,39.44,28
106,39.98,28
107,40.77,28
108,39.99,28
109,39.65,28
110,39.34,28
111,38.27,28
112,38.38,28
113,38.46,28
114,38.42,27
115,37.71,27
116,37.59,27
117,37.93,27
118,38.69,27
119,38.75,27
120,38.16,27
121,37.29,27
122,36.82,27
123,36.53,27
124,36.46,27
125,36.94,27
126,36.95,27
127,36.64,26
128,36.57,26
129,37.11,26
130,36.82,26
131,36.54,26
132,36.54,26
133,34.5,26
134,34.07,26
135,34.46,26
136,33.62,26
137,34.05,26
138,35.02,26
139,34.84,26
140,35.07,26
141,34.65,24
142,34.06,24
143,33.78,24
144,33.87,24
145,33.56,24
146,33.61,24
147,33.91,22
148,33.48,22
149,33.24,22
150,33.02,22
151,32.95,22
152,33.04,22
153,32.88,22
154,32.33,22
155,33.04,22
156,33.71,22
157,33.75,22
158,33.02,22
159,34.2,22
160,34.46,22
161,34.85,22
162,34.22,22
163,33.9,22
164,32.46,22
165,31.99,22
166,32.11,22
167,31.62,22
168,31.33,22
169,31.5,22
170,31.08,22
171,31.13,22
172,31.1,22
173,31.95,22
174,32.04,22
175,31.79,22
176,32.06,22
177,32.05,22
178,31.94,20
179,30.75,20
180,30.28,20
181,30.0,20
182,30.42,20
183,30.95,20
184,31.35,20
185,31.84,20
186,32.75,20
187,32.86,20
188,32.8,20
189,32.4,20
190,32.35,20
191,31.85,20
192,31.41,20
193,30.76,20
194,30.41,20
195,30.09,20
196,30.19,20
197,29.98,20
198,29.33,20
199,29.32,19
200,29.81,19
201,29.36,19
202,30.17,19
203,30.23,19
204,30.13,18
205,30.14,18
206,30.36,18
207,30.18,18
208,29.74,18
209,29.19,18
210,28.46,18
211,28.95,18
212,28.99,18
213,29.39,18
214,29.41,18
215,29.97,18
216,29.51,17
217,29.21,16
218,28.09,16
219,27.72,16
220,27.18,16
221,26.64,16
222,26.55,16
223,26.17,16
224,26.56,16
225,26.17,16
226,26.67,16
227,27.16,16
228,27.82,16
229,27.51,16
230,27.74,16
231,26.95,16
232,27.29,16
233,27.17,16
234,26.99,16
235,27.11,16
236,27.51,16
237,27.8,16
238,27.36,16
239,26.9,15
240,26.1,15
241,26.76,15
242,27.01,14
243,26.05,14
244,25.26,12
245,25.32,12
246,24.74,12
247,25.12,12
248,24.87,12
249,24.28,12
250,23.51,12
251,23.4,12
252,23.45,12
253,23.28,12
254,23.26,12
255,22.9,12
256,23.0,12
257,23.52,12
258,23.01,12
259,23.14,12
260,22.86,12
261,22.55,11
262,22.32,11
263,21.9,11
264,22.35,11
265,22.41,11
266,22.43,10
267,22.87,10
268,22.15,9
269,22.76,9
270,22.1,9
271,22.22,9
272,22.09,9
273,21.87,9
274,21.27,9
275,22.34,9
276,22.57,9
277,22.65,9
278,22.49,9
279,22.44,9
280,22.0,9
281,21.57,9
282,20.85,9
283,20.77,9
284,21.18,9
285,21.32,9
286,21.33,9
287,20.87,9
288,19.74,9
289,19.66,9
290,19.43,9
291,19.96,9
292,19.4,9
293,19.68,9
294,19.86,9
295,19.81,9
296,19.55,8
297,19.12,8
298,19.42,8
299,18.1,8
300,17.54,8
301,17.59,8
302,18.24,8
303,19.05,8
304,19.43,8
305,19.32,8
306,20.37,8
307,19.97,8
308,19.56,8
309,20.25,8
310,20.4,8
311,20.85,8
312,21.21,8
313,20.87,8
314,20.18,8
315,19.84,8
316,19.52,8
317,18.63,8
318,17.61,8
319,17.0,8
320,17.13,8
321,17.9,8
322,17.96,8
323,17.99,7
324,19.38,7
325,19.89,7
326,19.98,7
327,19.22,7
328,19.11,7
329,19.55,7
330,19.25,7
331,18.65,7
332,19.21,7
333,18.93,7
334,19.53,7
335,19.75,7
336,19.74,7
337,19.95,7
338,20.05,7
339,19.32,7
340,19.43,7
341,20.31,7
342,20.31,7
343,20.49,7
344,20.81,7
345,19.31,7
346,19.0,7
347,19.23,7
348,18.38,7
349,18.3,7
350,18.47,7
351,18.25,7
352,17.94,7
353,18.31,7
354,18.23,7
355,18.04,7
356,17.75,7
357,17.29,7
358,17.75,7
359,17.59,7
360,17.47,7
361,17.18,7
362,17.5,7
363,17.69,7
364,18.02,7
365,17.9,7
366,17.99,7
367,17.7,7
368,17.59,7
369,17.64,7
370,18.18,7
371,17.54,7
372,17.62,7
373,18.86,7
374,19.56,7
375,19.02,7
376,18.59,7
377,18.66,7
378,18.2,7
379,18.15,7
380,17.63,7
381,18.35,7
382,18.4,7
383,18.4,7
384,18.08,7
385,18.16,7
386,18.36,7
387,18.26,7
388,17.29,7
389,17.41,7
390,16.95,7
391,17.52,7
392,17.67,7
393,17.73,7
394,17.52,7
395,17.91,7
396,17.48,7
397,17.47,7
398,16.68,7
399,15.82,7
400,16.12,7
401,16.66,7
402,16.84,7
403,17.41,7
404,18.09,7
405,18.52,7
