Figure: medium_2
File Number: 29
Nodes: 100
Edges: 2467
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 23
Runtime: 5.76

Generation,Average Fitness,Best Fitness
0,112.92,92
1,108.74,88
2,105.81,83
3,102.03,77
4,99.89,76
5,97.2,76
6,96.04,76
7,94.3,74
8,92.85,72
9,91.52,70
10,87.91,69
11,84.88,65
12,82.34,64
13,79.35,64
14,76.19,63
15,73.03,63
16,71.08,62
17,70.3,59
18,67.57,58
19,66.44,58
20,65.83,57
21,64.87,55
22,65.03,55
23,63.55,52
24,62.12,52
25,60.44,52
26,59.55,52
27,58.78,51
28,57.61,51
29,57.24,47
30,55.99,47
31,55.64,47
32,54.32,47
33,53.97,46
34,53.21,45
35,52.22,45
36,51.78,44
37,51.08,43
38,50.27,43
39,49.49,43
40,49.61,41
41,49.08,41
42,49.1,40
43,48.68,40
44,48.03,40
45,47.77,40
46,46.87,40
47,46.55,38
48,45.96,37
49,45.38,37
50,44.99,37
51,44.01,36
52,43.02,36
53,43.01,35
54,42.04,35
55,42.18,35
56,41.7,34
57,40.76,34
58,41.0,33
59,40.28,32
60,40.0,32
61,38.92,32
62,38.59,30
63,37.63,29
64,36.88,29
65,36.19,29
66,35.88,28
67,35.68,28
68,35.07,28
69,35.12,28
70,34.05,27
71,33.81,27
72,33.1,27
73,32.78,27
74,32.11,27
75,32.72,27
76,32.82,27
77,32.76,27
78,32.55,26
79,32.22,24
80,32.44,24
81,31.49,23
82,31.7,23
83,30.93,23
84,31.13,23
85,30.55,23
86,29.89,23
87,29.34,21
88,29.45,21
89,29.3,21
90,28.62,20
91,28.44,20
92,27.9,20
93,28.03,20
94,27.58,20
95,27.32,20
96,27.81,20
97,26.89,20
98,26.49,20
99,25.93,19
100,25.5,19
101,25.6,18
102,25.1,17
103,25.03,16
104,23.75,16
105,23.77,16
106,23.86,15
107,23.73,15
108,23.2,15
109,23.48,15
110,23.08,15
111,23.44,15
112,22.94,15
113,22.78,15
114,22.58,15
115,21.52,15
116,21.49,15
117,20.58,15
118,20.35,15
119,20.28,14
120,19.84,14
121,20.66,14
122,20.81,14
123,20.84,14
124,20.88,14
125,20.89,13
126,21.08,13
127,21.5,13
128,21.72,13
129,21.98,13
130,21.61,13
131,21.06,13
132,19.96,13
133,20.53,13
134,20.03,12
135,19.93,12
136,19.62,12
137,18.99,12
138,18.68,12
139,18.5,12
140,18.04,12
141,17.8,12
142,17.12,12
143,17.2,12
144,18.01,12
145,18.46,12
146,18.1,11
147,17.36,11
148,17.34,11
149,16.75,11
150,16.88,11
151,16.87,11
152,17.03,11
153,15.97,11
154,15.89,11
155,16.01,11
156,16.56,11
157,16.22,11
158,16.12,11
159,15.75,11
160,15.78,11
161,15.59,11
162,15.13,11
163,15.59,11
164,15.8,11
165,15.89,11
166,15.61,10
167,16.21,10
168,15.57,10
169,16.17,10
170,16.29,10
171,16.48,10
172,16.36,10
173,16.09,10
174,15.76,10
175,16.31,10
176,16.31,10
177,16.57,10
178,16.46,10
179,16.04,9
180,16.0,9
181,15.64,9
182,15.69,9
183,15.41,9
184,15.52,9
185,15.77,9
186,15.54,9
187,16.22,9
188,16.63,9
189,16.44,9
190,16.55,9
191,16.31,9
192,16.24,9
193,16.06,9
194,16.29,9
195,15.76,9
196,14.96,9
197,14.94,9
198,15.08,9
199,14.75,9
200,14.57,9
201,14.96,8
202,15.09,8
203,14.76,8
204,14.78,8
205,14.52,8
206,14.04,8
207,13.9,8
208,14.15,8
209,14.28,8
210,14.57,8
211,14.99,8
212,14.75,8
213,14.67,8
214,15.23,8
215,15.53,8
216,15.2,8
217,14.88,8
218,13.77,8
219,13.63,8
220,13.91,8
221,14.3,8
222,14.72,8
223,14.51,8
224,14.33,8
225,14.06,8
226,14.1,8
227,14.52,8
228,15.09,8
229,15.03,8
230,15.37,8
231,15.0,8
232,15.18,8
233,15.08,8
234,14.87,8
235,14.68,8
236,14.12,8
237,13.97,8
238,13.48,7
239,14.05,7
240,14.31,7
241,14.22,7
242,14.05,6
243,14.77,6
244,14.48,6
245,14.58,6
246,13.45,6
247,13.08,6
248,12.16,6
249,11.89,6
250,12.26,6
251,11.9,6
252,12.07,6
253,12.04,6
254,12.55,6
255,12.55,6
256,12.01,6
257,12.31,6
258,12.44,6
259,12.14,6
260,12.36,6
261,12.22,6
262,11.9,6
263,12.24,5
264,11.98,5
265,11.39,5
266,10.88,5
267,10.96,5
268,10.65,5
269,10.53,5
270,11.62,5
271,12.25,5
272,12.62,5
273,12.34,5
274,12.19,5
275,11.53,4
276,10.59,4
277,11.22,4
278,11.32,4
279,11.22,4
280,10.56,4
281,10.5,4
282,10.34,4
283,9.96,3
284,9.97,3
285,8.95,3
286,8.96,3
287,8.95,3
288,9.24,3
289,9.82,2
290,9.83,2
291,9.22,2
292,9.33,2
293,9.78,2
294,9.31,2
295,9.04,2
296,8.7,2
297,8.54,2
298,8.01,2
299,7.65,2
300,7.77,2
301,8.22,2
302,8.81,2
303,9.15,2
304,8.98,2
305,8.24,2
306,7.8,2
307,7.77,2
308,7.89,2
309,8.1,2
310,8.88,2
311,8.91,2
312,7.97,2
313,7.94,2
314,7.97,2
315,7.59,2
316,7.61,2
317,7.72,2
318,7.59,2
319,7.53,2
320,7.08,2
321,7.09,2
322,8.12,2
323,8.37,2
324,8.49,2
325,8.61,2
326,8.07,2
327,7.84,2
328,8.03,2
329,8.11,2
330,8.81,2
331,8.82,2
332,7.82,2
333,8.03,2
334,8.29,2
335,8.29,2
336,8.36,2
337,8.33,2
338,7.64,2
339,8.04,2
340,7.56,2
341,8.35,2
342,8.18,2
343,8.47,2
344,8.25,2
345,7.91,2
346,7.58,2
347,7.75,2
348,7.81,2
349,8.07,2
350,8.3,2
351,7.84,2
352,7.83,2
353,7.54,2
354,8.1,2
355,8.04,2
