Figure: medium_2
File Number: 14
Nodes: 100
Edges: 2467
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 23
Runtime: 7.82

Generation,Average Fitness,Best Fitness
0,110.81,83
1,107.1,83
2,104.97,83
3,102.15,83
4,100.17,81
5,97.46,79
6,96.3,77
7,93.62,74
8,93.42,74
9,92.7,74
10,91.2,74
11,90.41,74
12,87.89,71
13,87.08,69
14,85.94,69
15,82.66,69
16,79.76,68
17,78.21,63
18,76.9,63
19,74.09,63
20,73.0,63
21,73.08,63
22,72.41,63
23,71.19,63
24,70.73,61
25,69.16,60
26,67.62,60
27,66.71,59
28,65.68,57
29,65.3,55
30,63.64,55
31,61.45,53
32,60.34,52
33,59.28,52
34,58.65,52
35,58.28,51
36,57.69,50
37,57.62,50
38,55.93,50
39,54.99,47
40,54.31,46
41,53.86,46
42,53.37,46
43,52.7,46
44,52.44,45
45,52.1,44
46,51.81,44
47,51.64,44
48,50.88,42
49,50.19,42
50,49.6,41
51,48.56,41
52,48.31,41
53,47.94,41
54,47.53,40
55,46.89,40
56,47.0,38
57,46.16,37
58,45.15,37
59,44.81,37
60,43.23,37
61,43.17,37
62,43.42,37
63,42.5,36
64,41.91,36
65,41.89,36
66,41.62,36
67,41.61,35
68,41.47,35
69,41.44,35
70,41.11,34
71,41.25,34
72,40.36,33
73,39.7,33
74,39.27,33
75,38.76,33
76,38.52,32
77,38.66,32
78,38.25,31
79,37.92,31
80,38.03,31
81,37.72,31
82,37.52,31
83,37.9,31
84,37.23,31
85,36.68,29
86,36.82,29
87,36.9,29
88,35.91,29
89,35.39,28
90,34.95,28
91,34.72,28
92,34.72,27
93,34.74,27
94,34.06,27
95,34.1,27
96,33.83,26
97,33.61,26
98,33.62,26
99,32.98,26
100,33.11,26
101,33.01,26
102,33.05,26
103,32.88,26
104,32.72,26
105,32.47,26
106,31.56,26
107,31.32,26
108,31.52,26
109,31.19,26
110,31.44,26
111,31.73,25
112,31.34,25
113,31.45,25
114,31.13,25
115,31.12,25
116,30.58,24
117,30.48,23
118,30.05,23
119,29.98,23
120,29.79,22
121,28.98,22
122,28.79,22
123,28.12,22
124,28.69,22
125,29.08,21
126,29.31,21
127,28.52,21
128,27.82,21
129,27.18,19
130,26.67,19
131,25.88,19
132,25.42,19
133,25.41,19
134,25.58,18
135,25.81,17
136,25.37,17
137,24.92,17
138,24.45,17
139,24.82,17
140,24.94,17
141,24.36,17
142,24.19,17
143,23.65,17
144,24.11,17
145,24.19,17
146,24.12,17
147,23.19,17
148,22.86,16
149,22.83,16
150,22.66,16
151,23.13,16
152,22.92,16
153,22.72,16
154,23.09,16
155,23.22,16
156,23.29,16
157,22.72,15
158,22.62,15
159,21.75,15
160,20.88,15
161,21.16,15
162,21.21,15
163,21.52,15
164,21.06,15
165,21.25,15
166,22.17,15
167,22.49,15
168,22.16,15
169,22.12,15
170,22.03,15
171,21.93,15
172,21.25,14
173,21.41,14
174,21.05,14
175,21.64,14
176,21.28,14
177,20.98,14
178,20.74,14
179,20.21,13
180,20.19,13
181,20.03,13
182,19.89,13
183,18.82,12
184,18.86,12
185,18.92,12
186,18.46,12
187,18.37,12
188,18.37,12
189,18.59,12
190,18.63,12
191,18.72,12
192,18.79,11
193,18.41,11
194,18.11,11
195,17.94,11
196,17.67,11
197,17.16,11
198,17.18,11
199,16.65,11
200,16.8,11
201,16.57,11
202,16.35,11
203,16.48,11
204,16.38,10
205,16.55,10
206,16.26,9
207,15.37,9
208,15.64,9
209,15.93,9
210,15.44,9
211,15.75,9
