Figure: medium_2
File Number: 11
Nodes: 100
Edges: 2467
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 21
Runtime: 7.25

Generation,Average Fitness,Best Fitness
0,122.76,97
1,116.57,91
2,114.68,89
3,114.51,89
4,111.97,89
5,110.24,89
6,109.26,89
7,108.79,89
8,108.45,89
9,108.46,85
10,108.06,85
11,104.89,85
12,104.42,85
13,102.4,83
14,99.85,83
15,96.28,82
16,93.9,80
17,91.5,78
18,89.46,78
19,86.96,77
20,85.43,75
21,84.04,73
22,83.58,73
23,81.51,71
24,80.13,71
25,78.97,71
26,77.62,67
27,75.64,66
28,74.85,66
29,73.73,66
30,73.02,66
31,71.99,61
32,71.53,61
33,71.0,61
34,69.92,61
35,69.16,61
36,68.31,59
37,68.05,59
38,67.53,58
39,66.36,58
40,64.94,57
41,64.57,56
42,64.0,56
43,63.13,56
44,62.9,55
45,62.41,51
46,61.47,51
47,60.86,51
48,59.71,50
49,58.33,49
50,57.4,49
51,56.89,48
52,55.77,46
53,55.29,46
54,54.44,46
55,53.8,46
56,52.62,44
57,52.37,44
58,52.1,43
59,51.47,41
60,50.71,41
61,50.01,41
62,48.21,40
63,47.25,39
64,46.74,39
65,45.8,39
66,45.63,39
67,44.3,37
68,44.56,36
69,43.94,36
70,43.62,36
71,43.46,36
72,42.96,36
73,42.47,36
74,41.85,35
75,41.28,35
76,40.99,35
77,40.79,35
78,40.21,34
79,40.06,34
80,40.32,34
81,40.79,34
82,40.74,33
83,40.68,33
84,40.37,33
85,40.55,33
86,40.6,28
87,40.27,28
88,39.25,28
89,38.47,28
90,38.15,28
91,36.96,28
92,36.56,28
93,35.77,28
94,34.99,28
95,34.13,27
96,33.81,26
97,33.87,26
98,33.66,26
99,32.94,26
100,32.27,26
101,31.82,26
102,31.77,26
103,31.11,26
104,30.91,26
105,31.07,26
106,31.74,26
107,31.85,25
108,32.09,25
109,31.28,25
110,31.28,25
111,31.47,25
112,30.98,24
113,31.28,24
114,30.93,24
115,31.12,24
116,30.92,24
117,31.36,24
118,31.13,24
119,31.78,24
120,31.82,22
121,31.41,22
122,30.88,22
123,30.79,22
124,30.84,22
125,31.29,22
126,31.41,22
127,31.16,22
128,31.05,22
129,30.52,22
130,30.7,22
131,30.04,22
132,29.75,21
133,29.6,21
134,29.7,21
135,28.63,21
136,27.81,21
137,27.97,20
138,26.79,20
139,25.88,19
140,25.82,19
141,25.9,19
142,26.26,19
143,26.12,19
144,26.63,19
145,26.09,18
146,25.37,16
147,25.34,16
148,25.18,16
149,25.05,16
150,24.58,16
151,24.11,16
152,24.09,16
153,23.09,16
154,23.12,16
155,23.71,16
156,22.93,16
157,23.16,16
158,22.53,16
159,22.53,16
160,22.91,16
161,22.54,16
162,21.81,15
163,21.52,15
164,22.0,15
165,21.97,15
166,21.97,15
167,21.64,15
168,20.79,15
169,20.14,15
170,20.72,15
171,20.75,15
172,21.21,15
173,21.91,15
174,22.07,15
175,21.97,15
176,21.59,15
177,21.5,15
178,21.21,15
179,21.56,14
180,20.84,14
181,20.22,13
182,20.64,13
183,20.88,13
184,21.23,13
185,22.37,13
186,22.31,13
187,21.71,13
188,20.87,13
189,21.27,13
190,20.96,13
191,19.98,13
192,19.81,13
193,19.63,13
194,19.46,13
195,19.37,13
196,19.31,13
197,19.15,13
198,18.8,13
199,19.41,13
200,19.51,12
201,19.93,12
202,20.44,12
203,19.95,12
204,19.89,12
205,19.61,12
206,19.19,12
207,19.13,12
208,19.14,12
209,18.94,12
210,19.57,12
211,18.57,12
212,18.88,12
213,18.94,12
214,18.97,12
215,18.7,12
216,19.3,12
217,19.0,12
218,19.36,12
219,19.08,12
220,19.04,12
221,19.18,12
222,20.14,12
223,20.2,12
224,20.19,12
225,19.96,12
226,20.0,12
227,19.92,12
228,19.76,12
229,19.48,12
230,19.66,12
231,19.54,12
232,19.35,12
233,18.36,12
234,17.81,12
235,18.39,12
236,18.62,12
237,19.17,12
238,19.08,12
239,19.49,12
240,18.95,12
241,19.67,12
242,18.92,12
243,19.21,12
244,19.45,12
245,19.34,12
246,18.28,12
247,18.13,12
248,17.47,12
249,17.5,12
250,17.27,12
251,17.69,12
252,18.2,12
253,18.45,12
254,17.9,12
255,17.99,12
256,17.52,11
257,18.51,11
258,18.65,11
259,18.72,11
260,18.76,11
261,18.03,11
262,18.02,11
263,18.43,11
264,18.98,11
265,18.89,11
266,19.18,11
267,19.89,11
268,19.46,11
269,19.07,11
270,19.18,11
