Figure: medium_2
File Number: 18
Nodes: 100
Edges: 2467
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 24
Runtime: 5.81

Generation,Average Fitness,Best Fitness
0,106.11,85
1,102.57,85
2,99.71,85
3,98.78,79
4,98.87,79
5,96.05,79
6,95.94,79
7,93.76,73
8,91.85,73
9,90.56,66
10,89.5,66
11,87.75,66
12,85.1,66
13,84.12,66
14,82.53,66
15,79.78,64
16,77.32,63
17,75.54,61
18,73.72,61
19,71.78,61
20,70.01,61
21,69.09,60
22,68.65,57
23,68.29,57
24,66.01,53
25,64.36,53
26,63.51,53
27,61.72,53
28,60.73,51
29,59.49,50
30,58.29,48
31,57.07,48
32,56.69,46
33,55.99,46
34,55.3,45
35,53.95,43
36,52.61,43
37,51.76,43
38,51.15,43
39,49.84,38
40,48.95,38
41,48.83,38
42,48.81,38
43,47.29,38
44,46.31,38
45,46.65,37
46,45.94,37
47,45.4,37
48,45.6,37
49,44.26,36
50,43.36,36
51,42.72,34
52,41.72,33
53,40.68,32
54,40.52,32
55,39.42,32
56,38.17,30
57,37.7,30
58,37.82,28
59,37.05,28
60,36.37,28
61,35.95,27
62,35.18,27
63,34.35,27
64,34.08,26
65,33.8,24
66,33.25,24
67,32.38,24
68,32.65,23
69,32.19,23
70,31.11,20
71,30.63,20
72,29.65,20
73,29.55,20
74,29.42,20
75,28.91,20
76,28.24,20
77,27.38,20
78,27.61,20
79,27.36,20
80,27.37,20
81,26.85,19
82,26.14,19
83,25.17,19
84,24.81,17
85,24.76,17
86,24.77,17
87,24.9,17
88,24.61,17
89,23.85,17
90,23.41,17
91,23.36,17
92,23.1,17
93,23.58,16
94,23.31,16
95,22.97,16
96,22.93,16
97,22.29,16
98,22.08,16
99,21.62,16
100,21.56,16
101,22.01,16
102,21.98,16
103,21.75,16
104,21.72,16
105,21.71,16
106,21.89,16
107,21.47,16
108,21.64,16
109,21.68,16
110,21.42,16
111,21.24,15
112,21.94,15
113,21.64,15
114,21.25,15
115,20.41,15
116,20.28,15
117,20.69,15
118,20.64,15
119,20.5,15
120,19.88,14
121,19.84,14
122,20.08,14
123,20.35,14
124,20.2,14
125,19.9,13
126,19.94,13
127,19.82,13
128,19.91,13
129,19.51,13
130,18.89,12
131,18.96,12
132,18.38,12
133,17.81,12
134,18.0,12
135,17.99,12
136,17.73,12
137,17.51,12
138,17.32,12
139,17.05,12
140,17.44,12
141,17.41,11
142,17.61,11
143,17.64,11
144,17.12,11
145,17.46,11
146,17.29,11
147,17.15,11
148,16.75,11
149,16.77,11
150,16.09,11
151,16.12,11
152,16.12,11
153,15.96,11
154,16.21,11
155,15.67,10
156,15.22,10
157,15.49,10
158,15.72,10
159,15.53,10
160,15.71,10
161,15.51,10
162,15.99,10
163,16.12,10
164,16.84,10
165,16.04,10
166,15.52,10
167,15.51,9
168,15.12,9
