Figure: large_1
File Number: 27
Nodes: 300
Edges: 22601
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 173
Runtime: 17.51

Generation,Average Fitness,Best Fitness
0,131.29,103
1,126.92,100
2,123.09,98
3,122.07,98
4,117.83,96
5,118.12,96
6,116.44,96
7,116.95,96
8,115.46,95
9,113.29,93
10,111.82,93
11,109.93,93
12,109.32,93
13,109.35,88
14,109.25,88
15,107.57,82
16,105.37,82
17,102.65,81
18,99.81,81
19,100.07,79
20,98.8,74
21,95.92,74
22,93.59,74
23,92.35,74
24,89.84,74
25,88.61,74
26,87.79,70
27,83.56,69
28,81.35,69
29,78.82,69
30,76.89,65
31,75.77,65
32,75.03,61
33,73.84,61
34,72.66,61
35,71.3,59
36,70.35,59
37,69.14,58
38,68.55,58
39,67.8,58
40,67.68,58
41,67.73,56
42,66.39,56
43,65.38,54
44,64.63,54
45,64.65,54
46,64.46,54
47,63.36,51
48,61.96,50
49,61.82,50
50,61.19,48
51,59.63,48
52,58.55,48
53,57.52,48
54,56.75,46
55,55.07,46
56,54.71,45
57,54.91,44
58,53.75,44
59,53.09,43
60,52.79,43
61,52.28,42
62,51.94,42
63,51.14,42
64,51.81,42
65,51.28,39
66,50.76,39
67,51.01,39
68,50.96,39
69,50.47,39
70,49.74,39
71,49.03,39
72,48.7,38
73,48.56,36
74,47.99,36
75,47.31,36
76,47.34,35
77,47.32,35
78,46.63,35
79,46.36,35
80,45.44,30
81,44.69,30
82,44.51,30
83,43.05,30
84,40.99,29
85,39.9,29
86,40.1,29
87,39.26,29
88,38.68,28
89,39.06,28
90,38.3,27
91,38.46,25
92,38.31,25
93,38.32,25
94,36.86,25
95,36.47,25
96,35.19,24
97,34.91,24
98,34.95,24
99,34.3,24
100,34.12,24
101,33.34,24
102,32.38,23
103,31.96,23
104,32.36,23
105,32.27,23
106,32.57,23
107,33.0,23
108,33.07,23
109,32.59,22
110,32.16,21
111,31.51,21
112,31.88,21
113,31.87,21
114,32.26,20
115,31.79,20
116,32.12,20
117,32.04,20
118,31.56,20
119,31.74,18
120,31.94,18
121,31.24,18
122,30.64,18
123,30.31,18
124,30.1,18
125,30.01,18
126,29.56,18
127,29.84,18
128,29.36,17
129,28.9,17
130,28.44,17
131,28.69,17
132,28.11,17
133,28.51,17
134,28.7,17
135,27.4,17
136,27.33,17
137,28.12,17
138,27.47,17
139,28.09,17
140,27.99,17
141,28.77,17
142,27.97,17
143,28.17,17
144,28.49,17
145,28.52,17
146,27.98,17
147,27.05,16
148,27.28,16
149,27.5,16
150,27.42,16
151,27.32,16
152,26.85,16
153,27.1,16
154,26.87,16
155,26.75,16
156,26.62,16
157,26.05,16
158,26.32,16
159,26.05,15
160,25.35,15
161,25.24,15
162,25.06,15
163,25.51,15
164,25.82,15
165,26.24,15
166,26.77,15
167,27.02,15
168,27.46,15
169,27.5,15
170,26.7,15
171,26.51,15
172,26.52,15
173,26.66,15
174,26.53,15
175,26.52,15
176,26.74,15
177,25.9,15
178,25.95,15
179,26.37,15
180,25.78,15
181,25.21,15
182,25.59,15
183,25.4,15
184,24.92,15
185,25.31,15
186,25.84,15
187,25.47,15
188,25.71,15
189,25.46,14
190,24.83,14
191,23.74,14
192,24.16,14
193,24.54,14
194,24.39,14
195,23.96,14
196,23.9,14
197,24.04,14
198,23.29,14
199,22.78,14
200,22.34,14
201,22.62,14
202,22.44,14
203,23.03,14
204,22.85,14
205,23.13,14
206,23.38,14
207,22.97,14
208,23.15,14
209,23.38,14
210,23.27,14
211,23.15,14
212,23.28,14
213,24.2,14
214,24.05,14
215,23.27,14
216,22.48,14
217,22.74,14
218,22.31,14
219,22.98,14
220,22.78,14
221,22.85,14
222,23.12,14
223,23.84,14
224,24.23,13
225,24.03,13
226,24.12,13
227,23.01,13
228,23.06,12
229,23.1,12
230,22.71,12
231,22.24,12
232,22.29,12
233,21.95,12
234,22.67,12
235,23.01,12
236,23.07,12
237,23.26,12
238,23.83,12
239,23.56,12
240,23.62,12
241,23.59,12
242,23.01,12
243,22.56,12
244,22.65,12
245,22.51,12
246,22.22,12
247,21.79,12
248,21.77,12
249,21.44,12
250,21.34,12
251,21.09,12
252,21.06,12
253,20.78,12
254,21.26,12
255,21.49,12
256,21.34,12
257,21.15,12
258,21.03,12
259,21.92,12
260,21.86,12
261,22.17,12
262,22.89,12
263,22.9,12
264,23.06,12
265,23.62,12
266,23.54,12
267,22.86,12
268,23.0,12
269,22.42,12
270,22.61,12
271,22.71,12
272,23.82,12
273,23.94,12
274,23.9,12
275,23.35,12
276,21.49,12
277,21.25,12
278,22.16,12
279,22.61,12
280,22.63,12
281,22.92,12
282,23.66,12
283,22.75,12
284,22.59,12
285,22.57,12
286,22.97,12
287,23.38,12
288,23.86,12
289,23.44,12
290,22.15,12
291,21.99,12
292,21.77,12
293,21.25,12
294,21.96,12
295,22.59,12
296,22.45,12
297,22.99,12
298,22.22,12
299,22.16,12
300,21.98,12
301,22.53,12
302,22.51,12
303,22.45,12
304,22.08,12
305,22.26,12
306,22.3,12
307,22.9,12
308,22.94,12
309,23.27,12
310,22.68,12
311,22.17,12
312,22.4,12
313,22.63,12
314,22.86,12
315,22.53,12
316,21.7,12
317,21.61,12
318,20.9,11
319,20.23,11
320,19.94,11
321,20.2,11
322,19.64,11
323,19.93,11
324,20.42,11
325,21.0,11
326,21.23,11
327,21.55,11
328,21.54,11
329,21.67,11
330,21.96,11
331,21.43,11
332,21.41,11
333,21.35,11
334,21.2,11
335,21.56,11
336,21.32,11
337,21.04,11
338,21.03,11
339,20.92,11
340,21.3,10
341,21.5,10
342,21.58,10
343,21.33,10
344,22.15,10
345,22.21,10
346,21.83,10
347,21.34,10
348,21.05,10
349,20.2,10
350,20.47,10
351,20.91,10
352,21.06,10
353,20.74,10
354,21.14,10
355,20.96,10
356,21.81,10
357,21.4,10
358,21.48,10
359,21.39,10
360,22.11,10
361,22.6,10
362,22.74,10
363,22.14,10
364,22.16,10
365,21.17,10
366,20.56,9
367,21.24,9
368,20.96,9
369,20.81,9
370,20.69,9
371,21.17,9
372,20.91,9
373,20.55,9
374,20.03,9
375,20.31,9
376,20.73,9
377,20.36,9
378,20.02,9
379,19.38,9
380,19.28,9
381,18.94,9
382,19.11,9
383,19.44,8
384,19.84,8
385,19.73,8
386,19.83,8
387,19.67,8
388,19.27,8
389,19.56,8
390,19.72,8
391,18.68,8
392,18.64,8
393,18.74,7
394,19.56,7
395,19.62,7
396,19.35,7
397,18.25,7
398,17.8,7
399,17.58,6
400,16.74,6
401,17.27,6
402,16.57,6
403,16.88,6
404,16.29,6
405,16.09,6
406,16.43,6
407,16.95,6
408,16.87,6
409,16.68,6
410,16.63,6
411,16.66,6
412,16.57,6
413,16.69,6
414,17.28,6
415,17.7,6
416,18.03,6
417,18.18,6
418,18.19,6
419,18.19,6
420,18.08,6
421,17.3,6
422,17.25,6
423,16.94,6
424,17.81,6
425,17.66,6
426,17.84,6
427,17.51,6
428,16.72,6
429,15.88,6
430,15.54,6
431,15.51,6
432,15.91,6
433,16.8,6
434,16.65,5
435,17.28,5
436,17.49,5
437,17.94,5
438,17.55,5
439,17.33,5
440,17.6,5
441,18.77,5
442,18.73,5
443,18.63,5
444,18.91,5
445,18.24,5
446,18.48,5
447,18.37,5
448,17.87,5
449,17.59,5
450,17.1,5
