Figure: medium_3
File Number: 22
Nodes: 100
Edges: 2524
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 23
Runtime: 8.28

Generation,Average Fitness,Best Fitness
0,113.21,94
1,110.89,92
2,107.68,86
3,107.94,86
4,107.31,86
5,106.06,86
6,103.88,85
7,102.93,85
8,102.21,85
9,100.62,77
10,97.3,73
11,94.21,73
12,90.64,71
13,86.76,71
14,83.26,69
15,80.74,69
16,78.96,67
17,76.37,66
18,74.5,65
19,73.67,63
20,71.52,63
21,69.9,62
22,69.09,61
23,67.79,61
24,67.12,60
25,66.75,60
26,66.92,60
27,66.49,59
28,65.45,57
29,64.58,56
30,64.46,51
31,63.35,51
32,61.99,51
33,60.99,51
34,59.51,51
35,57.97,49
36,57.12,47
37,56.37,47
38,55.9,47
39,54.67,46
40,54.3,45
41,53.29,44
42,52.83,44
43,52.49,44
44,51.52,42
45,50.56,42
46,50.11,42
47,50.72,42
48,49.7,41
49,48.71,39
50,47.67,38
51,46.85,38
52,46.84,38
53,46.82,38
54,46.14,38
55,46.11,38
56,45.35,37
57,44.47,35
58,44.58,35
59,43.84,35
60,44.11,35
61,44.08,33
62,43.73,33
63,42.84,33
64,42.93,33
65,42.8,33
66,42.75,33
67,42.29,32
68,40.79,32
69,40.0,32
70,39.95,32
71,39.74,32
72,39.78,32
73,39.11,31
74,38.43,31
75,38.4,30
76,37.42,28
77,36.72,28
78,35.52,28
79,35.17,28
80,35.15,28
81,34.6,28
82,34.75,28
83,33.87,27
84,33.76,27
85,32.86,27
86,33.04,27
87,32.63,26
88,32.41,26
89,32.42,26
90,32.16,25
91,31.39,25
92,30.9,25
93,30.95,25
94,31.53,24
95,32.31,24
96,31.56,23
97,31.08,23
98,30.45,23
99,30.06,22
100,30.08,21
101,29.46,21
102,29.08,21
103,28.57,21
104,27.97,21
105,27.32,21
106,27.3,21
107,27.28,20
108,27.76,20
109,26.9,20
110,26.41,18
111,25.67,18
112,25.07,18
113,25.43,18
114,25.28,17
115,24.42,17
116,24.22,17
117,23.65,17
118,24.2,17
119,24.23,17
120,23.6,17
121,23.49,17
122,23.44,16
123,22.58,16
124,22.54,16
125,23.22,16
126,22.82,16
127,23.08,16
128,23.02,16
129,22.49,16
130,22.52,16
131,21.93,16
132,21.87,16
133,22.32,16
134,22.21,16
135,22.63,15
136,23.11,15
137,23.14,15
138,23.01,15
139,22.76,15
140,23.05,15
141,22.53,15
142,22.87,15
143,22.37,15
144,22.58,15
145,22.1,15
146,22.45,15
147,21.91,15
148,22.04,15
149,22.82,15
150,22.7,15
151,22.52,15
152,21.98,15
153,22.1,14
154,21.43,14
155,21.08,14
156,21.2,14
157,21.53,14
158,21.53,14
159,20.44,13
160,19.69,13
161,19.4,13
162,19.63,13
163,20.02,13
164,19.51,13
165,19.29,13
166,18.49,13
167,18.73,13
168,19.07,13
169,18.81,12
170,18.49,12
171,18.71,12
172,18.94,12
173,19.28,12
174,19.84,12
175,20.27,12
176,19.86,12
177,19.03,12
178,18.75,12
179,19.65,12
180,19.77,12
181,19.88,12
182,18.81,12
183,18.97,12
184,18.62,12
185,18.24,12
186,17.85,12
187,17.97,12
188,17.71,12
189,17.91,12
190,17.81,12
191,17.86,12
192,17.98,12
193,18.06,12
194,17.78,12
195,17.35,12
196,17.73,11
197,17.22,11
198,17.86,11
199,17.87,11
200,18.19,11
201,18.62,11
202,18.06,11
203,18.68,11
204,17.97,11
205,17.77,11
206,17.41,11
207,16.96,11
208,17.6,11
209,17.15,11
210,16.9,11
211,16.87,11
212,17.19,11
213,16.8,11
214,16.36,11
215,15.95,10
216,16.62,10
217,16.65,10
218,16.86,10
219,17.04,10
220,16.74,10
221,16.25,10
222,15.72,10
223,15.48,10
224,15.73,10
225,16.53,10
226,16.98,9
227,17.42,9
228,17.41,9
229,17.51,9
230,16.85,9
231,16.77,9
232,16.53,9
233,17.52,9
234,17.82,9
235,17.72,9
236,17.39,9
237,17.31,9
238,16.5,9
239,16.53,9
240,16.28,9
241,16.41,9
242,15.76,8
243,15.7,8
244,15.0,8
245,15.28,8
246,15.14,8
247,15.35,8
248,15.52,8
249,15.01,8
250,14.68,8
251,14.82,8
252,14.4,8
253,14.85,8
254,14.5,8
255,14.53,8
256,14.53,8
257,14.59,8
258,14.49,8
259,14.82,8
260,14.75,8
261,15.27,8
262,16.15,8
263,16.64,8
264,16.33,8
265,15.8,8
266,15.59,8
267,15.04,8
268,15.03,8
269,15.19,8
270,15.56,8
271,14.96,8
272,14.48,7
273,13.66,7
274,13.21,7
275,13.23,7
276,13.1,7
277,13.03,7
278,13.02,7
279,13.2,7
280,11.95,6
281,11.74,6
282,11.89,6
283,11.81,6
284,11.83,6
285,11.43,6
286,11.76,6
287,12.23,6
288,12.28,6
289,12.15,6
290,11.94,6
291,12.44,6
292,12.18,6
293,12.27,6
294,12.66,6
295,11.86,6
296,11.83,6
297,12.21,6
298,11.34,6
299,10.85,6
300,10.87,6
301,11.47,6
302,11.05,6
303,11.19,6
304,11.19,6
305,11.27,6
306,11.58,6
307,11.77,6
308,11.94,6
309,12.1,6
310,12.21,6
311,12.19,6
312,11.66,6
313,11.78,6
314,11.18,6
315,11.17,6
316,10.88,6
317,10.8,6
318,11.01,6
319,10.67,6
320,11.37,6
321,11.16,6
322,10.98,6
323,11.3,6
324,11.79,6
325,12.61,6
326,13.29,6
327,12.47,6
328,12.37,6
329,11.88,6
330,12.55,6
331,12.97,6
332,12.96,6
333,13.43,6
334,13.52,6
335,13.76,6
336,13.64,6
337,13.19,6
338,12.68,6
339,11.97,6
340,12.22,6
341,12.05,6
342,11.3,6
343,11.53,6
344,11.74,6
345,11.88,6
346,11.38,6
347,11.42,6
348,11.18,6
349,11.37,6
350,11.32,6
351,11.53,6
352,11.19,6
353,12.05,6
354,12.61,6
355,12.33,6
356,12.0,6
357,11.76,6
358,12.49,6
359,12.41,6
360,13.04,6
361,12.48,6
362,12.45,6
363,12.23,6
364,12.39,6
365,12.58,6
366,12.84,6
367,12.64,6
368,13.3,6
369,13.51,6
370,13.63,6
371,12.94,6
372,12.36,6
373,12.33,6
374,12.03,6
375,12.19,6
376,11.96,6
377,11.98,6
378,11.59,6
379,10.89,6
380,11.16,6
381,10.81,6
382,11.0,6
383,11.24,6
384,10.39,5
385,10.44,5
386,9.99,5
387,10.96,5
388,11.66,5
389,12.05,5
390,12.03,5
391,12.3,5
392,12.21,5
393,12.09,5
394,12.54,5
395,12.1,5
396,11.42,5
397,11.79,5
398,11.81,5
399,12.29,5
400,12.27,5
401,12.44,5
402,12.46,5
403,12.25,5
404,12.53,5
405,12.44,5
406,12.45,5
407,12.26,5
408,12.18,5
409,11.96,5
410,11.22,5
411,11.29,5
412,11.18,5
413,11.11,5
414,11.5,5
415,11.69,5
416,12.62,5
417,12.41,5
418,12.12,5
419,12.01,5
420,12.2,5
421,12.42,5
422,12.49,5
423,12.8,5
424,13.15,5
425,13.26,5
426,13.24,5
427,12.93,5
428,12.67,5
429,12.28,5
430,11.86,5
431,11.15,5
432,11.16,5
433,11.31,5
434,10.76,4
435,10.79,4
436,11.83,4
437,11.75,4
438,11.88,4
439,12.55,4
440,11.85,4
441,11.32,4
442,11.91,4
443,11.3,4
444,11.35,4
445,10.72,4
446,10.94,4
447,11.06,4
448,10.72,4
449,11.39,4
450,11.16,4
451,11.6,4
452,11.1,4
453,11.39,4
454,10.91,4
455,11.14,4
456,11.32,4
457,11.46,4
458,11.26,4
459,11.21,4
460,11.3,4
461,11.52,4
462,11.0,4
463,11.52,4
464,11.29,4
465,11.27,4
466,10.64,4
467,10.51,4
468,10.83,4
469,11.21,4
470,11.57,4
471,10.96,4
472,10.91,4
473,11.24,4
474,11.22,4
475,10.93,4
476,11.81,4
477,11.72,4
478,11.94,4
479,12.11,4
480,11.82,4
481,11.48,4
482,11.79,4
483,11.94,4
484,11.87,4
485,11.95,4
486,11.74,4
487,11.06,4
488,10.84,4
489,11.08,4
490,11.85,4
491,11.48,4
492,11.61,4
493,11.3,4
494,10.29,4
495,10.1,4
496,9.65,4
497,9.6,4
498,9.7,4
499,9.08,4
500,9.34,4
501,9.45,4
502,9.61,4
503,10.01,4
504,10.35,4
505,10.16,4
506,10.68,4
507,10.43,4
508,10.32,3
509,10.05,3
510,10.01,3
511,10.29,3
512,10.93,3
513,10.26,3
514,10.1,3
515,10.96,3
516,11.2,3
517,11.22,3
518,11.86,3
519,11.57,3
520,11.64,3
521,11.32,3
522,11.19,3
523,10.79,3
524,10.94,3
525,10.96,3
526,10.41,3
527,10.04,3
528,10.46,3
529,10.87,3
530,10.61,3
531,10.68,3
532,10.33,3
533,9.5,3
534,9.56,3
535,9.44,3
536,9.4,3
537,9.18,3
538,9.01,3
539,9.22,3
540,9.29,2
541,9.56,2
542,9.15,2
