Figure: medium_3
File Number: 29
Nodes: 100
Edges: 2524
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 24
Runtime: 7.29

Generation,Average Fitness,Best Fitness
0,109.82,91
1,106.99,80
2,104.62,80
3,101.01,73
4,98.31,73
5,94.61,73
6,93.37,73
7,91.19,73
8,87.74,73
9,85.92,71
10,84.33,71
11,82.29,69
12,80.95,69
13,80.72,68
14,79.43,68
15,78.67,63
16,76.91,63
17,76.53,63
18,76.57,63
19,75.9,62
20,74.11,62
21,74.12,62
22,73.37,60
23,71.65,60
24,69.68,57
25,67.93,56
26,66.58,56
27,65.16,54
28,63.51,54
29,62.99,51
30,61.91,51
31,60.76,51
32,60.23,51
33,58.68,49
34,58.02,47
35,56.17,47
36,55.02,46
37,53.91,45
38,52.79,45
39,51.87,43
40,50.23,43
41,49.3,43
42,48.42,43
43,47.99,42
44,48.16,42
45,48.01,38
46,47.25,38
47,46.22,38
48,45.73,35
49,44.64,35
50,43.95,35
51,43.15,35
52,42.21,35
53,41.5,35
54,41.67,35
55,41.86,34
56,40.92,34
57,40.01,34
58,39.87,34
59,39.78,33
60,39.0,33
61,38.47,32
62,38.3,31
63,37.86,31
64,37.94,30
65,36.97,30
66,36.8,30
67,36.3,29
68,36.05,29
69,35.48,28
70,34.76,28
71,33.57,28
72,32.8,28
73,32.68,27
74,32.5,27
75,32.0,27
76,32.2,25
77,31.76,25
78,31.44,25
79,31.26,25
80,30.48,25
81,30.02,24
82,30.0,24
83,30.07,24
84,29.98,24
85,29.26,23
86,29.41,23
87,29.14,23
88,29.1,22
89,29.14,22
90,28.79,22
91,28.3,22
92,28.52,22
93,28.56,21
94,28.86,21
95,27.96,21
96,27.52,20
97,26.85,19
98,26.55,19
99,26.58,19
100,26.66,19
101,26.7,19
102,26.76,18
103,26.3,17
104,25.85,17
105,25.37,17
106,24.95,17
107,24.49,17
108,24.13,17
109,24.07,17
110,23.92,17
111,23.41,17
112,23.06,17
113,22.77,16
114,22.35,16
115,22.07,16
116,21.64,16
117,21.72,16
118,21.73,15
119,21.44,15
120,20.9,15
121,20.99,14
122,20.62,14
123,20.65,13
124,21.63,13
125,21.44,13
126,22.1,13
127,21.33,13
128,21.04,13
129,21.07,13
130,20.44,13
131,20.35,12
132,20.29,12
133,19.76,12
134,19.52,12
135,19.17,12
136,18.79,11
137,18.72,11
138,19.26,11
139,19.01,10
140,18.65,10
141,19.02,10
142,18.53,10
143,18.32,10
144,18.44,9
145,18.85,9
146,17.98,9
147,17.06,9
148,16.67,9
149,16.06,9
150,16.04,9
151,15.79,8
152,15.84,8
153,16.05,8
154,15.5,8
155,15.81,8
156,15.94,8
157,15.64,8
158,16.09,8
159,16.67,8
160,15.71,7
161,15.23,7
162,15.38,7
163,15.27,7
164,14.75,7
165,14.27,7
166,14.29,7
167,14.05,7
168,13.67,7
169,13.34,7
170,12.3,7
171,11.92,7
172,12.5,7
173,12.57,7
174,12.87,7
175,12.36,7
176,12.32,7
177,12.77,7
178,13.33,7
179,12.97,7
180,13.27,7
181,13.36,7
182,13.1,7
183,13.2,7
184,13.5,7
185,13.47,7
186,13.21,7
187,12.84,7
188,12.79,7
189,13.13,7
190,12.89,7
191,12.64,7
192,12.85,7
193,12.95,7
194,13.02,7
195,12.78,7
196,12.96,7
197,13.12,7
198,12.96,7
199,13.34,7
200,13.33,7
201,13.45,7
202,13.16,7
203,13.07,6
204,12.78,6
205,13.16,6
206,13.7,6
207,13.58,6
208,14.15,6
209,13.51,6
210,13.41,6
211,12.88,6
212,13.01,6
213,12.27,6
214,12.23,6
215,12.4,5
216,12.14,5
217,12.12,5
218,11.5,5
219,11.23,5
220,12.28,5
221,12.99,5
222,13.0,5
223,13.04,5
224,12.63,5
225,12.2,5
226,12.66,5
227,12.29,5
228,12.3,5
229,11.92,5
230,11.84,5
231,11.59,4
232,11.53,4
233,11.94,4
234,12.0,4
235,11.87,4
236,11.35,3
237,10.72,3
238,10.58,3
239,11.01,3
240,10.18,3
241,9.8,3
242,9.61,3
243,10.17,3
244,10.05,3
245,10.38,3
246,10.16,3
247,9.85,3
248,9.19,3
249,8.69,3
250,9.06,3
251,8.99,2
252,9.21,2
253,8.65,2
254,8.27,2
255,8.11,2
