Figure: medium_4
File Number: 10
Nodes: 100
Edges: 2527
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 24
Runtime: 6.26

Generation,Average Fitness,Best Fitness
0,108.21,80
1,105.04,80
2,103.06,79
3,102.92,79
4,100.94,79
5,100.99,79
6,100.0,74
7,99.33,74
8,98.81,69
9,97.36,69
10,95.7,69
11,93.38,69
12,91.02,69
13,87.82,68
14,84.72,68
15,84.84,67
16,81.4,67
17,78.28,64
18,74.72,64
19,72.2,63
20,69.86,62
21,68.75,58
22,67.27,58
23,64.78,55
24,63.52,55
25,62.52,51
26,61.56,51
27,60.7,51
28,59.28,51
29,58.96,50
30,57.84,48
31,57.17,47
32,55.86,47
33,55.2,47
34,54.38,47
35,53.68,47
36,52.84,46
37,52.22,44
38,51.23,44
39,50.45,44
40,50.6,39
41,49.45,39
42,48.47,39
43,48.29,38
44,47.63,38
45,47.12,38
46,45.91,38
47,45.51,38
48,45.1,38
49,44.53,38
50,43.95,38
51,43.34,38
52,42.99,36
53,42.07,33
54,42.09,33
55,41.3,33
56,40.62,32
57,39.93,32
58,39.2,30
59,38.78,30
60,38.53,30
61,37.74,29
62,37.58,29
63,37.02,29
64,36.56,28
65,35.59,28
66,35.27,28
67,34.33,27
68,34.45,27
69,33.87,27
70,33.66,24
71,33.18,24
72,32.26,24
73,32.2,24
74,32.22,23
75,31.69,22
76,30.86,22
77,29.97,22
78,29.49,22
79,29.19,22
80,29.0,22
81,29.51,22
82,29.24,22
83,29.42,22
84,29.1,22
85,28.85,22
86,28.93,22
87,28.96,22
88,28.11,22
89,27.84,21
90,27.74,21
91,27.76,21
92,27.6,21
93,26.83,21
94,26.13,21
95,25.79,21
96,25.89,20
97,25.44,20
98,25.15,20
99,25.55,20
100,25.91,20
101,25.98,20
102,25.94,20
103,26.4,20
104,26.42,20
105,26.31,20
106,26.57,20
107,27.03,20
108,27.42,20
109,26.87,20
110,26.69,20
111,27.04,20
112,26.65,20
113,26.22,20
114,26.1,20
115,26.41,20
116,26.13,20
117,25.34,20
118,25.26,20
119,25.16,20
120,24.61,20
121,25.15,18
122,24.87,18
123,24.31,18
124,24.21,18
125,24.61,17
126,24.04,17
127,23.43,15
128,23.02,15
129,23.66,14
130,22.93,14
131,21.89,14
132,21.3,14
133,21.63,14
134,20.66,14
135,20.48,14
136,20.75,14
137,20.19,14
138,19.51,14
139,19.72,13
140,19.38,13
141,19.46,13
142,19.41,13
143,19.74,13
144,19.11,13
145,19.24,13
146,19.08,12
147,18.64,12
148,17.98,12
149,18.0,12
150,18.49,12
151,18.08,12
152,17.91,12
153,18.44,12
154,18.03,12
155,18.37,12
156,17.59,12
157,17.69,12
158,17.88,12
159,18.19,12
160,17.7,12
161,17.46,12
162,17.44,11
163,17.76,11
164,17.62,11
165,16.81,11
166,17.24,11
167,16.75,11
168,16.93,11
169,16.72,11
170,16.73,11
171,16.85,11
172,16.49,11
173,16.35,11
174,16.69,11
175,16.24,11
176,16.48,11
177,16.59,11
178,16.13,11
179,16.4,11
180,16.3,10
181,17.08,10
182,17.38,10
183,17.22,10
184,17.26,10
185,17.45,10
186,16.88,10
187,16.98,9
188,16.43,9
189,16.73,9
190,16.45,9
191,16.5,9
192,17.22,9
193,17.22,9
194,16.96,9
195,16.14,9
196,16.76,9
197,16.69,9
198,16.58,9
199,16.82,9
200,16.59,9
201,16.42,9
202,16.84,9
203,16.91,9
204,16.47,9
205,16.19,9
206,16.16,9
207,16.04,8
208,15.73,8
209,15.16,8
210,15.4,8
211,15.25,8
212,14.95,8
213,14.17,8
214,14.52,8
215,14.32,8
216,14.42,8
217,14.66,8
218,14.58,8
219,14.18,8
220,14.75,8
221,14.59,8
222,14.26,8
223,13.85,8
224,13.57,8
225,12.97,8
226,13.5,8
227,13.74,8
228,13.63,7
229,13.63,7
230,13.03,7
231,13.41,7
232,13.59,7
233,13.82,7
234,14.02,7
235,13.52,7
236,13.98,7
237,13.25,7
238,13.32,7
239,12.79,7
240,13.58,7
241,13.53,7
242,13.84,7
243,14.36,7
244,14.04,7
245,14.82,7
246,14.49,7
247,14.02,7
248,13.5,7
249,12.81,7
250,12.65,7
251,12.67,7
252,12.36,7
253,12.05,7
254,11.92,7
255,12.04,7
256,12.13,7
257,12.0,7
258,12.65,7
259,12.13,7
260,12.62,7
261,12.71,7
262,13.17,7
263,12.45,7
264,11.97,7
265,12.05,7
266,12.31,7
267,12.82,7
268,12.71,7
269,13.46,7
270,13.33,7
271,13.62,7
272,13.19,7
273,12.77,7
274,13.31,7
275,13.13,7
276,13.39,7
277,13.0,7
278,13.08,7
279,13.23,7
280,12.33,7
281,12.77,7
282,12.52,7
283,12.07,7
284,11.81,7
285,12.11,7
286,11.77,7
287,12.27,7
288,12.75,7
289,13.07,7
290,12.89,7
291,12.71,7
292,12.07,7
293,12.43,7
294,12.57,7
295,12.73,7
296,13.06,7
297,13.38,7
298,13.29,7
299,13.47,7
300,13.33,7
301,12.88,7
302,12.81,7
303,13.19,7
304,12.7,7
305,13.03,7
306,12.89,7
307,12.79,7
308,12.25,7
309,12.38,7
310,12.45,7
311,12.84,7
312,12.77,7
313,12.61,7
314,12.41,7
315,12.25,7
316,12.19,7
317,12.6,7
318,12.86,7
319,11.93,7
320,12.78,7
321,13.49,7
322,14.02,7
323,13.54,7
324,13.26,7
325,13.46,6
326,13.51,6
327,13.88,6
328,13.27,6
329,12.97,6
330,13.15,6
331,12.66,6
332,12.76,6
333,12.6,6
334,12.5,6
335,12.25,6
336,12.53,6
337,12.47,6
338,11.62,6
339,11.53,6
340,11.15,6
341,11.4,6
342,11.8,6
343,11.76,6
344,12.11,6
345,12.89,6
346,13.52,6
347,13.55,6
348,14.52,6
349,13.63,6
350,13.0,6
351,12.88,6
352,13.25,6
353,13.05,6
354,12.71,6
355,11.96,6
356,11.71,6
357,11.61,6
358,11.48,6
359,11.48,6
360,11.63,6
361,11.87,6
362,11.64,6
363,11.43,6
364,11.68,6
365,11.74,6
366,11.67,6
367,11.76,6
368,10.8,6
369,10.82,6
370,10.71,6
371,11.17,6
372,11.07,6
373,11.13,6
374,11.44,6
375,11.64,6
376,11.7,6
377,11.4,6
378,10.76,6
379,10.94,6
380,11.38,6
381,11.61,6
382,11.09,6
383,11.0,6
384,11.16,6
385,10.98,6
386,11.06,6
387,11.39,6
388,11.51,6
389,12.07,6
390,12.5,6
391,11.9,6
392,11.24,6
393,11.44,6
394,11.63,6
395,11.43,6
396,11.83,6
397,12.18,6
398,11.64,6
399,11.36,6
400,11.61,6
401,11.8,6
402,11.89,6
403,11.92,6
404,12.14,6
405,12.22,6
406,11.64,6
407,12.0,6
408,11.38,6
409,11.16,6
410,11.37,6
411,11.17,6
412,12.02,6
413,11.6,6
414,11.21,6
415,11.22,6
416,11.29,6
417,11.99,6
418,11.42,6
419,11.63,6
420,11.9,6
421,12.01,6
422,12.0,6
423,12.15,6
424,12.3,6
425,11.9,6
426,12.09,6
427,12.1,6
428,11.75,6
429,11.63,6
430,11.21,6
431,10.84,6
432,11.0,6
433,11.29,6
434,11.68,6
435,11.74,6
436,11.85,6
437,11.83,6
438,11.86,6
439,11.92,6
440,12.07,6
441,12.4,6
442,12.01,6
443,11.77,6
444,11.58,6
445,11.97,6
446,12.03,6
447,12.5,6
448,12.73,6
449,12.35,6
450,12.59,6
451,12.94,6
452,12.0,6
453,11.95,6
454,12.32,6
455,11.99,6
456,12.55,6
457,11.99,6
458,11.44,6
459,11.58,6
460,11.98,6
461,11.73,6
462,12.24,6
463,12.55,6
464,12.17,5
465,12.81,5
466,12.96,5
467,13.34,5
468,12.23,5
469,12.13,5
470,11.77,5
471,11.75,5
472,11.27,5
473,11.22,5
474,10.95,5
475,10.24,5
476,9.97,5
477,9.99,5
478,10.06,5
479,10.12,5
480,10.13,5
481,9.59,5
482,10.16,5
483,10.42,5
484,10.78,5
485,10.42,5
486,10.9,5
487,11.34,5
488,11.6,5
489,11.59,5
490,11.0,5
491,10.97,5
492,10.41,5
493,10.42,5
494,10.93,5
495,10.43,5
496,10.8,5
497,11.04,5
498,10.86,5
499,11.49,5
500,11.31,5
501,11.33,5
502,11.35,5
503,11.51,5
504,11.52,5
505,11.68,5
506,11.93,5
507,11.96,5
508,11.71,5
509,11.67,5
510,11.48,5
511,10.65,5
512,9.59,5
513,10.38,5
514,10.91,5
515,10.29,5
516,10.57,5
517,10.89,5
518,11.17,5
519,11.62,5
520,11.73,5
521,11.7,5
522,12.04,5
523,12.08,5
524,11.89,5
525,11.45,5
526,11.44,5
527,11.21,5
528,11.2,5
529,11.08,5
530,10.78,5
531,10.55,5
532,10.37,5
533,9.98,5
534,10.37,5
535,10.75,5
536,11.18,5
537,11.51,5
538,10.29,5
539,11.3,5
540,11.08,5
541,11.34,5
542,10.73,5
543,10.57,5
544,10.96,5
545,11.27,5
546,11.53,5
547,11.97,5
548,12.14,5
549,12.43,5
550,12.36,5
551,11.74,5
552,12.27,5
553,11.56,5
554,11.44,5
555,11.44,5
556,11.41,5
557,11.55,5
558,11.22,5
559,11.4,5
560,10.97,5
561,10.59,5
562,10.94,5
563,11.14,5
564,11.92,5
565,11.45,5
566,11.23,5
567,10.71,4
568,10.81,4
569,10.91,4
570,10.57,4
571,10.34,4
572,10.75,4
573,10.73,4
574,10.96,4
575,10.91,4
576,10.33,4
577,10.38,4
578,10.6,4
579,10.17,4
580,10.68,4
581,11.01,4
582,11.01,4
583,11.82,3
584,11.62,3
585,11.44,3
586,11.68,3
587,12.08,3
588,11.43,3
589,11.51,3
590,11.19,3
591,11.09,3
592,10.43,3
593,10.03,3
594,9.9,3
595,9.49,3
596,9.63,3
597,8.83,3
598,9.26,3
599,8.65,3
600,8.59,3
601,9.28,3
602,9.2,3
603,9.56,3
604,9.43,3
605,9.26,3
606,8.92,3
607,9.36,3
608,10.11,3
609,10.0,3
610,9.69,3
611,10.19,3
612,10.43,3
613,10.47,3
614,10.42,3
615,9.87,3
616,8.98,2
617,8.87,2
618,9.18,2
619,9.68,2
620,9.71,2
621,9.36,2
622,9.23,2
623,9.56,2
624,9.41,2
625,9.35,2
626,10.06,2
627,10.17,2
628,9.94,2
629,9.2,2
630,9.76,2
631,9.15,2
632,7.44,2
633,7.53,2
634,6.86,2
635,7.06,2
636,7.73,2
637,7.95,2
638,7.64,2
639,7.99,2
640,8.14,2
641,8.57,2
642,8.02,2
643,7.52,2
644,6.88,2
645,7.95,2
646,7.97,2
647,8.09,2
648,8.55,2
649,8.48,2
650,8.45,2
651,7.9,2
652,7.34,2
653,7.48,2
654,7.76,2
655,7.96,2
656,7.8,2
657,8.3,2
658,8.5,2
659,8.48,2
660,8.8,2
661,8.08,2
662,7.73,2
663,8.25,2
664,7.82,2
665,8.03,2
666,8.53,2
667,8.82,2
668,9.22,2
669,8.62,2
670,8.92,2
671,8.52,2
672,7.93,2
673,7.78,2
674,7.72,2
675,8.05,2
676,8.43,2
677,9.01,2
678,9.16,2
679,8.32,2
680,8.99,2
681,8.53,2
682,7.56,2
683,7.64,2
684,7.69,2
685,7.58,2
686,7.84,1
687,8.18,1
688,8.15,1
689,8.13,1
690,7.89,1
691,7.55,1
692,8.39,1
693,8.26,1
694,8.21,1
695,7.81,1
696,6.88,1
697,7.23,1
698,6.41,1
699,6.28,1
700,6.64,1
701,6.69,1
702,6.39,1
703,6.51,1
704,7.21,1
705,7.66,1
706,7.78,1
707,8.39,1
708,8.17,1
709,7.8,1
710,8.12,1
711,7.7,1
712,7.08,1
713,7.83,1
714,7.98,1
715,7.29,1
716,7.97,1
717,7.88,1
718,8.21,1
719,7.92,1
720,7.9,1
721,7.84,1
722,7.82,1
723,8.74,1
724,8.81,1
725,8.46,1
726,8.3,1
727,8.39,1
728,8.73,1
729,8.08,1
730,7.67,1
731,7.83,1
732,8.07,1
733,7.32,1
734,7.21,1
735,7.42,1
736,6.75,1
737,6.55,1
738,6.9,1
739,5.96,1
740,6.21,1
741,6.8,1
742,7.24,1
743,6.72,1
744,6.53,1
745,6.73,1
746,6.05,1
747,6.29,1
748,6.53,1
749,6.29,1
750,6.41,1
751,6.87,1
752,6.73,1
753,7.08,1
754,6.96,1
755,7.02,1
756,7.25,1
757,7.46,1
758,7.24,1
759,7.15,1
760,7.13,1
761,7.47,1
762,7.6,1
763,7.31,1
764,7.59,1
765,8.82,1
766,7.91,1
767,7.57,1
768,7.44,1
769,7.43,1
770,7.8,1
771,7.8,1
772,8.07,1
773,9.04,1
774,9.48,1
775,9.2,1
776,8.9,1
777,8.99,1
778,8.58,1
779,8.78,1
780,8.56,1
781,8.33,1
782,8.73,1
783,8.71,1
784,8.77,1
785,8.99,1
786,8.66,1
787,8.34,1
788,7.92,1
789,7.27,1
790,7.3,1
791,7.38,1
792,8.05,1
793,8.27,1
794,8.46,1
795,8.25,1
796,8.71,1
797,8.27,1
798,8.96,1
799,9.46,1
800,9.1,1
801,8.77,1
802,9.17,1
803,8.99,1
804,8.47,1
805,7.68,1
806,7.25,1
807,7.17,1
808,6.92,1
809,6.83,1
810,7.06,1
811,7.04,1
812,7.48,1
813,7.11,1
814,6.84,1
815,7.04,1
816,6.99,1
817,7.16,1
818,7.14,1
819,7.28,1
820,7.08,1
821,6.83,1
822,6.82,1
823,7.47,1
824,7.48,1
825,7.17,1
826,7.6,1
827,7.51,1
828,7.93,1
829,7.91,1
830,7.59,1
831,7.29,1
832,7.39,1
833,7.14,1
834,7.22,1
835,7.4,1
836,7.24,1
837,7.69,1
838,7.34,1
839,7.44,1
840,6.88,1
841,6.99,1
842,6.86,1
843,6.86,1
844,7.16,1
845,6.83,1
846,6.97,1
847,7.31,1
848,6.98,1
849,7.36,1
850,7.84,1
851,6.8,1
852,7.09,1
