Figure: medium_4
File Number: 9
Nodes: 100
Edges: 2527
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 26
Runtime: 5.12

Generation,Average Fitness,Best Fitness
0,102.12,77
1,99.06,77
2,95.75,77
3,92.92,76
4,90.41,76
5,90.01,75
6,89.41,75
7,87.24,69
8,87.46,69
9,86.51,69
10,85.71,69
11,82.69,66
12,79.83,66
13,78.74,63
14,76.38,63
15,72.75,62
16,70.74,60
17,69.98,59
18,67.78,59
19,66.2,57
20,65.11,56
21,63.76,52
22,62.87,52
23,62.09,52
24,60.22,51
25,59.78,51
26,58.94,50
27,57.83,47
28,56.98,46
29,56.0,45
30,55.63,45
31,54.78,45
32,54.19,44
33,51.93,42
34,50.54,42
35,49.57,41
36,47.94,41
37,46.94,41
38,46.29,40
39,46.25,40
40,45.42,39
41,44.98,38
42,44.64,36
43,44.36,36
44,44.0,36
45,43.31,36
46,43.13,34
47,43.01,34
48,42.23,34
49,41.68,34
50,41.33,34
51,40.6,30
52,40.57,30
53,38.87,30
54,38.46,29
55,38.39,29
56,37.58,29
57,37.13,27
58,36.51,27
59,35.61,27
60,35.31,27
61,34.36,25
62,34.05,24
63,33.42,24
64,32.52,24
65,31.91,24
66,31.76,22
67,31.3,22
68,29.65,21
69,29.09,21
70,28.63,21
71,27.88,20
72,26.96,20
73,26.68,18
74,25.95,18
75,25.46,18
76,24.59,18
77,23.96,18
78,24.34,17
79,23.32,17
80,22.94,17
81,22.41,17
82,22.44,17
83,21.76,17
84,21.85,16
85,21.36,16
86,21.46,16
87,21.44,16
88,21.78,16
89,22.11,16
90,21.31,16
91,21.18,16
92,20.95,14
93,20.35,14
94,20.06,14
95,20.25,14
96,20.11,14
97,19.96,14
98,19.61,14
99,19.54,14
100,19.33,14
101,19.08,13
102,18.39,11
103,18.22,11
104,17.74,11
105,17.74,11
106,17.4,10
107,17.07,10
108,17.37,10
109,17.49,10
110,17.58,10
111,17.44,10
112,17.13,10
113,16.34,10
114,16.61,9
115,15.99,9
116,16.05,9
117,15.73,8
118,15.13,8
119,15.17,8
120,15.27,8
121,15.05,8
122,14.88,8
123,14.4,8
124,14.75,8
125,14.61,8
126,14.15,8
127,13.9,8
128,13.78,8
129,12.89,8
130,13.66,8
131,13.64,8
132,13.75,8
133,13.36,8
134,13.47,8
135,13.12,8
136,13.21,8
137,13.05,8
138,12.93,8
139,13.21,8
140,13.57,8
141,13.53,8
142,13.47,8
143,12.74,8
144,12.3,8
145,12.8,8
146,12.85,8
147,12.52,8
148,12.81,8
149,13.35,8
150,13.86,8
151,13.52,8
152,13.42,8
153,12.71,8
154,12.49,8
155,13.19,8
156,12.84,8
157,13.38,8
158,13.05,8
159,12.9,8
160,12.61,8
161,12.72,8
162,13.15,7
163,12.81,7
164,12.56,7
165,12.9,7
166,13.49,5
167,12.78,5
168,11.85,5
169,12.05,5
170,11.71,5
171,11.89,5
172,12.39,5
173,12.66,5
174,12.35,5
175,12.04,5
176,11.61,5
177,11.62,4
178,10.16,4
179,10.29,4
180,10.36,4
181,9.82,4
182,10.36,4
183,10.1,4
184,10.17,4
185,10.53,4
186,10.41,4
187,9.82,4
188,10.36,4
189,10.34,4
190,10.04,4
191,9.79,3
192,9.95,3
193,9.52,3
194,9.53,3
195,9.08,3
196,9.47,3
197,9.26,3
198,9.23,3
199,9.87,3
200,9.65,3
201,9.27,3
202,9.36,3
203,9.1,3
204,8.93,3
205,8.92,3
206,8.43,3
207,8.47,3
208,8.46,3
209,8.78,3
210,9.04,3
211,9.28,3
212,9.43,3
213,9.57,3
214,9.21,3
215,9.74,3
216,9.75,3
217,10.12,3
218,10.52,3
219,10.29,3
220,10.33,3
221,9.72,3
222,9.25,3
223,8.83,3
224,8.86,3
225,8.88,3
226,8.98,3
227,9.09,3
228,9.2,3
229,9.18,3
230,9.07,3
231,8.74,3
232,8.87,3
233,9.1,3
234,9.13,2
235,8.7,2
236,9.13,2
237,9.36,2
238,8.87,2
239,8.02,2
240,8.4,2
241,8.43,2
242,8.19,2
243,8.65,2
244,9.06,2
245,8.83,2
246,8.75,2
247,8.48,2
248,8.61,2
249,8.47,2
250,8.78,2
251,8.44,2
252,8.47,2
253,8.35,2
254,8.68,2
255,8.61,2
256,8.1,2
257,7.99,2
258,7.64,2
259,7.82,2
260,7.85,2
261,7.86,2
262,7.49,2
263,7.85,2
264,7.58,2
265,7.71,2
266,7.88,2
267,7.83,2
268,8.39,2
269,8.16,2
