Figure: medium_4
File Number: 2
Nodes: 100
Edges: 2527
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.02
Colors Used: 36
Runtime: 40.38

Generation,Average Fitness,Best Fitness
0,138.38,108
1,133.86,96
2,129.16,96
3,125.32,96
4,121.0,86
5,118.0,86
6,116.6,86
7,115.56,80
8,113.98,80
9,109.98,80
10,106.98,78
11,105.42,76
12,104.56,76
13,99.94,76
14,99.4,70
15,95.2,70
16,92.38,70
17,89.6,70
18,89.4,70
19,87.16,70
20,84.14,62
21,83.34,62
22,82.88,62
23,82.74,62
24,80.62,56
25,77.6,50
26,76.0,50
27,74.88,50
28,73.2,50
29,72.22,46
30,72.48,46
31,71.22,46
32,69.7,46
33,69.36,40
34,67.58,40
35,66.68,40
36,64.9,40
37,65.38,40
38,65.02,40
39,64.18,36
40,61.04,36
41,62.46,36
42,61.6,36
43,59.22,36
44,57.46,36
45,57.78,36
46,58.46,36
47,58.08,36
48,57.16,36
49,56.34,36
50,56.18,36
51,56.94,36
52,56.48,36
53,55.66,34
54,54.48,32
55,53.52,32
56,51.96,32
57,52.48,32
58,53.1,32
59,50.68,26
60,48.92,26
61,48.58,26
62,48.62,26
63,48.92,26
64,48.02,26
65,46.74,26
66,45.66,26
67,45.34,26
68,46.88,26
69,46.3,26
70,44.98,26
71,45.38,26
72,42.98,26
73,43.36,26
74,44.06,26
75,44.52,26
76,43.54,26
77,43.4,26
78,44.02,26
79,41.9,24
80,41.58,24
81,41.34,24
82,40.06,22
83,39.1,16
84,38.66,16
85,38.34,16
86,37.72,16
87,38.44,16
88,36.84,16
89,35.64,16
90,36.24,16
91,35.56,16
92,36.28,16
93,34.68,16
94,34.22,16
95,32.86,16
96,31.6,16
97,31.6,16
98,31.36,16
99,31.84,14
100,31.74,14
101,31.0,14
102,31.02,14
103,31.84,14
104,31.08,14
105,31.72,14
106,33.5,14
107,31.9,14
108,33.96,14
109,34.7,14
110,34.42,14
111,36.14,14
112,36.88,14
113,37.9,14
114,38.94,14
115,37.34,14
116,33.78,14
117,32.8,14
118,32.02,14
119,32.28,14
120,31.58,14
121,32.16,14
122,31.72,14
123,31.32,14
124,31.44,14
125,32.04,14
126,32.08,14
127,31.74,14
128,32.02,14
129,31.78,14
130,31.76,14
131,32.02,14
132,32.04,14
133,32.38,14
134,32.2,14
135,32.86,14
136,32.86,14
137,31.54,14
138,31.56,12
139,32.04,12
140,32.02,12
141,31.66,12
142,31.72,12
143,31.96,12
144,31.38,12
145,29.82,12
146,30.54,10
147,30.58,10
148,32.0,10
149,32.32,10
150,32.66,10
151,31.98,10
152,33.58,10
153,32.52,10
154,31.48,10
155,31.52,10
156,31.48,10
157,30.68,10
158,32.08,10
159,33.62,10
160,32.86,10
161,33.02,10
