Figure: small_2
File Number: 9
Nodes: 23
Edges: 71
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 5
Runtime: 0.05

Generation,Average Fitness,Best Fitness
0,17.69,9
1,16.55,9
2,15.47,8
3,15.27,6
4,15.08,6
5,14.17,6
6,13.43,6
7,13.13,6
8,12.29,6
9,11.69,6
10,11.84,6
11,10.85,6
12,11.0,6
13,10.65,5
14,10.78,5
15,10.64,5
16,9.15,4
17,8.81,4
18,8.35,3
19,7.88,3
20,7.48,3
21,7.17,3
22,6.62,3
23,5.91,3
24,5.21,3
25,4.67,3
26,4.24,2
27,4.14,2
28,3.97,2
29,3.64,2
30,3.73,2
31,3.34,2
32,3.31,2
33,3.26,1
34,2.92,1
35,2.84,1
36,2.66,1
37,2.34,1
38,2.35,1
39,2.08,1
40,1.86,1
41,1.64,1
42,1.53,1
43,1.62,1
44,1.31,1
45,1.33,1
46,1.26,1
47,1.38,1
48,1.32,1
49,1.34,1
50,1.21,1
51,1.47,1
52,1.48,1
53,1.5,1
54,1.36,1
55,1.41,1
56,1.19,1
57,1.23,1
58,1.26,1
59,1.45,1
60,1.36,1
61,1.32,1
62,1.38,1
63,1.43,1
64,1.43,1
65,1.41,1
66,1.23,1
67,1.44,1
68,1.4,1
69,1.39,1
70,1.38,1
71,1.46,1
72,1.43,1
73,1.47,1
74,1.52,1
75,1.44,1
76,1.33,1
77,1.47,1
78,1.39,1
79,1.46,1
80,1.35,1
81,1.33,1
82,1.24,1
83,1.43,1
84,1.17,1
85,1.37,1
86,1.39,1
87,1.35,1
88,1.39,1
89,1.16,1
90,1.42,1
91,1.39,1
92,1.28,1
93,1.36,1
94,1.28,1
95,1.58,1
96,1.45,1
97,1.25,1
98,1.43,1
99,1.28,1
100,1.59,1
101,1.26,1
102,1.49,1
103,1.41,1
104,1.52,1
105,1.34,1
106,1.41,1
107,1.46,1
108,1.43,1
109,1.45,1
110,1.36,1
111,1.53,1
112,1.32,1
113,1.49,1
114,1.5,1
115,1.48,1
116,1.36,1
117,1.41,1
118,1.27,1
119,1.33,1
120,1.44,1
121,1.39,1
122,1.44,1
123,1.45,1
124,1.4,1
125,1.25,1
126,1.3,1
127,1.54,1
128,1.22,1
129,1.3,1
130,1.26,1
131,1.33,1
132,1.44,1
133,1.38,1
134,1.38,1
135,1.47,1
136,1.37,1
137,1.49,1
138,1.25,1
139,1.24,1
140,1.35,1
141,1.4,1
142,1.23,1
143,1.47,1
144,1.23,1
145,1.36,1
146,1.28,1
147,1.31,1
148,1.52,1
149,1.63,1
150,1.43,1
151,1.31,1
152,1.34,1
153,1.39,1
154,1.46,1
155,1.38,1
156,1.46,1
157,1.53,1
158,1.21,1
159,1.25,1
160,1.19,1
161,1.24,1
162,1.34,1
163,1.59,1
164,1.37,1
165,1.44,1
166,1.3,1
167,1.49,1
168,1.35,1
169,1.41,1
170,1.43,1
171,1.4,1
172,1.34,1
173,1.28,1
174,1.3,1
175,1.49,1
176,1.6,1
177,1.26,1
178,1.33,1
179,1.32,1
180,1.3,1
181,1.53,1
182,1.53,1
183,1.31,1
