Figure: small_3
File Number: 7
Nodes: 47
Edges: 236
Max Generations: 2000
Population Size: 150
Mutation Rate: 0.01
Colors Used: 6
Runtime: 6.34

Generation,Average Fitness,Best Fitness
0,79.33333333333333,54
1,73.37333333333333,46
2,69.85333333333334,44
3,67.4,44
4,68.45333333333333,40
5,66.04,40
6,65.02666666666667,40
7,61.84,40
8,62.013333333333335,40
9,61.653333333333336,40
10,59.653333333333336,32
11,58.70666666666666,32
12,58.38666666666666,32
13,57.21333333333333,28
14,56.18666666666667,28
15,55.56,28
16,54.29333333333334,28
17,53.89333333333333,28
18,49.92,28
19,46.346666666666664,24
20,45.306666666666665,24
21,45.346666666666664,24
22,43.88,24
23,43.28,24
24,42.333333333333336,24
25,42.333333333333336,24
26,41.21333333333333,22
27,40.85333333333333,22
28,39.53333333333333,20
29,38.45333333333333,20
30,36.52,20
31,35.333333333333336,16
32,34.45333333333333,16
33,32.266666666666666,16
34,30.826666666666668,16
35,29.813333333333333,16
36,29.013333333333332,14
37,28.186666666666667,14
38,27.533333333333335,14
39,26.066666666666666,12
40,25.85333333333333,12
41,24.333333333333332,12
42,24.746666666666666,12
43,22.8,12
44,21.573333333333334,12
45,20.906666666666666,12
46,20.586666666666666,10
47,19.746666666666666,10
48,19.933333333333334,10
49,19.44,10
50,18.266666666666666,8
51,17.666666666666668,8
52,16.413333333333334,8
53,15.893333333333333,8
54,14.506666666666666,8
55,13.973333333333333,8
56,13.013333333333334,8
57,12.6,6
58,12.826666666666666,6
59,12.253333333333334,6
60,12.106666666666667,6
61,11.32,6
62,11.453333333333333,6
63,10.533333333333333,6
64,10.44,6
65,10.04,6
66,9.4,4
67,9.2,4
68,9.48,2
69,8.293333333333333,2
70,7.933333333333334,2
71,7.8933333333333335,2
72,7.413333333333333,2
73,7.0,2
74,7.053333333333334,2
75,6.346666666666667,2
76,5.733333333333333,2
77,5.373333333333333,2
78,5.213333333333333,2
79,4.32,2
80,4.253333333333333,2
81,4.066666666666666,2
82,4.226666666666667,2
83,4.373333333333333,2
84,4.173333333333333,2
85,4.013333333333334,2
86,3.5866666666666664,2
87,3.973333333333333,2
88,3.533333333333333,2
89,4.093333333333334,0
