Figure: large_2
File Number: 17
Nodes: 300
Edges: 22327
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 183
Runtime: 6.96

Generation,Average Fitness,Best Fitness
0,122.24,100
1,117.9,93
2,116.95,93
3,116.45,93
4,112.45,84
5,110.32,83
6,105.89,83
7,103.54,83
8,101.17,83
9,99.46,75
10,94.41,75
11,90.11,70
12,87.5,70
13,85.88,70
14,83.68,69
15,81.63,68
16,78.85,68
17,76.39,68
18,74.95,65
19,73.73,65
20,72.7,64
21,72.37,64
22,71.33,63
23,70.3,61
24,68.56,60
25,67.19,55
26,66.68,55
27,66.12,54
28,65.7,52
29,65.37,52
30,65.14,52
31,64.26,52
32,62.08,52
33,61.01,51
34,60.38,51
35,58.98,50
36,59.21,50
37,57.97,48
38,57.97,46
39,56.76,46
40,55.82,45
41,55.01,45
42,53.42,45
43,53.34,45
44,52.93,44
45,52.29,40
46,52.09,40
47,52.06,39
48,50.86,39
49,50.85,39
50,50.13,39
51,49.49,38
52,48.31,38
53,47.25,38
54,46.2,37
55,45.27,36
56,44.49,36
57,44.21,35
58,42.57,34
59,42.24,29
60,41.64,29
61,41.51,29
62,40.55,28
63,40.0,28
64,38.5,28
65,37.77,27
66,37.15,27
67,37.01,25
68,35.33,25
69,34.34,25
70,33.83,24
71,33.87,24
72,33.56,24
73,32.83,22
74,32.5,22
75,32.53,22
76,31.45,22
77,31.23,22
78,31.11,22
79,30.69,22
80,29.5,22
81,29.67,22
82,29.46,22
83,29.33,21
84,29.21,21
85,30.01,21
86,30.2,21
87,30.38,21
88,30.81,21
89,31.39,21
90,31.57,21
91,32.17,20
92,31.0,20
93,30.93,18
94,30.42,18
95,29.92,18
96,28.82,18
97,28.49,18
98,28.48,18
99,28.37,18
100,27.88,18
101,27.91,18
102,27.59,18
103,27.65,18
104,27.31,18
105,27.2,18
106,27.42,18
107,27.14,18
108,27.17,18
109,26.8,18
110,26.25,18
111,25.87,18
112,25.33,18
113,25.6,18
114,25.81,18
115,26.48,18
116,26.95,18
117,27.17,18
118,27.58,18
119,27.22,18
120,27.76,18
121,27.71,18
122,27.56,18
123,26.84,18
124,26.2,18
125,26.37,18
126,26.01,18
127,26.86,18
128,27.19,18
129,26.75,18
130,26.01,18
131,26.33,18
132,25.79,17
133,25.82,17
134,25.21,17
135,24.7,17
136,24.58,17
137,24.76,17
138,25.04,17
139,25.42,17
140,25.47,17
141,25.25,17
142,24.69,15
143,24.71,13
144,24.2,13
145,23.69,13
146,23.14,13
147,23.05,13
148,22.99,13
149,23.52,13
150,23.53,13
151,23.23,13
152,23.26,13
153,22.82,13
154,22.96,13
155,22.79,13
156,22.83,13
157,22.55,13
158,21.45,12
159,21.29,12
160,21.46,12
161,20.63,12
162,20.44,12
163,20.44,12
164,20.61,12
165,20.46,12
166,20.92,12
167,20.91,12
168,20.42,12
169,20.65,12
170,20.96,12
171,20.74,12
172,20.43,12
173,20.03,12
174,20.06,12
175,20.21,12
176,20.37,12
177,21.15,12
178,21.37,12
179,20.81,12
180,20.69,12
181,20.39,12
182,20.74,12
183,20.54,12
184,20.49,12
185,20.52,12
186,20.85,12
187,20.76,12
188,20.03,12
189,19.75,12
190,20.13,12
191,19.84,12
192,19.13,11
193,19.28,11
194,19.23,11
195,19.42,11
196,19.46,11
197,19.91,11
198,20.64,11
199,20.18,11
200,20.26,11
201,20.44,11
202,20.83,11
203,20.61,11
204,20.15,11
205,20.82,11
206,20.32,11
207,20.43,11
208,20.48,11
209,20.45,11
210,20.42,11
211,20.2,11
212,20.49,11
213,20.17,10
214,20.05,8
215,19.6,8
216,19.55,8
217,19.26,8
218,19.23,8
219,18.65,8
220,18.96,8
221,18.66,8
222,18.44,8
223,18.49,8
224,18.54,8
225,18.34,8
226,18.62,8
227,19.02,8
228,18.58,8
229,17.94,8
230,17.81,8
231,18.06,8
232,17.82,8
233,17.65,8
234,17.84,8
235,17.64,8
236,17.45,8
237,17.16,8
238,16.75,8
239,15.85,8
240,15.84,8
241,15.66,8
242,16.03,8
243,16.02,8
244,16.75,8
245,17.17,8
246,17.68,8
247,17.25,8
248,17.22,8
249,17.64,8
250,17.62,8
251,17.16,8
252,17.03,8
253,17.98,8
254,18.03,8
255,17.91,8
256,17.59,8
257,17.0,7
258,15.78,7
259,15.87,7
260,15.82,7
261,16.36,7
262,15.97,7
263,15.58,7
264,16.18,7
265,16.38,7
266,16.61,7
267,16.89,7
268,16.86,7
269,16.95,7
270,15.56,7
271,16.44,7
272,16.18,7
273,16.26,7
274,16.17,7
275,16.99,7
276,16.4,7
277,16.08,7
278,15.36,7
279,15.49,7
280,15.52,7
281,15.73,7
282,16.56,7
283,16.64,7
284,16.57,7
285,16.18,7
286,16.71,7
287,16.82,7
288,16.79,7
289,17.19,7
290,17.29,7
291,17.25,7
292,17.28,7
293,16.77,7
294,16.92,6
295,17.6,6
296,17.53,6
297,17.44,6
298,16.72,6
299,16.85,6
300,17.49,6
301,17.42,6
302,17.0,6
303,16.79,6
304,17.34,6
305,16.58,6
306,16.11,6
307,16.41,6
308,16.22,6
309,16.18,6
310,15.31,6
311,15.3,6
312,15.26,6
313,15.07,5
314,14.69,5
315,15.15,5
316,15.22,5
317,14.69,5
318,15.5,5
319,15.41,5
320,15.4,5
321,14.97,5
322,15.71,5
323,15.9,5
324,15.39,5
325,15.8,4
326,15.47,4
327,15.43,4
328,15.11,4
329,15.18,4
330,14.74,4
331,13.84,4
332,13.3,4
333,13.29,4
334,13.76,4
335,14.53,4
336,14.77,4
337,14.33,4
338,14.28,4
339,14.7,4
340,14.15,4
341,14.32,4
342,14.11,4
343,14.8,4
344,15.31,4
345,15.22,4
346,15.36,4
347,14.57,4
348,13.28,4
349,13.49,4
