Figure: large_2
File Number: 21
Nodes: 300
Edges: 22327
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 193
Runtime: 4.65

Generation,Average Fitness,Best Fitness
0,116.85,92
1,111.23,87
2,108.92,83
3,107.76,83
4,106.33,83
5,104.98,83
6,102.51,81
7,100.23,72
8,100.43,72
9,98.79,72
10,99.12,72
11,96.78,72
12,94.12,72
13,92.44,72
14,88.4,69
15,83.83,69
16,80.69,68
17,78.73,66
18,75.73,63
19,74.9,60
20,72.17,58
21,69.68,58
22,68.02,53
23,65.67,52
24,63.71,52
25,61.37,50
26,60.3,50
27,58.97,50
28,58.24,47
29,57.62,47
30,56.72,47
31,55.93,47
32,55.52,46
33,55.16,45
34,54.87,38
35,54.06,36
36,51.83,36
37,49.97,36
38,48.02,36
39,46.42,34
40,45.73,34
41,44.13,34
42,43.64,33
43,42.68,32
44,41.91,32
45,40.63,32
46,40.1,32
47,39.57,29
48,38.77,29
49,38.28,29
50,37.67,29
51,36.89,29
52,36.87,28
53,36.68,28
54,36.77,28
55,36.58,28
56,36.36,28
57,36.9,28
58,36.64,25
59,36.13,25
60,35.19,25
61,34.26,25
62,34.04,25
63,35.08,25
64,35.06,25
65,33.86,25
66,34.49,25
67,34.11,25
68,33.56,24
69,33.8,24
70,32.85,24
71,32.51,24
72,31.94,24
73,31.63,23
74,30.91,23
75,30.79,21
76,30.99,21
77,30.7,21
78,29.64,21
79,29.1,21
80,28.45,21
81,29.08,21
82,28.56,20
83,27.78,17
84,28.07,17
85,27.86,17
86,26.92,16
87,25.85,15
88,26.47,15
89,25.56,15
90,25.37,15
91,25.21,15
92,25.55,15
93,24.1,15
94,23.74,15
95,23.7,15
96,24.23,15
97,24.6,15
98,23.66,14
99,23.46,13
100,23.15,13
101,22.44,13
102,21.92,13
103,21.63,13
104,21.3,13
105,21.26,13
106,21.49,13
107,21.0,13
108,20.62,12
109,20.62,11
110,21.26,11
111,20.88,11
112,21.29,11
113,21.27,11
114,20.94,11
115,21.44,11
116,21.31,11
117,21.32,11
118,21.32,11
119,21.26,11
120,21.16,9
121,20.97,9
122,19.81,9
123,19.71,9
124,19.5,8
125,19.73,8
126,19.98,8
127,19.13,8
128,18.98,8
129,19.58,8
130,18.8,8
131,19.15,8
132,18.73,8
133,18.61,8
134,18.9,8
135,19.21,8
136,19.1,8
137,18.28,8
138,17.66,8
139,17.85,8
140,17.76,8
141,17.32,8
142,17.11,8
143,16.79,8
144,16.8,8
145,16.94,8
146,16.43,8
147,16.0,8
148,16.33,8
149,16.3,8
150,16.26,8
151,16.12,8
152,16.25,8
153,15.81,7
154,15.41,7
155,15.96,7
156,15.67,7
157,15.6,7
158,15.35,7
159,15.93,7
160,16.32,7
161,16.28,7
162,15.75,7
163,16.26,7
164,16.4,7
165,16.28,7
166,16.87,7
167,16.89,7
168,17.3,7
169,17.45,7
170,17.27,7
171,17.15,7
172,16.5,7
173,16.41,7
174,16.84,7
175,16.64,7
176,16.14,7
177,15.53,7
178,15.37,7
179,16.11,7
180,15.76,7
181,15.35,7
182,15.35,7
183,15.46,6
184,15.73,6
185,16.17,6
186,16.11,6
187,16.22,6
188,15.5,6
189,15.21,6
190,15.09,6
191,14.04,5
192,13.99,5
193,14.57,5
194,14.56,5
195,14.49,5
196,14.73,5
197,14.58,5
198,14.92,5
199,15.08,5
200,14.44,4
201,13.98,4
202,13.06,4
203,13.05,4
204,12.85,4
205,13.27,4
206,13.47,4
207,13.38,4
208,13.5,4
209,13.44,4
210,13.55,4
211,13.31,4
212,13.85,4
213,13.45,4
214,13.27,4
215,13.51,4
216,13.77,4
217,13.09,4
218,13.12,4
219,13.76,4
220,13.53,4
221,14.2,4
222,13.77,4
223,13.89,4
224,13.93,4
225,13.47,4
226,13.11,4
227,13.21,4
228,13.05,4
229,13.65,4
230,13.33,4
231,13.77,4
232,14.32,4
233,14.07,4
234,14.12,4
235,13.87,4
236,13.9,4
237,13.7,4
238,13.87,4
239,14.28,4
240,14.39,4
241,14.38,4
242,13.99,4
243,14.03,4
244,14.52,4
245,13.99,4
246,13.89,4
247,13.73,4
248,13.99,4
249,13.76,4
250,14.47,4
251,15.25,4
252,15.45,4
253,15.88,4
254,15.22,4
255,14.46,4
256,14.84,4
257,15.0,4
258,14.83,4
259,14.4,4
260,14.27,4
261,14.15,2
262,13.39,2
263,13.51,2
264,14.13,2
265,14.01,2
266,13.71,2
267,13.59,2
268,12.85,2
269,12.7,2
270,13.05,2
271,12.99,2
272,13.19,2
273,13.03,2
274,12.98,2
275,13.51,2
276,13.37,2
277,13.94,2
278,14.58,2
279,14.3,2
280,13.1,2
281,13.08,2
282,12.69,2
283,12.14,2
284,12.24,2
285,11.87,2
286,11.78,2
287,11.82,2
288,11.8,2
289,12.18,2
290,12.57,2
291,12.53,2
292,12.05,2
293,12.73,2
294,13.08,2
295,12.97,2
296,13.15,2
297,13.47,2
298,13.55,2
299,13.26,2
300,13.93,2
301,13.49,2
302,14.05,2
303,13.52,2
304,13.2,2
305,12.66,2
306,12.23,2
307,12.3,2
308,12.95,2
309,13.49,2
310,14.15,2
311,14.2,2
312,13.9,2
313,14.24,2
314,14.23,2
315,14.02,2
316,14.89,2
317,15.09,2
318,14.01,2
319,13.81,2
320,13.37,2
321,12.56,2
322,11.82,2
323,11.7,2
324,11.41,2
325,12.04,2
326,12.4,2
327,11.95,2
328,12.64,2
329,13.3,2
330,13.16,2
331,12.02,2
332,12.72,2
333,12.36,2
334,11.53,2
335,11.26,2
336,11.44,2
337,11.69,2
338,11.57,2
339,11.68,2
340,12.22,2
341,12.05,2
342,11.66,2
343,11.09,2
344,10.81,2
345,11.37,2
346,11.99,2
347,11.63,2
348,11.26,2
349,12.01,2
350,12.07,2
351,11.81,2
352,11.56,2
353,11.8,2
354,11.61,2
355,11.22,2
356,10.82,2
357,10.91,2
358,11.15,2
359,11.35,2
360,12.05,2
361,12.47,2
362,12.77,2
363,12.47,2
364,12.02,2
365,11.98,2
366,12.46,2
367,12.43,2
368,12.97,2
369,13.13,2
370,13.39,2
371,13.46,2
372,13.67,2
373,13.56,2
374,12.71,2
375,12.69,2
376,13.31,2
377,13.07,2
378,13.66,2
379,12.96,2
380,12.49,2
381,12.78,2
382,11.88,2
383,12.13,2
384,12.18,2
385,11.8,2
386,11.48,2
387,10.93,2
388,10.71,2
389,11.05,2
390,11.35,2
391,10.7,2
392,10.53,2
393,10.55,2
394,10.42,2
395,10.39,2
396,10.81,2
397,10.97,2
398,10.48,2
399,10.98,2
400,11.55,2
401,10.91,2
402,10.85,2
403,11.25,2
404,11.97,2
405,11.75,2
406,12.26,2
407,11.68,2
408,11.95,2
409,12.4,2
410,12.7,2
411,12.63,2
412,12.3,2
413,11.55,2
414,11.95,2
415,11.9,2
416,12.74,2
417,12.3,2
418,12.3,2
419,11.88,2
420,12.05,2
421,12.12,2
422,12.76,2
423,13.06,2
424,12.77,2
425,12.43,2
426,12.01,2
427,12.04,2
428,12.79,2
429,12.82,2
430,13.45,2
431,13.11,2
432,13.25,2
433,12.73,2
434,13.16,2
435,13.63,2
436,14.2,2
437,14.44,2
438,14.33,2
439,13.8,2
440,12.99,2
441,13.95,2
442,13.24,2
443,13.49,2
444,13.18,2
445,13.4,2
446,13.26,2
447,12.52,2
448,12.35,2
449,11.77,2
450,12.16,2
451,12.0,2
452,12.42,2
453,12.06,2
454,12.47,2
455,11.36,2
456,11.29,2
457,10.94,2
458,10.22,2
459,10.61,2
460,11.28,2
461,11.18,2
462,11.4,2
463,11.48,2
464,11.95,2
465,11.95,1
466,12.5,1
467,12.04,1
468,12.14,1
469,11.91,1
470,12.29,1
471,12.33,1
472,12.16,1
473,11.67,1
474,11.5,1
475,11.32,1
476,11.53,1
477,11.67,1
478,10.94,1
479,10.66,1
480,10.47,1
481,10.78,1
482,9.58,1
483,9.8,1
484,9.84,1
485,10.21,1
486,10.77,1
487,11.35,1
488,11.52,1
489,12.32,1
490,12.28,1
491,12.05,1
492,11.86,1
493,12.05,1
494,12.59,1
495,11.76,1
496,11.75,1
497,11.88,1
498,11.72,1
499,11.47,1
500,11.75,1
501,11.09,1
502,10.78,1
503,11.17,1
504,11.46,1
505,11.8,1
506,10.86,1
507,10.82,1
508,11.29,1
509,11.46,1
510,11.23,1
511,11.0,1
512,10.99,1
513,11.03,1
514,10.59,1
515,10.4,1
516,10.7,1
517,10.72,1
518,10.69,1
519,10.93,1
520,11.15,1
521,10.46,1
522,9.77,1
523,9.36,1
524,9.53,1
525,9.66,1
526,9.95,1
527,10.05,1
528,10.24,1
529,10.32,1
530,10.26,1
531,10.2,1
532,10.23,1
533,10.03,1
534,9.89,1
535,10.56,1
536,10.8,1
537,10.7,1
538,10.42,1
539,10.73,1
540,10.82,1
541,10.57,1
542,10.81,1
543,10.81,1
544,10.42,1
545,10.82,1
546,11.02,1
547,10.65,1
548,10.99,1
549,11.29,1
550,10.67,1
551,10.72,1
552,10.39,1
553,10.86,1
554,11.56,1
555,11.84,1
556,11.46,1
557,11.5,1
558,11.41,1
559,11.47,1
560,10.94,1
561,10.81,1
562,10.26,1
563,10.51,1
564,10.44,1
565,10.62,1
566,11.24,1
567,11.43,1
568,11.69,1
569,11.49,1
570,11.31,1
571,11.48,1
572,11.65,1
573,12.09,1
574,12.22,1
575,11.47,1
576,11.26,1
577,11.43,1
578,11.57,1
579,11.46,1
580,11.95,1
581,12.32,1
582,12.54,1
583,13.01,1
584,13.02,1
585,13.38,1
586,13.55,1
587,12.68,1
588,12.61,1
589,12.73,1
590,12.79,1
591,12.03,1
592,12.24,1
593,12.72,1
594,12.38,1
595,12.27,1
596,11.11,1
597,10.88,1
598,11.37,1
599,10.76,1
600,10.51,1
601,10.46,1
602,10.47,1
603,10.27,1
604,10.16,1
605,10.58,1
606,10.68,1
607,10.51,1
608,10.85,1
609,10.77,1
610,11.01,1
611,11.25,1
612,10.81,1
613,10.58,1
614,9.6,1
615,9.53,1
616,9.61,1
617,10.19,1
618,10.5,1
619,10.16,1
620,10.35,1
621,10.68,1
622,11.14,1
623,11.83,1
624,12.12,1
625,11.32,1
626,11.43,1
627,10.98,1
628,11.38,1
629,10.67,1
630,11.06,1
631,10.72,1
632,10.38,1
633,9.79,1
634,10.51,1
635,10.06,1
636,10.05,1
637,10.46,1
638,10.5,1
639,10.75,1
640,10.51,1
641,10.85,1
642,11.35,1
643,11.8,1
644,11.74,1
645,12.01,1
646,12.05,1
647,11.21,1
648,11.1,1
649,11.24,1
650,11.8,1
651,12.28,1
652,12.36,1
653,12.16,1
654,11.52,1
655,10.68,1
656,10.81,1
657,10.62,1
658,11.0,1
659,11.24,1
660,12.55,1
661,12.59,1
662,12.54,1
663,12.85,1
664,13.57,1
665,14.01,1
666,13.01,1
667,12.66,1
668,12.6,1
669,12.17,1
670,11.39,1
671,12.07,1
672,12.49,1
673,12.65,1
674,12.29,1
675,12.13,1
676,11.41,1
677,11.91,1
678,11.58,1
679,11.58,1
680,11.7,1
681,12.41,1
682,11.99,1
683,11.72,1
684,11.44,1
685,11.43,1
686,11.17,1
687,11.73,1
688,11.7,1
689,11.52,1
690,11.19,1
691,11.34,1
692,11.49,1
693,12.07,1
694,12.08,1
695,11.99,1
696,12.61,1
697,12.64,1
698,11.86,1
699,11.96,1
700,12.51,1
701,12.62,1
702,12.81,1
703,12.95,1
704,12.37,1
705,12.11,1
706,11.3,1
707,10.96,1
708,10.7,1
709,11.21,1
710,11.47,1
711,11.0,1
712,11.47,1
713,11.84,1
714,12.25,1
715,12.83,1
716,13.27,1
717,13.21,1
718,13.48,1
719,13.7,1
720,13.79,1
721,14.43,1
722,14.07,1
723,13.23,1
724,13.11,1
725,12.67,1
726,13.76,1
727,13.89,1
728,13.97,1
729,13.46,1
730,13.28,1
731,13.26,1
732,12.8,1
733,12.43,1
734,12.51,1
735,12.01,1
736,11.77,1
737,11.28,1
738,10.38,1
739,11.17,1
740,10.8,1
741,11.47,1
742,11.82,1
743,12.43,1
744,11.62,1
745,12.12,1
746,12.18,1
747,12.26,1
748,11.41,1
749,11.12,1
750,10.69,1
751,9.98,1
752,10.26,1
753,10.57,1
754,10.05,1
755,9.7,1
756,9.19,1
757,9.61,1
758,10.12,1
759,10.03,1
760,10.68,1
761,10.33,1
762,10.75,1
763,11.52,1
764,11.29,1
765,10.7,1
766,11.09,1
767,11.11,1
768,11.47,1
769,11.68,1
770,11.51,1
771,11.76,1
772,11.44,1
773,11.08,1
774,12.0,1
775,11.84,1
776,11.94,1
777,12.39,1
778,11.62,1
779,12.11,1
780,12.33,1
781,13.01,1
782,13.09,1
783,13.52,1
784,13.62,1
785,13.9,1
786,13.34,1
787,12.89,1
788,12.32,1
789,12.47,1
790,12.45,1
791,12.03,1
792,12.19,1
793,12.16,1
794,12.0,1
795,12.18,1
796,12.12,1
797,12.85,1
798,13.35,1
799,13.17,1
800,12.9,1
801,12.35,1
802,13.21,1
803,12.73,1
804,12.65,1
805,11.78,1
806,12.02,1
807,12.57,1
808,12.14,1
