Figure: large_2
File Number: 18
Nodes: 300
Edges: 22327
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 175
Runtime: 13.80

Generation,Average Fitness,Best Fitness
0,129.03,100
1,123.91,100
2,120.02,100
3,118.27,98
4,116.52,98
5,113.87,95
6,112.02,93
7,112.57,89
8,111.25,89
9,109.22,89
10,108.47,81
11,106.29,79
12,106.73,79
13,105.84,79
14,104.08,79
15,101.99,79
16,102.07,77
17,100.54,76
18,97.68,76
19,95.78,76
20,93.36,76
21,92.33,68
22,89.04,68
23,83.91,63
24,80.99,61
25,77.19,60
26,75.25,60
27,73.62,59
28,71.44,59
29,70.33,57
30,69.01,57
31,68.33,56
32,66.71,56
33,65.82,54
34,64.49,52
35,64.18,52
36,63.84,52
37,63.08,52
38,61.91,50
39,61.3,50
40,61.45,50
41,59.75,50
42,58.32,48
43,58.3,48
44,56.55,47
45,55.88,46
46,55.97,44
47,56.06,44
48,55.21,44
49,54.66,44
50,54.46,44
51,53.45,42
52,52.43,41
53,52.0,41
54,51.74,38
55,50.09,38
56,49.38,38
57,49.11,37
58,48.08,37
59,47.43,37
60,46.34,37
61,45.16,37
62,44.94,37
63,44.15,33
64,43.14,33
65,42.61,32
66,42.09,31
67,41.7,31
68,41.3,31
69,40.63,31
70,39.65,31
71,39.23,31
72,38.68,30
73,38.25,28
74,38.35,27
75,37.66,27
76,36.79,26
77,36.86,25
78,35.57,25
79,34.95,25
80,35.35,25
81,35.04,25
82,35.23,25
83,35.28,25
84,34.14,25
85,33.8,23
86,32.9,22
87,31.93,22
88,31.64,22
89,31.27,22
90,31.08,19
91,30.96,19
92,29.7,19
93,29.37,19
94,29.25,19
95,29.79,19
96,30.15,19
97,29.17,19
98,28.38,19
99,29.07,19
100,29.0,19
101,28.75,19
102,29.11,19
103,28.54,19
104,27.7,19
105,27.43,19
106,27.57,17
107,27.38,17
108,26.58,17
109,26.54,16
110,25.94,16
111,26.48,16
112,26.78,16
113,26.28,16
114,26.2,16
115,26.5,16
116,26.4,14
117,26.54,13
118,26.82,13
119,25.58,13
120,24.9,13
121,24.14,13
122,23.88,13
123,23.44,13
124,23.68,13
125,23.25,13
126,22.83,13
127,23.11,13
128,23.43,13
129,23.45,13
130,23.08,13
131,23.32,13
132,22.97,13
133,23.44,13
134,23.96,13
135,23.5,13
136,23.92,13
137,24.69,13
138,24.33,13
139,23.87,12
140,24.4,12
141,24.39,11
142,24.41,11
143,24.32,11
144,23.4,11
145,23.14,11
146,23.42,11
147,22.51,11
148,22.03,11
149,22.4,11
150,23.18,11
151,23.14,11
152,22.12,11
153,21.59,11
154,21.55,11
155,21.04,11
156,21.03,11
157,20.89,11
158,21.17,11
159,20.32,11
160,20.87,11
161,20.41,11
162,20.37,11
163,21.45,11
164,20.6,11
165,20.32,11
166,20.07,11
167,20.35,10
168,19.57,10
169,19.63,10
170,19.47,10
171,19.24,10
172,19.35,10
173,19.53,10
174,19.72,10
175,19.18,10
176,18.97,10
177,19.18,10
178,18.96,10
179,19.17,10
180,18.95,10
181,19.14,10
182,19.1,10
183,19.42,10
184,19.19,10
185,19.43,10
186,19.62,10
187,19.51,10
188,20.09,10
189,20.72,10
190,20.55,10
191,20.16,10
192,19.73,9
193,19.0,9
194,18.57,9
195,18.81,8
196,18.83,8
197,17.95,8
198,17.52,8
199,17.8,8
200,18.18,8
201,17.7,8
202,17.79,8
203,17.48,8
204,17.19,8
205,17.22,8
206,17.05,8
207,17.38,8
208,17.52,8
209,16.9,8
210,17.03,8
211,16.75,8
212,16.41,8
213,16.8,8
214,17.44,8
215,18.01,8
216,17.96,8
217,17.89,8
218,18.06,8
219,18.44,8
220,18.68,8
221,18.94,8
222,19.09,8
223,19.52,8
224,18.85,8
225,19.06,8
226,19.09,8
227,18.83,8
228,18.98,8
229,18.14,8
230,17.89,8
231,18.29,8
232,19.3,8
233,19.41,8
234,19.65,8
235,20.03,8
236,19.94,8
237,20.24,8
238,20.14,8
239,20.74,8
240,20.95,8
241,21.37,8
242,20.7,8
243,21.09,8
244,20.98,8
245,20.4,8
246,20.1,8
247,19.34,8
248,19.44,8
249,19.2,8
250,19.53,8
251,19.86,8
252,19.77,8
253,19.23,8
254,19.05,8
255,18.65,8
256,18.7,8
257,18.04,8
258,16.97,8
259,17.6,8
260,17.56,8
261,17.37,8
262,17.5,8
263,17.97,8
264,17.69,8
265,17.57,8
266,17.62,8
267,17.72,8
268,18.38,8
269,19.01,8
270,18.41,8
271,18.68,8
272,18.49,8
273,18.4,8
274,18.96,8
275,18.79,8
276,18.53,8
277,18.7,8
278,18.17,8
279,17.68,8
280,17.91,8
281,18.56,8
282,18.56,8
283,18.59,8
284,18.29,8
285,17.71,8
286,17.47,8
287,17.62,8
288,18.13,8
289,18.66,8
290,18.7,8
291,18.68,8
292,18.72,8
293,18.19,8
294,18.34,8
295,18.12,8
296,19.24,8
297,18.88,8
298,18.8,8
299,19.1,8
300,19.32,8
301,18.79,8
302,18.89,8
303,18.69,8
304,18.22,8
305,18.16,8
306,18.81,8
307,18.95,8
308,19.56,8
309,19.69,8
310,19.02,8
311,18.22,8
312,18.04,8
313,17.64,8
314,16.4,8
315,16.95,8
316,16.78,8
317,16.35,8
318,16.33,8
319,16.53,8
320,16.84,8
321,17.66,8
322,17.47,8
323,17.88,8
324,17.88,8
325,17.82,8
326,18.32,8
327,19.19,8
328,18.71,8
329,19.21,8
330,18.86,8
331,18.8,8
332,18.97,8
333,19.19,8
334,18.96,8
335,18.8,8
336,18.86,8
337,18.66,8
338,18.88,8
339,18.57,8
340,19.39,8
341,19.12,8
342,19.17,8
343,18.86,8
344,18.54,8
345,18.54,8
346,18.83,8
347,18.7,8
348,18.68,8
349,19.14,8
350,19.16,8
351,19.3,8
352,19.23,8
353,19.43,8
354,19.45,8
355,19.19,8
356,19.2,8
357,18.5,8
358,17.53,8
359,16.58,8
360,16.98,8
361,17.15,8
362,17.3,8
363,17.26,8
364,16.69,8
365,16.59,8
366,17.06,8
367,17.19,8
368,17.87,8
369,17.83,8
