Figure: large_1
File Number: 13
Nodes: 300
Edges: 22601
Max Generations: 2000
Population Size: 150
Mutation Rate: 0.01
Colors Used: 214
Runtime: 18.47

Generation,Average Fitness,Best Fitness
0,153.58666666666667,112
1,145.34666666666666,102
2,139.52,102
3,139.08,102
4,136.05333333333334,102
5,133.6,98
6,130.93333333333334,94
7,129.38666666666666,90
8,128.13333333333333,88
9,126.6,88
10,126.09333333333333,88
11,123.66666666666667,88
12,121.12,88
13,119.42666666666666,80
14,116.77333333333333,80
15,114.0,80
16,111.89333333333333,80
17,107.04,80
18,104.49333333333334,78
19,101.44,74
20,99.57333333333334,70
21,97.02666666666667,70
22,92.37333333333333,70
23,88.88,58
24,85.77333333333333,58
25,82.69333333333333,52
26,79.01333333333334,52
27,76.16,46
28,73.77333333333333,46
29,70.77333333333333,46
30,68.06666666666666,46
31,65.14666666666666,46
32,63.16,44
33,61.25333333333333,42
34,60.373333333333335,42
35,58.266666666666666,42
36,57.093333333333334,38
37,54.96,38
38,53.18666666666667,34
39,51.333333333333336,34
40,50.32,32
41,49.44,32
42,48.2,30
43,47.50666666666667,28
44,45.973333333333336,28
45,45.626666666666665,28
46,43.84,28
47,43.21333333333333,28
48,42.626666666666665,28
49,41.653333333333336,28
50,39.81333333333333,24
51,37.946666666666665,24
52,37.56,24
53,38.266666666666666,24
54,37.85333333333333,22
55,38.093333333333334,22
56,37.413333333333334,16
57,36.53333333333333,16
58,36.45333333333333,16
59,34.93333333333333,16
60,34.16,16
61,33.733333333333334,14
62,32.266666666666666,14
63,31.72,14
64,31.88,14
65,30.586666666666666,14
66,27.92,14
67,27.453333333333333,12
68,27.12,12
69,26.066666666666666,12
70,27.093333333333334,12
71,26.16,12
72,25.946666666666665,12
73,24.933333333333334,8
74,24.453333333333333,8
75,24.093333333333334,8
76,24.466666666666665,8
77,24.24,8
78,24.28,8
79,24.2,8
80,24.093333333333334,8
81,23.906666666666666,8
82,23.226666666666667,8
83,23.413333333333334,8
84,23.48,8
85,22.493333333333332,8
86,21.413333333333334,8
87,20.773333333333333,6
88,20.69333333333333,6
89,19.493333333333332,6
90,19.546666666666667,6
91,18.746666666666666,6
92,18.76,6
93,19.066666666666666,6
94,19.453333333333333,6
95,19.14666666666667,6
96,19.573333333333334,4
97,18.30666666666667,4
98,17.85333333333333,4
99,17.706666666666667,4
100,17.36,4
101,17.506666666666668,4
102,16.96,4
103,17.0,4
104,17.6,4
105,17.613333333333333,4
106,17.56,4
107,18.28,4
108,18.293333333333333,4
109,18.093333333333334,4
110,17.933333333333334,2
111,17.093333333333334,2
112,17.2,2
113,15.933333333333334,2
114,15.533333333333333,2
115,15.4,2
116,15.493333333333334,2
117,15.866666666666667,2
118,15.093333333333334,2
119,15.373333333333333,2
120,14.546666666666667,2
121,13.866666666666667,2
122,13.72,2
123,14.973333333333333,2
124,14.92,2
125,15.066666666666666,2
126,15.76,2
127,16.6,2
128,16.64,2
129,17.093333333333334,2
130,16.32,2
131,16.48,2
132,17.426666666666666,2
133,17.653333333333332,2
134,17.52,2
135,17.85333333333333,2
136,17.85333333333333,2
137,17.85333333333333,2
138,18.413333333333334,2
139,18.76,2
140,18.72,2
141,18.48,2
142,17.96,2
143,18.026666666666667,2
144,17.413333333333334,2
145,16.093333333333334,2
146,15.84,2
147,15.2,2
148,14.4,2
149,14.28,2
150,13.68,0
