Figure: large_1
File Number: 14
Nodes: 300
Edges: 22601
Max Generations: 2000
Population Size: 150
Mutation Rate: 0.01
Colors Used: 213
Runtime: 23.84

Generation,Average Fitness,Best Fitness
0,150.28,110
1,142.93333333333334,104
2,141.30666666666667,104
3,140.49333333333334,104
4,139.84,102
5,139.12,102
6,136.66666666666666,100
7,133.25333333333333,100
8,128.69333333333333,100
9,126.50666666666666,98
10,126.30666666666667,92
11,125.96,92
12,123.92,92
13,121.61333333333333,84
14,121.13333333333334,80
15,118.57333333333334,80
16,116.02666666666667,80
17,113.36,80
18,110.17333333333333,80
19,104.54666666666667,80
20,101.56,70
21,98.4,70
22,94.74666666666667,64
23,93.0,64
24,88.73333333333333,64
25,84.44,58
26,81.61333333333333,58
27,79.93333333333334,58
28,77.81333333333333,58
29,75.96,58
30,74.89333333333333,58
31,73.16,58
32,71.94666666666667,54
33,70.18666666666667,54
34,68.78666666666666,46
35,66.46666666666667,44
36,64.81333333333333,44
37,64.30666666666667,44
38,62.22666666666667,44
39,61.12,44
40,60.57333333333333,42
41,58.77333333333333,42
42,57.54666666666667,36
43,56.72,36
44,55.14666666666667,36
45,54.2,36
46,52.18666666666667,34
47,50.733333333333334,32
48,49.24,30
49,47.24,30
50,46.666666666666664,28
51,45.78666666666667,26
52,45.053333333333335,26
53,44.45333333333333,26
54,43.986666666666665,26
55,42.78666666666667,26
56,42.10666666666667,20
57,42.0,20
58,42.13333333333333,20
59,41.57333333333333,20
60,41.026666666666664,20
61,39.77333333333333,20
62,38.48,20
63,37.8,20
64,36.53333333333333,20
65,35.093333333333334,20
66,35.333333333333336,20
67,33.8,20
68,33.0,18
69,32.906666666666666,18
70,31.066666666666666,14
71,30.48,14
72,30.746666666666666,14
73,30.88,14
74,30.493333333333332,14
75,30.733333333333334,14
76,29.666666666666668,12
77,29.573333333333334,12
78,28.773333333333333,12
79,28.266666666666666,12
80,28.746666666666666,12
81,28.773333333333333,10
82,29.066666666666666,10
83,28.653333333333332,10
84,28.30666666666667,10
85,28.506666666666668,10
86,28.48,10
87,29.293333333333333,8
88,28.453333333333333,8
89,26.52,8
90,25.973333333333333,6
91,25.08,6
92,25.44,6
93,25.506666666666668,6
94,24.786666666666665,6
95,23.96,6
96,23.986666666666668,6
97,23.906666666666666,6
98,23.186666666666667,6
99,23.746666666666666,6
100,22.6,6
101,22.28,6
102,21.746666666666666,4
103,21.866666666666667,4
104,21.506666666666668,4
105,21.68,4
106,20.933333333333334,4
107,20.92,4
108,20.053333333333335,4
109,19.373333333333335,4
110,19.68,4
111,19.493333333333332,4
112,19.493333333333332,4
113,18.946666666666665,4
114,18.84,4
115,18.626666666666665,4
116,17.453333333333333,4
117,16.4,4
118,16.573333333333334,4
119,16.69333333333333,4
120,17.333333333333332,4
121,16.69333333333333,4
122,16.466666666666665,4
123,17.24,4
124,17.48,4
125,17.12,2
126,17.546666666666667,2
127,17.986666666666668,2
128,17.933333333333334,2
129,17.253333333333334,2
130,17.36,2
131,17.88,2
132,17.88,2
133,17.32,2
134,16.706666666666667,2
135,17.253333333333334,2
136,16.893333333333334,2
137,16.906666666666666,2
138,17.066666666666666,2
139,16.106666666666666,2
140,15.453333333333333,2
141,15.44,2
142,15.146666666666667,2
143,15.533333333333333,2
144,15.76,2
145,15.76,2
146,14.546666666666667,2
147,14.733333333333333,2
148,15.04,2
149,15.506666666666666,2
150,15.506666666666666,2
151,15.04,2
152,14.666666666666666,2
153,13.813333333333333,2
154,14.04,2
155,14.413333333333334,2
156,15.186666666666667,2
157,15.44,2
158,15.28,2
159,15.026666666666667,2
160,15.72,2
161,16.266666666666666,2
162,16.733333333333334,2
163,16.706666666666667,2
164,16.506666666666668,2
165,16.893333333333334,2
166,16.88,2
167,16.293333333333333,2
168,15.786666666666667,2
169,16.413333333333334,2
170,17.026666666666667,2
171,16.666666666666668,2
172,16.84,2
173,17.266666666666666,2
174,16.84,2
175,16.986666666666668,2
176,16.533333333333335,2
177,15.386666666666667,2
178,15.973333333333333,2
179,16.026666666666667,2
180,16.186666666666667,2
181,16.08,2
182,16.373333333333335,2
183,16.72,2
184,17.813333333333333,2
185,17.573333333333334,2
186,17.226666666666667,2
187,16.92,2
188,16.48,2
189,16.706666666666667,2
190,16.293333333333333,2
191,15.453333333333333,2
192,15.893333333333333,2
193,15.12,0
