Figure: large_1
File Number: 79
Nodes: 300
Edges: 22601
Max Generations: 2000
Population Size: 150
Mutation Rate: 0.01
Colors Used: 221
Runtime: 17.12

Generation,Average Fitness,Best Fitness
0,151.29333333333332,112
1,142.84,100
2,139.30666666666667,96
3,134.62666666666667,86
4,132.28,86
5,130.96,86
6,130.78666666666666,86
7,129.34666666666666,82
8,126.26666666666667,82
9,124.54666666666667,78
10,124.24,78
11,120.29333333333334,78
12,120.56,78
13,117.82666666666667,76
14,114.38666666666667,76
15,112.56,76
16,106.4,72
17,100.82666666666667,72
18,95.49333333333334,64
19,90.13333333333334,62
20,84.96,60
21,81.78666666666666,60
22,79.92,58
23,78.72,56
24,76.52,56
25,75.44,56
26,73.89333333333333,56
27,72.04,52
28,70.46666666666667,50
29,69.84,50
30,67.86666666666666,48
31,64.85333333333334,44
32,62.08,42
33,61.093333333333334,42
34,59.52,42
35,57.10666666666667,36
36,54.986666666666665,36
37,54.373333333333335,36
38,53.72,32
39,53.12,32
40,53.29333333333334,32
41,53.61333333333334,32
42,53.093333333333334,32
43,51.68,30
44,50.48,30
45,49.76,30
46,50.28,30
47,48.626666666666665,30
48,48.04,28
49,46.973333333333336,28
50,45.16,26
51,43.44,26
52,42.026666666666664,22
53,41.13333333333333,22
54,40.32,22
55,39.373333333333335,22
56,38.053333333333335,22
57,37.28,22
58,36.373333333333335,22
59,35.013333333333335,20
60,33.52,18
61,31.72,16
62,30.44,14
63,29.093333333333334,14
64,28.88,14
65,28.2,14
66,27.253333333333334,14
67,27.04,14
68,27.0,14
69,26.373333333333335,14
70,25.653333333333332,14
71,25.186666666666667,14
72,24.106666666666666,10
73,24.626666666666665,10
74,24.386666666666667,10
75,24.0,10
76,24.546666666666667,10
77,24.346666666666668,10
78,24.253333333333334,10
79,24.413333333333334,10
80,23.813333333333333,10
81,22.76,10
82,22.706666666666667,10
83,22.453333333333333,10
84,22.92,10
85,22.706666666666667,10
86,22.626666666666665,8
87,22.96,8
88,22.68,8
89,22.56,8
90,21.893333333333334,8
91,22.453333333333333,8
92,21.84,8
93,21.626666666666665,8
94,21.72,8
95,21.653333333333332,8
96,21.733333333333334,8
97,22.093333333333334,8
98,22.04,6
99,21.44,6
100,21.066666666666666,6
101,21.76,6
102,21.773333333333333,6
103,21.573333333333334,6
104,21.52,6
105,21.04,6
106,20.36,6
107,20.69333333333333,6
108,20.546666666666667,6
109,19.386666666666667,6
110,19.69333333333333,6
111,18.64,4
112,18.44,4
113,17.706666666666667,2
114,17.6,2
115,16.28,2
116,15.706666666666667,2
117,15.64,2
118,15.746666666666666,2
119,15.84,2
120,15.786666666666667,2
121,15.826666666666666,2
122,16.413333333333334,2
123,17.16,2
124,16.786666666666665,2
125,16.36,2
126,16.186666666666667,2
127,16.053333333333335,2
128,15.653333333333334,2
129,15.28,2
130,15.493333333333334,2
131,15.213333333333333,2
132,16.12,2
133,16.373333333333335,2
134,16.013333333333332,2
135,16.36,2
136,16.69333333333333,2
137,17.653333333333332,2
138,17.213333333333335,2
139,16.666666666666668,2
140,15.826666666666666,0
