Figure: large_1
File Number: 98
Nodes: 300
Edges: 22601
Max Generations: 2000
Population Size: 150
Mutation Rate: 0.01
Colors Used: 217
Runtime: 19.08

Generation,Average Fitness,Best Fitness
0,149.0,98
1,143.50666666666666,98
2,139.06666666666666,90
3,135.21333333333334,90
4,130.78666666666666,88
5,128.6,88
6,123.97333333333333,88
7,122.53333333333333,88
8,120.33333333333333,88
9,119.57333333333334,84
10,116.16,84
11,111.14666666666666,82
12,104.22666666666667,72
13,100.52,64
14,96.93333333333334,64
15,93.14666666666666,64
16,91.08,62
17,90.01333333333334,62
18,88.85333333333334,60
19,86.4,60
20,83.33333333333333,60
21,82.01333333333334,60
22,78.58666666666667,54
23,76.44,54
24,74.70666666666666,50
25,71.72,50
26,71.32,50
27,68.14666666666666,40
28,67.52,40
29,66.02666666666667,40
30,65.10666666666667,36
31,63.13333333333333,36
32,60.68,36
33,58.666666666666664,36
34,55.84,36
35,55.17333333333333,36
36,53.973333333333336,32
37,52.57333333333333,28
38,50.78666666666667,28
39,49.53333333333333,28
40,47.986666666666665,28
41,47.13333333333333,28
42,45.4,28
43,43.28,28
44,42.8,28
45,42.56,24
46,41.49333333333333,24
47,39.2,22
48,38.586666666666666,22
49,38.68,20
50,38.333333333333336,20
51,37.28,20
52,36.266666666666666,20
53,35.026666666666664,18
54,34.29333333333334,18
55,33.84,14
56,32.626666666666665,14
57,31.64,14
58,31.56,14
59,29.706666666666667,14
60,29.613333333333333,14
61,29.706666666666667,12
62,28.493333333333332,12
63,28.2,12
64,28.85333333333333,12
65,28.706666666666667,12
66,26.56,12
67,26.226666666666667,12
68,25.266666666666666,10
69,24.85333333333333,10
70,23.826666666666668,10
71,23.453333333333333,10
72,23.373333333333335,10
73,23.053333333333335,10
74,23.36,10
75,23.053333333333335,10
76,22.773333333333333,10
77,22.6,10
78,22.213333333333335,10
79,22.266666666666666,10
80,22.386666666666667,10
81,21.84,8
82,21.14666666666667,8
83,20.293333333333333,8
84,20.36,8
85,19.533333333333335,6
86,19.36,6
87,18.8,4
88,19.44,4
89,18.386666666666667,4
90,18.573333333333334,4
91,18.44,4
92,18.626666666666665,4
93,17.973333333333333,4
94,17.626666666666665,4
95,18.106666666666666,2
96,17.453333333333333,2
97,16.746666666666666,2
98,16.88,2
99,16.96,2
100,16.213333333333335,2
101,16.133333333333333,2
102,17.0,2
103,17.666666666666668,2
104,17.986666666666668,2
105,18.106666666666666,2
106,18.053333333333335,2
107,17.56,2
108,17.973333333333333,2
109,17.653333333333332,2
110,17.346666666666668,2
111,16.88,2
112,15.906666666666666,2
113,16.14666666666667,2
114,15.04,2
115,14.68,2
116,14.533333333333333,2
117,14.706666666666667,2
118,15.0,2
119,14.933333333333334,2
120,15.306666666666667,2
121,14.613333333333333,2
122,13.84,2
123,14.506666666666666,2
124,14.826666666666666,2
125,14.626666666666667,2
126,14.106666666666667,2
127,14.413333333333334,2
128,14.146666666666667,2
129,14.413333333333334,2
130,15.16,2
131,14.906666666666666,2
132,15.693333333333333,2
133,15.8,2
134,16.426666666666666,2
135,15.906666666666666,2
136,16.12,2
137,16.30666666666667,2
138,16.333333333333332,2
139,15.986666666666666,2
140,16.0,2
141,15.813333333333333,2
142,14.76,2
143,15.4,2
144,15.106666666666667,2
145,15.533333333333333,2
146,15.133333333333333,2
147,14.92,2
148,14.76,2
149,14.146666666666667,2
150,13.84,2
151,14.48,2
152,14.56,2
153,14.586666666666666,0
