Figure: large_1
File Number: 29
Nodes: 300
Edges: 22601
Max Generations: 2000
Population Size: 150
Mutation Rate: 0.01
Colors Used: 212
Runtime: 14.68

Generation,Average Fitness,Best Fitness
0,152.09333333333333,114
1,145.50666666666666,112
2,140.12,104
3,135.45333333333335,104
4,134.30666666666667,104
5,130.56,100
6,126.4,94
7,125.72,84
8,124.16,84
9,121.73333333333333,84
10,121.0,84
11,120.78666666666666,84
12,118.0,84
13,116.30666666666667,84
14,113.0,84
15,112.24,84
16,112.21333333333334,82
17,111.84,82
18,109.6,82
19,106.0,72
20,103.92,68
21,102.32,66
22,98.62666666666667,66
23,97.05333333333333,66
24,94.90666666666667,64
25,91.48,62
26,89.89333333333333,58
27,87.41333333333333,52
28,83.96,52
29,81.68,52
30,78.17333333333333,52
31,74.4,50
32,71.64,50
33,68.02666666666667,50
34,65.56,46
35,64.02666666666667,46
36,61.586666666666666,44
37,59.76,44
38,58.42666666666667,42
39,57.38666666666666,38
40,55.25333333333333,38
41,55.12,36
42,53.413333333333334,28
43,52.22666666666667,28
44,50.14666666666667,26
45,49.026666666666664,24
46,47.88,24
47,45.586666666666666,24
48,44.16,24
49,42.586666666666666,24
50,41.88,24
51,39.24,20
52,38.266666666666666,20
53,36.986666666666665,20
54,36.48,20
55,35.29333333333334,20
56,34.12,20
57,34.013333333333335,20
58,33.32,18
59,32.8,18
60,32.653333333333336,16
61,32.346666666666664,16
62,32.14666666666667,16
63,31.2,16
64,29.88,16
65,30.066666666666666,16
66,29.6,16
67,29.546666666666667,16
68,29.613333333333333,16
69,29.08,14
70,28.933333333333334,12
71,28.4,12
72,28.373333333333335,12
73,28.546666666666667,12
74,28.30666666666667,12
75,28.84,12
76,27.88,12
77,26.493333333333332,12
78,25.88,12
79,25.546666666666667,12
80,25.826666666666668,10
81,25.76,10
82,24.866666666666667,8
83,24.346666666666668,8
84,23.30666666666667,8
85,23.88,8
86,23.533333333333335,8
87,24.026666666666667,8
88,23.093333333333334,8
89,23.253333333333334,8
90,23.64,8
91,22.666666666666668,8
92,22.76,8
93,22.373333333333335,8
94,21.4,8
95,20.52,6
96,19.933333333333334,6
97,19.706666666666667,6
98,20.186666666666667,6
99,20.8,6
100,19.92,4
101,18.28,4
102,18.32,4
103,18.493333333333332,4
104,18.253333333333334,2
105,18.4,2
106,19.053333333333335,2
107,18.8,2
108,18.733333333333334,2
109,19.32,2
110,18.653333333333332,2
111,18.213333333333335,2
112,18.906666666666666,2
113,18.333333333333332,2
114,16.893333333333334,2
115,16.32,2
116,15.72,2
117,15.146666666666667,2
118,14.666666666666666,0
