Figure: large_1
File Number: 16
Nodes: 300
Edges: 22601
Max Generations: 2000
Population Size: 150
Mutation Rate: 0.01
Colors Used: 208
Runtime: 16.71

Generation,Average Fitness,Best Fitness
0,149.45333333333335,100
1,144.38666666666666,100
2,138.41333333333333,88
3,135.08,88
4,130.26666666666668,88
5,131.52,88
6,131.16,88
7,126.36,88
8,124.09333333333333,82
9,121.76,82
10,119.34666666666666,82
11,117.96,78
12,115.2,78
13,114.94666666666667,78
14,109.58666666666667,76
15,108.41333333333333,72
16,104.8,72
17,100.29333333333334,64
18,97.4,64
19,94.88,64
20,92.25333333333333,64
21,89.6,64
22,88.57333333333334,62
23,86.53333333333333,62
24,85.38666666666667,62
25,83.36,60
26,81.08,60
27,79.48,52
28,76.08,52
29,75.82666666666667,52
30,73.33333333333333,52
31,71.30666666666667,52
32,69.38666666666667,52
33,66.86666666666666,50
34,64.65333333333334,48
35,63.77333333333333,48
36,61.86666666666667,48
37,61.22666666666667,48
38,60.8,46
39,59.333333333333336,44
40,57.946666666666665,42
41,57.653333333333336,42
42,55.32,38
43,54.77333333333333,36
44,54.93333333333333,36
45,54.06666666666667,34
46,53.28,32
47,52.06666666666667,32
48,49.06666666666667,28
49,48.57333333333333,28
50,47.93333333333333,26
51,45.85333333333333,26
52,44.653333333333336,24
53,42.946666666666665,24
54,41.46666666666667,24
55,40.57333333333333,24
56,41.12,24
57,39.06666666666667,24
58,38.16,24
59,37.64,22
60,36.626666666666665,22
61,35.29333333333334,22
62,35.92,22
63,35.266666666666666,18
64,35.42666666666667,18
65,33.733333333333334,18
66,32.973333333333336,18
67,31.573333333333334,16
68,30.346666666666668,14
69,29.48,14
70,29.066666666666666,14
71,27.96,14
72,27.093333333333334,14
73,26.69333333333333,14
74,25.986666666666668,14
75,25.56,12
76,24.733333333333334,12
77,24.826666666666668,10
78,24.613333333333333,10
79,24.106666666666666,10
80,23.426666666666666,10
81,23.69333333333333,10
82,23.653333333333332,10
83,23.666666666666668,10
84,23.386666666666667,10
85,23.773333333333333,10
86,23.88,10
87,23.266666666666666,10
88,23.066666666666666,10
89,23.04,8
90,22.36,8
91,22.30666666666667,8
92,22.36,8
93,21.72,6
94,21.933333333333334,6
95,22.226666666666667,6
96,21.92,6
97,21.373333333333335,6
98,21.16,6
99,20.986666666666668,6
100,20.586666666666666,4
101,21.346666666666668,4
102,21.12,4
103,21.573333333333334,4
104,20.906666666666666,4
105,20.56,4
106,20.933333333333334,4
107,20.573333333333334,4
108,18.85333333333333,4
109,18.573333333333334,4
110,17.92,4
111,17.893333333333334,4
112,17.96,4
113,17.85333333333333,4
114,18.36,4
115,18.226666666666667,4
116,18.413333333333334,4
117,17.706666666666667,4
118,16.96,4
119,16.76,4
120,16.69333333333333,4
121,16.786666666666665,4
122,16.866666666666667,4
123,16.69333333333333,4
124,16.813333333333333,4
125,16.346666666666668,4
126,15.826666666666666,4
127,15.946666666666667,4
128,15.866666666666667,4
129,15.453333333333333,4
130,14.72,4
131,14.933333333333334,4
132,14.72,4
133,14.773333333333333,4
134,14.84,2
135,13.933333333333334,0
