Figure: medium_1
File Number: 2
Nodes: 100
Edges: 2506
Max Generations: 2000
Population Size: 150
Mutation Rate: 0.01
Colors Used: 24
Runtime: 75.43

Generation,Average Fitness,Best Fitness
0,209.13333333333333,164
1,199.90666666666667,162
2,195.88,156
3,192.97333333333333,156
4,190.44,156
5,186.85333333333332,146
6,183.57333333333332,146
7,180.22666666666666,130
8,177.92,128
9,177.56,122
10,172.73333333333332,122
11,165.28,110
12,162.0,110
13,154.0,110
14,148.76,110
15,145.52,110
16,142.81333333333333,110
17,141.26666666666668,110
18,135.41333333333333,110
19,130.97333333333333,110
20,129.57333333333332,104
21,128.45333333333335,104
22,125.17333333333333,100
23,122.69333333333333,98
24,119.37333333333333,96
25,116.85333333333334,96
26,113.93333333333334,96
27,111.22666666666667,96
28,109.28,86
29,107.04,78
30,104.42666666666666,76
31,101.98666666666666,76
32,98.45333333333333,76
33,96.52,76
34,94.22666666666667,76
35,92.05333333333333,76
36,90.58666666666667,76
37,90.61333333333333,74
38,89.4,74
39,87.09333333333333,74
40,86.93333333333334,74
41,86.97333333333333,74
42,85.49333333333334,74
43,84.74666666666667,72
44,84.61333333333333,70
45,83.10666666666667,70
46,81.49333333333334,64
47,80.6,64
48,79.74666666666667,64
49,78.93333333333334,62
50,78.73333333333333,58
51,77.86666666666666,58
52,77.13333333333334,54
53,75.21333333333334,54
54,74.04,48
55,73.04,48
56,71.14666666666666,48
57,68.38666666666667,48
58,67.54666666666667,46
59,66.21333333333334,46
60,64.18666666666667,46
61,64.28,46
62,64.05333333333333,46
63,63.36,46
64,61.70666666666666,46
65,60.42666666666667,44
66,59.81333333333333,44
67,58.653333333333336,44
68,58.12,44
69,56.29333333333334,42
70,55.653333333333336,42
71,55.18666666666667,42
72,54.96,40
73,54.306666666666665,38
74,54.13333333333333,38
75,54.96,38
76,53.56,38
77,53.16,38
78,52.2,34
79,50.45333333333333,34
80,49.56,32
81,48.14666666666667,32
82,47.6,32
83,47.36,30
84,46.84,30
85,45.36,30
86,44.10666666666667,30
87,43.32,30
88,43.29333333333334,28
89,42.38666666666666,26
90,42.08,26
91,42.25333333333333,26
92,41.96,24
93,40.346666666666664,24
94,39.32,22
95,38.53333333333333,22
96,37.49333333333333,22
97,36.373333333333335,22
98,35.46666666666667,22
99,34.89333333333333,22
100,35.32,22
101,35.17333333333333,22
102,35.77333333333333,20
103,35.72,20
104,35.626666666666665,20
105,34.88,20
106,35.48,20
107,35.10666666666667,20
108,34.93333333333333,20
109,34.78666666666667,20
110,34.92,20
111,34.42666666666667,20
112,33.946666666666665,20
113,33.973333333333336,20
114,32.906666666666666,20
115,32.18666666666667,20
116,31.44,20
117,31.08,20
118,31.173333333333332,18
119,29.69333333333333,16
120,30.28,16
121,29.8,16
122,30.013333333333332,16
123,30.013333333333332,16
124,28.32,16
125,28.666666666666668,16
126,28.893333333333334,16
127,28.813333333333333,16
128,29.04,14
129,29.813333333333333,14
130,29.746666666666666,14
131,29.48,14
132,28.426666666666666,14
133,28.346666666666668,14
134,27.026666666666667,14
135,27.293333333333333,14
136,27.84,14
137,27.453333333333333,14
138,26.813333333333333,14
139,26.893333333333334,14
140,27.613333333333333,14
141,27.706666666666667,14
142,28.733333333333334,14
143,26.933333333333334,14
144,27.386666666666667,14
145,28.586666666666666,14
146,27.72,14
147,27.186666666666667,14
148,27.16,14
149,27.226666666666667,14
150,26.2,14
151,25.466666666666665,14
152,25.6,14
153,26.346666666666668,14
154,26.4,14
155,25.573333333333334,12
156,24.973333333333333,12
157,25.666666666666668,12
158,25.85333333333333,12
159,25.746666666666666,12
160,26.253333333333334,12
161,25.333333333333332,12
