Figure: medium_1
File Number: 58
Nodes: 100
Edges: 2506
Max Generations: 2000
Population Size: 150
Mutation Rate: 0.01
Colors Used: 66
Runtime: 0.49

Generation,Average Fitness,Best Fitness
0,50.693333333333335,30
1,48.22666666666667,26
2,44.88,26
3,41.973333333333336,24
4,41.38666666666666,22
5,40.053333333333335,22
6,38.52,20
7,37.49333333333333,20
8,37.053333333333335,20
9,37.21333333333333,20
10,35.946666666666665,20
11,35.666666666666664,18
12,35.04,18
13,34.53333333333333,16
14,33.89333333333333,14
15,33.38666666666666,14
16,31.64,4
17,30.613333333333333,4
18,29.946666666666665,4
19,29.946666666666665,4
20,28.12,4
21,25.24,4
22,22.213333333333335,4
23,19.2,4
24,16.173333333333332,4
25,14.013333333333334,2
26,11.64,2
27,9.32,2
28,8.16,0
