Figure: medium_5
File Number: 18
Nodes: 100
Edges: 2527
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 22
Runtime: 8.10

Generation,Average Fitness,Best Fitness
0,120.31,96
1,115.16,96
2,113.91,88
3,112.83,88
4,112.65,88
5,111.4,88
6,109.74,88
7,108.84,81
8,107.21,79
9,105.72,79
10,104.32,79
11,102.93,79
12,100.98,79
13,98.32,79
14,95.9,77
15,96.38,77
16,94.43,77
17,93.59,77
18,90.31,76
19,88.8,75
20,85.35,70
21,82.65,70
22,80.34,67
23,78.35,66
24,76.47,66
25,74.74,63
26,72.76,63
27,70.5,60
28,69.66,60
29,68.97,59
30,67.99,58
31,66.64,55
32,65.39,55
33,64.64,54
34,63.5,54
35,62.72,53
36,61.33,53
37,60.17,52
38,59.53,50
39,58.83,50
40,57.74,49
41,56.76,49
42,56.09,49
43,55.34,49
44,54.91,49
45,55.21,47
46,54.73,47
47,53.66,46
48,53.54,46
49,53.68,46
50,52.49,46
51,52.91,42
52,53.07,39
53,52.45,39
54,51.13,39
55,49.63,39
56,48.49,39
57,47.16,38
58,46.03,36
59,45.46,36
60,45.4,36
61,44.68,35
62,43.58,35
63,42.65,35
64,41.97,35
65,41.4,35
66,41.1,35
67,41.4,35
68,40.37,33
69,39.87,33
70,39.87,32
71,39.17,32
72,38.84,32
73,38.83,30
74,38.7,30
75,39.16,30
76,37.84,30
77,37.65,29
78,36.58,29
79,35.83,29
80,35.41,28
81,35.17,28
82,35.21,28
83,34.56,27
84,34.6,27
85,35.07,27
86,34.64,27
87,34.16,27
88,34.25,26
89,34.28,26
90,34.67,24
91,34.07,24
92,33.48,24
93,32.84,24
94,32.73,24
95,32.88,24
96,32.08,24
97,32.22,24
98,32.12,24
99,32.62,24
100,32.38,24
101,31.98,24
102,32.0,24
103,31.53,24
104,31.02,24
105,30.76,24
106,30.34,24
107,29.99,23
108,29.2,23
109,29.17,23
110,29.19,23
111,29.19,23
112,29.23,23
113,29.45,23
114,29.47,23
115,29.22,23
116,29.19,23
117,28.63,23
118,29.29,23
119,29.28,23
120,29.88,23
121,30.11,23
122,30.54,23
123,30.64,23
124,30.9,23
125,30.28,23
126,29.96,23
127,29.86,23
128,29.36,23
129,29.88,22
130,30.7,22
131,30.52,22
132,29.91,22
133,30.45,22
134,30.28,22
135,30.14,22
136,30.14,22
137,29.05,22
138,28.53,22
139,28.79,22
140,28.46,22
141,28.06,22
142,28.57,21
143,28.41,21
144,28.1,21
145,27.83,21
146,27.39,21
147,27.83,20
148,27.12,20
149,27.17,20
150,27.57,20
151,27.13,20
152,27.35,20
153,26.85,20
154,25.79,19
155,25.65,19
156,25.46,19
157,25.66,19
158,25.71,19
159,26.29,19
160,25.72,19
161,25.94,19
162,25.57,19
163,25.02,19
164,24.76,19
165,25.13,19
166,25.25,19
167,24.95,19
168,25.3,19
169,25.27,19
170,24.83,19
171,24.92,19
172,25.21,19
173,25.37,19
174,25.35,19
175,25.86,19
176,25.75,18
177,25.73,18
178,25.43,18
179,24.46,18
180,24.31,18
181,24.18,18
182,24.52,17
183,24.24,17
184,23.83,17
185,23.87,17
186,23.46,17
187,23.97,17
188,24.2,17
189,24.76,17
190,24.65,17
191,24.09,17
192,22.84,17
193,22.39,17
194,23.29,17
195,23.2,17
196,23.1,17
197,22.89,17
198,22.46,17
199,22.23,16
200,22.75,16
201,22.14,16
202,22.31,16
203,22.26,16
204,22.27,16
205,22.72,16
206,23.46,16
207,23.45,16
208,23.06,16
209,22.53,16
210,22.27,16
211,22.68,16
212,22.14,16
213,21.69,15
214,21.35,15
215,21.65,15
216,21.64,15
217,21.8,15
218,21.01,15
219,21.53,14
220,21.48,14
221,21.53,14
222,21.46,14
223,21.6,14
224,21.48,14
225,21.21,14
226,20.85,14
227,20.11,14
228,20.07,14
229,20.01,14
230,20.66,14
231,19.97,13
232,19.26,13
233,18.5,13
234,19.43,13
235,19.32,13
236,18.84,13
237,18.34,13
238,18.56,13
239,18.69,13
240,19.15,13
241,18.99,13
242,19.59,13
243,19.8,13
244,19.66,13
245,19.67,13
246,20.29,13
247,19.97,13
248,19.16,13
249,18.46,13
250,18.9,13
251,18.16,13
252,18.4,13
253,18.25,13
254,18.67,13
255,18.97,13
256,18.86,13
257,19.36,13
258,19.69,13
259,20.15,13
260,20.19,13
261,20.23,13
262,20.05,13
263,20.4,13
264,19.81,13
265,19.1,13
266,18.87,13
267,18.91,13
268,19.5,13
269,19.29,13
270,19.62,13
271,19.27,12
272,18.99,12
273,19.17,12
274,19.43,11
275,19.51,11
276,19.02,11
277,18.4,11
278,17.74,11
