Figure: small_5
File Number: 74
Nodes: 36
Edges: 580
Max Generations: 2000
Population Size: 150
Mutation Rate: 0.01
Colors Used: 8
Runtime: 4.43

Generation,Average Fitness,Best Fitness
0,144.85333333333332,104
1,136.98666666666668,104
2,131.94666666666666,100
3,127.22666666666667,76
4,125.36,76
5,123.14666666666666,76
6,119.12,76
7,116.8,72
8,114.48,72
9,112.90666666666667,72
10,111.28,68
11,109.62666666666667,68
12,108.08,68
13,106.21333333333334,68
14,104.10666666666667,68
15,104.50666666666666,64
16,103.22666666666667,64
17,98.98666666666666,64
18,94.13333333333334,64
19,87.49333333333334,64
20,85.57333333333334,64
21,85.36,64
22,83.33333333333333,60
23,78.85333333333334,56
24,76.61333333333333,52
25,74.74666666666667,52
26,71.97333333333333,52
27,69.89333333333333,48
28,66.58666666666667,48
29,62.61333333333334,44
30,61.44,40
31,58.45333333333333,40
32,56.48,36
33,52.53333333333333,36
34,51.17333333333333,36
35,48.82666666666667,32
36,46.96,32
37,45.46666666666667,32
38,43.57333333333333,28
39,42.77333333333333,28
40,40.906666666666666,28
41,39.76,28
42,36.96,28
43,35.973333333333336,28
44,36.10666666666667,28
45,34.56,28
46,34.18666666666667,28
47,33.46666666666667,24
48,32.88,24
49,31.466666666666665,24
50,31.626666666666665,24
51,30.72,24
52,30.8,24
53,30.85333333333333,24
54,30.213333333333335,20
55,29.626666666666665,20
56,29.973333333333333,20
57,28.85333333333333,20
58,28.186666666666667,20
59,28.613333333333333,20
60,27.226666666666667,20
61,26.933333333333334,20
62,25.573333333333334,16
63,25.733333333333334,16
64,24.8,16
65,23.68,16
66,23.04,16
67,22.746666666666666,16
68,24.0,16
69,22.96,16
70,23.52,16
71,22.96,16
72,23.493333333333332,16
73,23.04,16
74,22.72,16
75,22.0,12
76,21.653333333333332,12
77,21.28,12
78,20.373333333333335,12
79,19.413333333333334,8
80,18.72,8
81,18.88,8
82,18.426666666666666,8
83,18.106666666666666,8
84,16.933333333333334,8
85,16.4,8
86,14.64,8
87,14.506666666666666,8
88,14.853333333333333,8
89,14.24,8
90,14.026666666666667,8
91,12.933333333333334,8
92,12.746666666666666,8
93,11.786666666666667,8
94,11.413333333333334,8
95,11.493333333333334,8
96,12.293333333333333,8
97,11.52,8
98,12.213333333333333,8
99,12.426666666666666,8
100,11.226666666666667,8
101,11.146666666666667,8
102,11.173333333333334,8
103,11.6,8
104,11.253333333333334,8
105,11.573333333333334,8
106,11.44,8
107,12.64,8
108,11.706666666666667,8
109,11.733333333333333,8
110,11.973333333333333,8
111,12.16,8
112,11.626666666666667,8
113,11.893333333333333,8
114,11.893333333333333,8
115,12.48,8
116,12.0,8
117,12.133333333333333,8
118,11.626666666666667,8
119,11.52,8
120,11.493333333333334,8
121,11.44,8
122,11.866666666666667,8
123,11.2,8
124,11.44,8
125,11.013333333333334,8
126,11.173333333333334,8
127,12.586666666666666,8
128,10.426666666666666,8
129,11.04,8
130,10.933333333333334,8
131,11.173333333333334,8
132,12.133333333333333,8
133,11.066666666666666,8
134,11.386666666666667,8
135,10.56,8
136,11.066666666666666,8
137,10.773333333333333,8
138,11.546666666666667,8
139,12.053333333333333,8
140,11.253333333333334,8
141,10.933333333333334,8
142,11.6,8
143,12.346666666666666,8
144,12.16,8
145,12.32,8
146,10.853333333333333,8
147,12.08,8
148,12.533333333333333,8
149,12.986666666666666,8
150,11.226666666666667,8
151,11.786666666666667,8
152,11.946666666666667,8
153,11.84,8
154,11.2,8
155,11.413333333333334,8
156,11.44,8
157,11.76,8
158,12.613333333333333,8
159,12.266666666666667,8
160,12.693333333333333,8
161,12.986666666666666,8
162,12.693333333333333,8
163,12.933333333333334,8
164,12.506666666666666,8
165,11.466666666666667,8
166,11.92,8
167,11.813333333333333,8
168,11.68,8
169,11.76,8
170,10.773333333333333,8
171,11.466666666666667,8
172,11.706666666666667,8
173,12.666666666666666,8
174,12.026666666666667,8
175,11.653333333333334,8
176,11.52,8
177,11.6,8
178,12.24,8
179,10.72,8
180,11.04,8
181,11.653333333333334,8
182,11.306666666666667,8
183,10.32,8
184,11.466666666666667,8
185,11.626666666666667,8
186,12.16,8
187,12.24,8
188,12.213333333333333,8
189,12.106666666666667,8
190,12.186666666666667,8
191,12.586666666666666,8
192,11.92,8
193,11.2,8
194,11.386666666666667,8
195,11.226666666666667,8
196,11.946666666666667,8
197,11.973333333333333,8
198,12.026666666666667,8
199,11.013333333333334,8
200,11.52,8
201,11.146666666666667,8
202,11.493333333333334,8
203,11.813333333333333,8
204,10.8,8
205,10.48,8
206,11.733333333333333,8
207,11.92,8
208,12.026666666666667,8
209,11.786666666666667,8
210,11.52,8
211,12.053333333333333,8
212,12.186666666666667,8
213,11.306666666666667,8
214,11.28,8
215,12.453333333333333,8
216,11.28,8
217,11.546666666666667,8
218,11.653333333333334,8
219,10.933333333333334,8
220,12.106666666666667,8
221,12.293333333333333,8
222,11.52,8
223,11.733333333333333,8
224,11.626666666666667,8
225,12.026666666666667,8
226,12.026666666666667,8
227,12.266666666666667,8
228,11.973333333333333,8
229,11.52,8
230,11.626666666666667,8
231,11.733333333333333,8
232,11.653333333333334,8
233,11.973333333333333,8
234,11.733333333333333,8
235,12.346666666666666,8
236,12.186666666666667,8
237,12.16,8
238,12.293333333333333,8
239,11.813333333333333,8
240,11.2,8
241,11.92,8
242,11.626666666666667,8
243,10.506666666666666,8
244,10.613333333333333,8
245,11.04,8
246,11.413333333333334,8
247,11.333333333333334,8
248,10.906666666666666,8
249,10.88,8
250,10.773333333333333,8
251,11.413333333333334,8
252,11.546666666666667,8
253,12.16,8
254,11.12,8
255,11.84,8
256,12.026666666666667,8
257,11.493333333333334,8
258,11.786666666666667,8
259,11.813333333333333,8
260,11.466666666666667,8
261,11.28,8
262,10.853333333333333,8
263,11.706666666666667,8
264,11.253333333333334,8
265,11.253333333333334,8
266,11.306666666666667,8
267,11.12,8
268,12.133333333333333,8
269,12.026666666666667,8
270,11.36,8
271,11.493333333333334,8
272,11.76,8
273,11.386666666666667,8
274,12.4,8
275,12.0,8
276,12.293333333333333,8
277,12.186666666666667,8
278,12.8,8
279,12.186666666666667,8
280,12.0,8
281,11.413333333333334,8
282,11.12,8
283,10.96,8
284,11.28,8
285,11.226666666666667,8
286,11.04,8
287,11.173333333333334,8
288,11.413333333333334,8
289,11.92,8
290,11.52,8
291,12.053333333333333,8
292,12.32,8
293,12.88,8
294,12.293333333333333,8
295,11.333333333333334,8
296,11.36,8
297,11.173333333333334,8
298,11.28,8
299,12.16,4
300,11.546666666666667,4
301,11.226666666666667,4
302,10.746666666666666,4
303,10.213333333333333,4
304,10.746666666666666,4
305,10.16,4
306,9.706666666666667,4
307,10.24,4
308,8.933333333333334,4
309,8.16,4
310,8.4,4
311,8.293333333333333,4
312,7.626666666666667,4
313,6.666666666666667,4
314,7.04,4
315,7.066666666666666,4
316,6.666666666666667,4
317,7.8133333333333335,4
318,7.04,4
319,7.626666666666667,4
320,6.666666666666667,4
321,7.306666666666667,4
322,7.973333333333334,4
323,8.0,4
324,7.226666666666667,4
325,6.64,4
326,8.053333333333333,4
327,8.533333333333333,4
328,8.32,4
329,7.6,4
330,7.76,4
331,6.986666666666666,4
332,8.106666666666667,4
333,7.28,4
334,7.8933333333333335,4
335,7.44,4
336,6.773333333333333,4
337,7.093333333333334,4
338,7.706666666666667,4
339,7.44,4
340,7.493333333333333,4
341,8.16,4
342,8.266666666666667,4
343,7.52,4
344,6.8533333333333335,4
345,8.32,4
346,8.266666666666667,4
347,7.626666666666667,4
348,6.613333333333333,4
349,7.626666666666667,4
350,7.6,4
351,8.373333333333333,4
352,8.106666666666667,4
353,7.626666666666667,4
354,7.973333333333334,4
355,7.68,4
356,8.026666666666667,4
357,7.733333333333333,4
358,8.026666666666667,4
359,8.186666666666667,4
360,8.32,4
361,8.133333333333333,4
362,7.626666666666667,4
363,6.933333333333334,4
364,6.693333333333333,4
365,7.1466666666666665,4
366,7.8133333333333335,4
367,7.52,4
368,8.106666666666667,4
369,8.906666666666666,4
370,8.506666666666666,4
371,7.2,4
372,7.413333333333333,4
373,7.706666666666667,4
374,7.413333333333333,4
375,8.426666666666666,4
376,7.76,4
377,7.786666666666667,4
378,8.213333333333333,4
379,7.173333333333333,4
380,7.066666666666666,4
381,7.653333333333333,4
382,8.08,4
383,8.0,4
384,9.306666666666667,4
385,8.48,4
386,8.08,4
387,7.8133333333333335,4
388,7.12,4
389,8.0,4
390,7.626666666666667,4
391,8.133333333333333,4
392,7.76,4
393,8.0,4
394,8.053333333333333,4
395,7.52,4
396,7.466666666666667,4
397,7.013333333333334,4
398,7.6,4
399,7.466666666666667,4
400,7.866666666666666,4
401,8.72,4
402,8.906666666666666,4
403,8.24,4
404,8.08,4
405,8.853333333333333,4
406,8.32,4
407,7.573333333333333,4
408,7.8133333333333335,4
409,7.306666666666667,4
410,8.026666666666667,4
411,8.053333333333333,4
412,7.173333333333333,4
413,6.986666666666666,4
414,7.493333333333333,4
415,7.573333333333333,4
416,7.093333333333334,4
417,7.653333333333333,4
418,7.546666666666667,4
419,8.16,4
420,8.32,4
421,8.24,4
422,8.373333333333333,4
423,9.146666666666667,4
424,8.506666666666666,4
425,8.08,4
426,7.68,4
427,7.173333333333333,4
428,7.866666666666666,4
429,8.8,4
430,8.16,4
431,8.96,4
432,8.053333333333333,4
433,8.426666666666666,4
434,6.88,4
435,7.066666666666666,4
436,7.253333333333333,4
437,7.173333333333333,4
438,7.253333333333333,4
439,7.493333333333333,4
440,7.466666666666667,4
441,8.346666666666666,4
442,8.133333333333333,4
443,7.413333333333333,4
444,7.68,4
445,7.306666666666667,4
446,8.293333333333333,4
447,8.88,4
448,8.853333333333333,4
449,8.586666666666666,4
450,7.413333333333333,4
451,6.773333333333333,4
452,7.253333333333333,4
453,7.706666666666667,4
454,8.053333333333333,4
455,7.573333333333333,4
456,8.08,4
457,7.52,4
458,7.8133333333333335,4
459,7.733333333333333,4
460,8.72,4
461,7.8133333333333335,4
462,8.266666666666667,4
463,7.68,4
464,7.626666666666667,4
465,7.093333333333334,4
466,7.733333333333333,4
467,7.706666666666667,4
468,8.293333333333333,4
469,7.733333333333333,4
470,7.706666666666667,4
471,7.76,4
472,7.093333333333334,4
473,6.1866666666666665,4
474,6.933333333333334,4
475,7.12,4
476,7.946666666666666,4
477,7.626666666666667,4
478,8.32,4
479,7.626666666666667,4
480,7.386666666666667,4
481,7.76,4
482,7.36,4
483,7.413333333333333,4
484,7.946666666666666,4
485,7.226666666666667,4
486,6.693333333333333,4
487,7.12,4
488,7.306666666666667,4
489,7.626666666666667,4
490,8.16,4
491,8.293333333333333,4
492,6.933333333333334,4
493,7.413333333333333,4
494,7.386666666666667,4
495,7.333333333333333,4
496,7.626666666666667,4
497,7.573333333333333,4
498,7.573333333333333,4
499,7.706666666666667,4
500,6.8533333333333335,4
501,6.666666666666667,4
502,7.573333333333333,4
503,8.0,4
504,7.333333333333333,4
505,8.026666666666667,4
506,8.026666666666667,4
