Figure: small_5
File Number: 66
Nodes: 36
Edges: 580
Max Generations: 2000
Population Size: 150
Mutation Rate: 0.01
Colors Used: 9
Runtime: 5.38

Generation,Average Fitness,Best Fitness
0,131.33333333333334,92
1,122.93333333333334,88
2,116.48,72
3,113.46666666666667,72
4,110.98666666666666,72
5,108.4,64
6,104.0,64
7,103.81333333333333,64
8,101.65333333333334,64
9,97.14666666666666,64
10,96.34666666666666,64
11,92.66666666666667,60
12,89.12,56
13,83.49333333333334,52
14,85.68,52
15,85.38666666666667,52
16,84.10666666666667,48
17,83.09333333333333,48
18,81.94666666666667,48
19,79.54666666666667,48
20,78.4,48
21,74.88,44
22,73.6,44
23,72.69333333333333,44
24,69.41333333333333,44
25,67.54666666666667,40
26,67.76,40
27,65.44,40
28,65.46666666666667,40
29,63.333333333333336,36
30,59.70666666666666,36
31,55.013333333333335,32
32,52.42666666666667,32
33,50.4,32
34,48.373333333333335,32
35,44.906666666666666,28
36,42.29333333333334,28
37,41.733333333333334,28
38,40.56,28
39,38.32,24
40,37.04,20
41,35.973333333333336,20
42,35.013333333333335,20
43,32.82666666666667,16
44,31.6,16
45,30.773333333333333,16
46,30.24,16
47,28.586666666666666,16
48,26.986666666666668,16
49,25.546666666666667,12
50,24.72,12
51,23.6,12
52,22.586666666666666,12
53,21.173333333333332,12
54,20.48,12
55,19.84,12
56,18.85333333333333,12
57,18.426666666666666,12
58,17.44,8
59,16.64,8
60,15.973333333333333,8
61,15.146666666666667,8
62,15.44,4
63,14.773333333333333,4
64,14.453333333333333,4
65,13.813333333333333,4
66,13.466666666666667,4
67,13.866666666666667,4
68,12.586666666666666,0
